,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
45,46,Daylight,Maroon 5,3,2013-01-01,2013-01-01
46,47,Blow Me (One Last Kiss),P!nk,25,2013-01-01,2013-01-01
47,48,Anything Could Happen,Ellie Goulding,11,2013-01-01,2013-01-01
48,49,Somebody That I Used To Know,Gotye ft. Kimbra,51,2013-01-01,2013-01-01
49,50,Every Storm (Runs Out Of Rain),Gary Allan,12,2013-01-01,2013-01-01
50,51,Goodbye In Her Eyes,Zac Brown Band,11,2013-01-01,2013-01-01
51,52,Radioactive,Imagine Dragons,17,2013-01-01,2013-01-01
52,53,Feel Again,OneRepublic,17,2013-01-01,2013-01-01
53,54,Til My Last Day,Justin Moore,15,2013-01-01,2013-01-01
54,55,How Country Feels,Randy Houser,12,2013-01-01,2013-01-01
55,56,Beer Money,Kip Moore,14,2013-01-01,2013-01-01
56,57,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,7,2013-01-01,2013-01-01
57,58,Wicked Games,The Weeknd,8,2013-01-01,2013-01-01
58,59,Birthday Song,2 Chainz ft. Kanye West,20,2013-01-01,2013-01-01
59,60,Cry,Cassadee Pope,1,2013-01-01,2013-01-01
60,61,Ball,T.I. ft. Lil Wayne,10,2013-01-01,2013-01-01
61,62,When I Was Your Man,Bruno Mars,2,2013-01-01,2013-01-01
62,63,Madness,Muse,18,2013-01-01,2013-01-01
63,64,Remember You,Wiz Khalifa ft. The Weeknd,5,2013-01-01,2013-01-01
64,65,Kiss Tomorrow Goodbye,Luke Bryan,18,2013-01-01,2013-01-01
65,66,Tornado,Little Big Town,7,2013-01-01,2013-01-01
66,67,Don't Judge Me,Chris Brown,8,2013-01-01,2013-01-01
67,68,Creepin',Eric Church,18,2013-01-01,2013-01-01
68,69,Somebody's Heartbreak,Hunter Hayes,5,2013-01-01,2013-01-01
69,70,Love Sosa,Chief Keef,2,2013-01-01,2013-01-01
70,71,Southern Comfort Zone,Brad Paisley,12,2013-01-01,2013-01-01
71,72,Poetic Justice,Kendrick Lamar ft. Drake,9,2013-01-01,2013-01-01
72,73,Skyfall,Adele,12,2013-01-01,2013-01-01
73,74,Live While We're Young,One Direction,12,2013-01-01,2013-01-01
74,75,One Of Those Nights,Tim McGraw,4,2013-01-01,2013-01-01
75,76,Begin Again,Taylor Swift,12,2013-01-01,2013-01-01
76,77,Diced Pineapples,Rick Ross ft. Wale & Drake,12,2013-01-01,2013-01-01
77,78,Guap,Big Sean,2,2013-01-01,2013-01-01
78,79,Rest Of My Life,Ludacris ft. Usher & David Guetta,5,2013-01-01,2013-01-01
79,80,El Cerrito Place,Kenny Chesney,11,2013-01-01,2013-01-01
80,81,All Gold Everything,Trinidad James,2,2013-01-01,2013-01-01
81,82,Neva End,Future,3,2013-01-01,2013-01-01
82,83,Celebration,"Game ft. Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",7,2013-01-01,2013-01-01
83,84,Over You,Cassadee Pope,2,2013-01-01,2013-01-01
84,85,Two Black Cadillacs,Carrie Underwood,2,2013-01-01,2013-01-01
85,86,Did It For The Girl,Greg Bates,14,2013-01-01,2013-01-01
86,87,Turn On The Lights,Future,20,2013-01-01,2013-01-01
87,88,Stubborn Love,The Lumineers,3,2013-01-01,2013-01-01
88,89,Merry Go 'round,Kacey Musgraves,2,2013-01-01,2013-01-01
89,90,The One That Got Away,Jake Owen,20,2013-01-01,2013-01-01
90,91,Who Booty,Jonn Hart ft. IamSU!,2,2013-01-01,2013-01-01
91,92,Take A Walk,Passion Pit,17,2013-01-01,2013-01-01
92,93,Tip It On Back,Dierks Bentley,5,2013-01-01,2013-01-01
93,94,Ready Or Not,Bridgit Mendler,10,2013-01-01,2013-01-01
94,95,King Wizard,Kid Cudi,1,2013-01-01,2013-01-01
95,96,Ice,Kelly Rowland ft. Lil Wayne,10,2013-01-01,2013-01-01
96,97,Young & Gettin' It,Meek Mill ft. Kirko Bangz,8,2013-01-01,2013-01-01
97,98,Representin',Ludacris ft. Kelly Rowland,4,2013-01-01,2013-01-01
98,99,C'mon,Ke$ha,1,2013-01-01,2013-01-01
99,100,Crying On A Suitcase,Casey James,1,2013-01-01,2013-01-01
100,1,Locked Out Of Heaven,Bruno Mars,13,2013-01-08,2013-01-08
101,2,I Knew You Were Trouble.,Taylor Swift,11,2013-01-08,2013-01-08
102,3,Diamonds,Rihanna,14,2013-01-08,2013-01-08
103,4,Ho Hey,The Lumineers,30,2013-01-08,2013-01-08
104,5,Beauty And A Beat,Justin Bieber ft. Nicki Minaj,12,2013-01-08,2013-01-08
105,6,Gangnam Style,PSY,17,2013-01-08,2013-01-08
106,7,Die Young,Ke$ha,14,2013-01-08,2013-01-08
107,8,One More Night,Maroon 5,28,2013-01-08,2013-01-08
108,9,Home,Phillip Phillips,27,2013-01-08,2013-01-08
109,10,Thrift Shop,Macklemore & Ryan Lewis ft. Wanz,13,2013-01-08,2013-01-08
110,11,I Cry,Flo Rida,14,2013-01-08,2013-01-08
111,12,Scream & Shout,will.i.am & Britney Spears,5,2013-01-08,2013-01-08
112,13,Some Nights,fun.,45,2013-01-08,2013-01-08
113,14,Girl On Fire,Alicia Keys ft. Nicki Minaj,17,2013-01-08,2013-01-08
114,15,Don't You Worry Child,Swedish House Mafia ft. John Martin,15,2013-01-08,2013-01-08
115,16,The A Team,Ed Sheeran,25,2013-01-08,2013-01-08
116,17,We Are Never Ever Getting Back Together,Taylor Swift,21,2013-01-08,2013-01-08
117,18,Try,P!nk,10,2013-01-08,2013-01-08
118,19,Cruise,Florida Georgia Line ft. Nelly,20,2013-01-08,2013-01-08
119,20,Swimming Pools (Drank),Kendrick Lamar,20,2013-01-08,2013-01-08
120,21,It's Time,Imagine Dragons,30,2013-01-08,2013-01-08
121,22,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,22,2013-01-08,2013-01-08
122,23,Clique,"Kanye West, Jay-Z, Big Sean",17,2013-01-08,2013-01-08
123,24,As Long As You Love Me,Justin Bieber ft. Big Sean,28,2013-01-08,2013-01-08
124,25,Wanted,Hunter Hayes,36,2013-01-08,2013-01-08
125,26,F**kin Problems,"A$AP Rocky ft. Drake, 2 Chainz & Kendrick Lamar",9,2013-01-08,2013-01-08
126,27,Call Me Maybe,Carly Rae Jepsen,45,2013-01-08,2013-01-08
127,28,Hall Of Fame,The Script ft. will.i.am,14,2013-01-08,2013-01-08
128,29,No Worries,Lil Wayne ft. Detail,17,2013-01-08,2013-01-08
129,30,I'm Different,2 Chainz,7,2013-01-08,2013-01-08
130,31,Don't Stop The Party,Pitbull ft. TJR,11,2013-01-08,2013-01-08
131,32,Va Va Voom,Nicki Minaj,11,2013-01-08,2013-01-08
132,33,Little Things,One Direction,7,2013-01-08,2013-01-08
133,34,Too Close,Alex Clare,40,2013-01-08,2013-01-08
134,35,Bandz A Make Her Dance,Juicy J ft. Lil Wayne & 2 Chainz,16,2013-01-08,2013-01-08
135,36,Catch My Breath,Kelly Clarkson,10,2013-01-08,2013-01-08
136,37,Don't Wake Me Up,Chris Brown,27,2013-01-08,2013-01-08
137,38,Little Talks,Of Monsters And Men,32,2013-01-08,2013-01-08
138,39,Better Dig Two,The Band Perry,9,2013-01-08,2013-01-08
139,40,Sweet Nothing,Calvin Harris ft. Florence Welch,8,2013-01-08,2013-01-08
140,41,Every Storm (Runs Out Of Rain),Gary Allan,13,2013-01-08,2013-01-08
141,42,Daylight,Maroon 5,4,2013-01-08,2013-01-08
142,43,Live While We're Young,One Direction,13,2013-01-08,2013-01-08
143,44,Adorn,Miguel,22,2013-01-08,2013-01-08
144,45,Thinkin Bout You,Frank Ocean,25,2013-01-08,2013-01-08
145,46,I Will Wait,Mumford & Sons,21,2013-01-08,2013-01-08
146,47,Blow Me (One Last Kiss),P!nk,26,2013-01-08,2013-01-08
147,48,Somebody That I Used To Know,Gotye ft. Kimbra,52,2013-01-08,2013-01-08
148,49,Ready Or Not,Bridgit Mendler,11,2013-01-08,2013-01-08
149,50,Lights,Ellie Goulding,54,2013-01-08,2013-01-08
150,51,Radioactive,Imagine Dragons,18,2013-01-08,2013-01-08
151,52,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,8,2013-01-08,2013-01-08
152,53,Anything Could Happen,Ellie Goulding,12,2013-01-08,2013-01-08
153,54,How Country Feels,Randy Houser,13,2013-01-08,2013-01-08
154,55,Somebody's Heartbreak,Hunter Hayes,6,2013-01-08,2013-01-08
155,56,Love Sosa,Chief Keef,3,2013-01-08,2013-01-08
156,57,Goodbye In Her Eyes,Zac Brown Band,12,2013-01-08,2013-01-08
157,58,Feel Again,OneRepublic,18,2013-01-08,2013-01-08
158,59,Ball,T.I. ft. Lil Wayne,11,2013-01-08,2013-01-08
159,60,Til My Last Day,Justin Moore,16,2013-01-08,2013-01-08
160,61,Beer Money,Kip Moore,15,2013-01-08,2013-01-08
161,62,Skyfall,Adele,13,2013-01-08,2013-01-08
162,63,Begin Again,Taylor Swift,13,2013-01-08,2013-01-08
163,64,Kiss Tomorrow Goodbye,Luke Bryan,19,2013-01-08,2013-01-08
164,65,Tornado,Little Big Town,8,2013-01-08,2013-01-08
165,66,Remember You,Wiz Khalifa ft. The Weeknd,6,2013-01-08,2013-01-08
166,67,Creepin',Eric Church,19,2013-01-08,2013-01-08
167,68,Wicked Games,The Weeknd,9,2013-01-08,2013-01-08
168,69,I Dreamed A Dream,Anne Hathaway,1,2013-01-08,2013-01-08
169,70,Don't Judge Me,Chris Brown,9,2013-01-08,2013-01-08
170,71,Southern Comfort Zone,Brad Paisley,13,2013-01-08,2013-01-08
171,72,Guap,Big Sean,3,2013-01-08,2013-01-08
172,73,Oath,Cher Lloyd ft. Becky G,2,2013-01-08,2013-01-08
173,74,Poetic Justice,Kendrick Lamar ft. Drake,10,2013-01-08,2013-01-08
174,75,Merry Go 'round,Kacey Musgraves,3,2013-01-08,2013-01-08
175,76,Two Black Cadillacs,Carrie Underwood,3,2013-01-08,2013-01-08
176,77,All Gold Everything,Trinidad James,3,2013-01-08,2013-01-08
177,78,Madness,Muse,19,2013-01-08,2013-01-08
178,79,One Of Those Nights,Tim McGraw,5,2013-01-08,2013-01-08
179,80,Red,Taylor Swift,5,2013-01-08,2013-01-08
180,81,Celebration,"Game ft. Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",8,2013-01-08,2013-01-08
181,82,Diced Pineapples,Rick Ross ft. Wale & Drake,13,2013-01-08,2013-01-08
182,83,Kiss You,One Direction,2,2013-01-08,2013-01-08
183,84,22,Taylor Swift,2,2013-01-08,2013-01-08
184,85,El Cerrito Place,Kenny Chesney,12,2013-01-08,2013-01-08
185,86,Young & Gettin' It,Meek Mill ft. Kirko Bangz,9,2013-01-08,2013-01-08
186,87,Tip It On Back,Dierks Bentley,6,2013-01-08,2013-01-08
187,88,Neva End,Future,4,2013-01-08,2013-01-08
188,89,Did It For The Girl,Greg Bates,15,2013-01-08,2013-01-08
189,90,Crying On A Suitcase,Casey James,2,2013-01-08,2013-01-08
190,91,King Wizard,Kid Cudi,2,2013-01-08,2013-01-08
191,92,Rest Of My Life,Ludacris ft. Usher & David Guetta,6,2013-01-08,2013-01-08
192,93,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,1,2013-01-08,2013-01-08
193,94,When I Was Your Man,Bruno Mars,3,2013-01-08,2013-01-08
194,95,Who Booty,Jonn Hart ft. IamSU!,3,2013-01-08,2013-01-08
195,96,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,1,2013-01-08,2013-01-08
196,97,C'mon,Ke$ha,2,2013-01-08,2013-01-08
197,98,Rock Me,One Direction,1,2013-01-08,2013-01-08
198,99,My Moment,"DJ Drama ft. 2 Chainz, Meek Mill & Jeremih",7,2013-01-08,2013-01-08
199,100,Ice,Kelly Rowland ft. Lil Wayne,11,2013-01-08,2013-01-08
200,1,Locked Out Of Heaven,Bruno Mars,14,2013-01-15,2013-01-15
201,2,Diamonds,Rihanna,15,2013-01-15,2013-01-15
202,3,I Knew You Were Trouble.,Taylor Swift,12,2013-01-15,2013-01-15
203,4,Ho Hey,The Lumineers,31,2013-01-15,2013-01-15
204,5,Thrift Shop,Macklemore & Ryan Lewis ft. Wanz,14,2013-01-15,2013-01-15
205,6,Home,Phillip Phillips,28,2013-01-15,2013-01-15
206,7,Beauty And A Beat,Justin Bieber ft. Nicki Minaj,13,2013-01-15,2013-01-15
207,8,Scream & Shout,will.i.am & Britney Spears,6,2013-01-15,2013-01-15
208,9,One More Night,Maroon 5,29,2013-01-15,2013-01-15
209,10,I Cry,Flo Rida,15,2013-01-15,2013-01-15
210,11,Don't You Worry Child,Swedish House Mafia ft. John Martin,16,2013-01-15,2013-01-15
211,12,Die Young,Ke$ha,15,2013-01-15,2013-01-15
212,13,Girl On Fire,Alicia Keys ft. Nicki Minaj,18,2013-01-15,2013-01-15
213,14,Gangnam Style,PSY,18,2013-01-15,2013-01-15
214,15,Some Nights,fun.,46,2013-01-15,2013-01-15
215,16,Try,P!nk,11,2013-01-15,2013-01-15
216,17,Don't Stop The Party,Pitbull ft. TJR,12,2013-01-15,2013-01-15
217,18,The A Team,Ed Sheeran,26,2013-01-15,2013-01-15
218,19,It's Time,Imagine Dragons,31,2013-01-15,2013-01-15
219,20,Swimming Pools (Drank),Kendrick Lamar,21,2013-01-15,2013-01-15
220,21,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,23,2013-01-15,2013-01-15
221,22,F**kin Problems,"A$AP Rocky ft. Drake, 2 Chainz & Kendrick Lamar",10,2013-01-15,2013-01-15
222,23,Cruise,Florida Georgia Line ft. Nelly,21,2013-01-15,2013-01-15
223,24,Sweet Nothing,Calvin Harris ft. Florence Welch,9,2013-01-15,2013-01-15
224,25,We Are Never Ever Getting Back Together,Taylor Swift,22,2013-01-15,2013-01-15
225,26,Clique,"Kanye West, Jay-Z, Big Sean",18,2013-01-15,2013-01-15
226,27,Little Talks,Of Monsters And Men,33,2013-01-15,2013-01-15
227,28,Too Close,Alex Clare,41,2013-01-15,2013-01-15
228,29,Call Me Maybe,Carly Rae Jepsen,46,2013-01-15,2013-01-15
229,30,Catch My Breath,Kelly Clarkson,11,2013-01-15,2013-01-15
230,31,Wanted,Hunter Hayes,37,2013-01-15,2013-01-15
231,32,Hall Of Fame,The Script ft. will.i.am,15,2013-01-15,2013-01-15
232,33,I'm Different,2 Chainz,8,2013-01-15,2013-01-15
233,34,Daylight,Maroon 5,5,2013-01-15,2013-01-15
234,35,I Will Wait,Mumford & Sons,22,2013-01-15,2013-01-15
235,36,Adorn,Miguel,23,2013-01-15,2013-01-15
236,37,Little Things,One Direction,8,2013-01-15,2013-01-15
237,38,No Worries,Lil Wayne ft. Detail,18,2013-01-15,2013-01-15
238,39,As Long As You Love Me,Justin Bieber ft. Big Sean,29,2013-01-15,2013-01-15
239,40,Better Dig Two,The Band Perry,10,2013-01-15,2013-01-15
240,41,Bandz A Make Her Dance,Juicy J ft. Lil Wayne & 2 Chainz,17,2013-01-15,2013-01-15
241,42,Va Va Voom,Nicki Minaj,12,2013-01-15,2013-01-15
242,43,Somebody That I Used To Know,Gotye ft. Kimbra,53,2013-01-15,2013-01-15
243,44,Every Storm (Runs Out Of Rain),Gary Allan,14,2013-01-15,2013-01-15
244,45,Lights,Ellie Goulding,55,2013-01-15,2013-01-15
245,46,Thinkin Bout You,Frank Ocean,26,2013-01-15,2013-01-15
246,47,Blow Me (One Last Kiss),P!nk,27,2013-01-15,2013-01-15
247,48,Don't Wake Me Up,Chris Brown,28,2013-01-15,2013-01-15
248,49,Radioactive,Imagine Dragons,19,2013-01-15,2013-01-15
249,50,Goodbye In Her Eyes,Zac Brown Band,13,2013-01-15,2013-01-15
250,51,How Country Feels,Randy Houser,14,2013-01-15,2013-01-15
251,52,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,9,2013-01-15,2013-01-15
252,53,Feel Again,OneRepublic,19,2013-01-15,2013-01-15
253,54,Anything Could Happen,Ellie Goulding,13,2013-01-15,2013-01-15
254,55,Ball,T.I. ft. Lil Wayne,12,2013-01-15,2013-01-15
255,56,Beer Money,Kip Moore,16,2013-01-15,2013-01-15
256,57,Tornado,Little Big Town,9,2013-01-15,2013-01-15
257,58,Til My Last Day,Justin Moore,17,2013-01-15,2013-01-15
258,59,Somebody's Heartbreak,Hunter Hayes,7,2013-01-15,2013-01-15
259,60,Wicked Games,The Weeknd,10,2013-01-15,2013-01-15
260,61,All Gold Everything,Trinidad James,4,2013-01-15,2013-01-15
261,62,Southern Comfort Zone,Brad Paisley,14,2013-01-15,2013-01-15
262,63,Live While We're Young,One Direction,14,2013-01-15,2013-01-15
263,64,Poetic Justice,Kendrick Lamar ft. Drake,11,2013-01-15,2013-01-15
264,65,C'mon,Ke$ha,3,2013-01-15,2013-01-15
265,66,Love Sosa,Chief Keef,4,2013-01-15,2013-01-15
266,67,Remember You,Wiz Khalifa ft. The Weeknd,7,2013-01-15,2013-01-15
267,68,Madness,Muse,20,2013-01-15,2013-01-15
268,69,One Of Those Nights,Tim McGraw,6,2013-01-15,2013-01-15
269,70,Two Black Cadillacs,Carrie Underwood,4,2013-01-15,2013-01-15
270,71,Don't Judge Me,Chris Brown,10,2013-01-15,2013-01-15
271,72,Kiss Tomorrow Goodbye,Luke Bryan,20,2013-01-15,2013-01-15
272,73,Begin Again,Taylor Swift,14,2013-01-15,2013-01-15
273,74,I Dreamed A Dream,Anne Hathaway,2,2013-01-15,2013-01-15
274,75,Ready Or Not,Bridgit Mendler,12,2013-01-15,2013-01-15
275,76,Merry Go 'round,Kacey Musgraves,4,2013-01-15,2013-01-15
276,77,Guap,Big Sean,4,2013-01-15,2013-01-15
277,78,Skyfall,Adele,14,2013-01-15,2013-01-15
278,79,Creepin',Eric Church,20,2013-01-15,2013-01-15
279,80,Rest Of My Life,Ludacris ft. Usher & David Guetta,7,2013-01-15,2013-01-15
280,81,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2,2013-01-15,2013-01-15
281,82,Tip It On Back,Dierks Bentley,7,2013-01-15,2013-01-15
282,83,Neva End,Future,5,2013-01-15,2013-01-15
283,84,Who Booty,Jonn Hart ft. IamSU!,4,2013-01-15,2013-01-15
284,85,El Cerrito Place,Kenny Chesney,13,2013-01-15,2013-01-15
285,86,Diced Pineapples,Rick Ross ft. Wale & Drake,14,2013-01-15,2013-01-15
286,87,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,2,2013-01-15,2013-01-15
287,88,Celebration,"Game ft. Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",9,2013-01-15,2013-01-15
288,89,Stubborn Love,The Lumineers,4,2013-01-15,2013-01-15
289,90,Pour It Up,Rihanna,1,2013-01-15,2013-01-15
290,91,I Drive Your Truck,Lee Brice,1,2013-01-15,2013-01-15
291,92,Crying On A Suitcase,Casey James,3,2013-01-15,2013-01-15
292,93,Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",1,2013-01-15,2013-01-15
293,94,Take A Walk,Passion Pit,18,2013-01-15,2013-01-15
294,95,Young & Gettin' It,Meek Mill ft. Kirko Bangz,10,2013-01-15,2013-01-15
295,96,Did It For The Girl,Greg Bates,16,2013-01-15,2013-01-15
296,97,On My Own,Samantha Barks,1,2013-01-15,2013-01-15
297,98,Ice,Kelly Rowland ft. Lil Wayne,12,2013-01-15,2013-01-15
298,99,Battle Scars,Lupe Fiasco & Guy Sebastian,2,2013-01-15,2013-01-15
299,100,Carry On,fun.,1,2013-01-15,2013-01-15
300,1,Locked Out Of Heaven,Bruno Mars,15,2013-01-22,2013-01-22
301,2,Thrift Shop,Macklemore & Ryan Lewis ft. Wanz,15,2013-01-22,2013-01-22
302,3,Ho Hey,The Lumineers,32,2013-01-22,2013-01-22
303,4,I Knew You Were Trouble.,Taylor Swift,13,2013-01-22,2013-01-22
304,5,Diamonds,Rihanna,16,2013-01-22,2013-01-22
305,6,Scream & Shout,will.i.am & Britney Spears,7,2013-01-22,2013-01-22
306,7,Don't You Worry Child,Swedish House Mafia ft. John Martin,17,2013-01-22,2013-01-22
307,8,Beauty And A Beat,Justin Bieber ft. Nicki Minaj,14,2013-01-22,2013-01-22
308,9,Home,Phillip Phillips,29,2013-01-22,2013-01-22
309,10,I Cry,Flo Rida,16,2013-01-22,2013-01-22
310,11,One More Night,Maroon 5,30,2013-01-22,2013-01-22
311,12,Try,P!nk,12,2013-01-22,2013-01-22
312,13,Girl On Fire,Alicia Keys ft. Nicki Minaj,19,2013-01-22,2013-01-22
313,14,Some Nights,fun.,47,2013-01-22,2013-01-22
314,15,It's Time,Imagine Dragons,32,2013-01-22,2013-01-22
315,16,Die Young,Ke$ha,16,2013-01-22,2013-01-22
316,17,Don't Stop The Party,Pitbull ft. TJR,13,2013-01-22,2013-01-22
317,18,F**kin Problems,"A$AP Rocky ft. Drake, 2 Chainz & Kendrick Lamar",11,2013-01-22,2013-01-22
318,19,The A Team,Ed Sheeran,27,2013-01-22,2013-01-22
319,20,Sweet Nothing,Calvin Harris ft. Florence Welch,10,2013-01-22,2013-01-22
320,21,Swimming Pools (Drank),Kendrick Lamar,22,2013-01-22,2013-01-22
321,22,Gangnam Style,PSY,19,2013-01-22,2013-01-22
322,23,Catch My Breath,Kelly Clarkson,12,2013-01-22,2013-01-22
323,24,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,24,2013-01-22,2013-01-22
324,25,Daylight,Maroon 5,6,2013-01-22,2013-01-22
325,26,Hall Of Fame,The Script ft. will.i.am,16,2013-01-22,2013-01-22
326,27,Little Talks,Of Monsters And Men,34,2013-01-22,2013-01-22
327,28,I'm Different,2 Chainz,9,2013-01-22,2013-01-22
328,29,Clique,"Kanye West, Jay-Z, Big Sean",19,2013-01-22,2013-01-22
329,30,Cruise,Florida Georgia Line ft. Nelly,22,2013-01-22,2013-01-22
330,31,Wanted,Hunter Hayes,38,2013-01-22,2013-01-22
331,32,I Will Wait,Mumford & Sons,23,2013-01-22,2013-01-22
332,33,Better Dig Two,The Band Perry,11,2013-01-22,2013-01-22
333,34,Adorn,Miguel,24,2013-01-22,2013-01-22
334,35,Every Storm (Runs Out Of Rain),Gary Allan,15,2013-01-22,2013-01-22
335,36,Little Things,One Direction,9,2013-01-22,2013-01-22
336,37,Too Close,Alex Clare,42,2013-01-22,2013-01-22
337,38,No Worries,Lil Wayne ft. Detail,19,2013-01-22,2013-01-22
338,39,We Are Never Ever Getting Back Together,Taylor Swift,23,2013-01-22,2013-01-22
339,40,Call Me Maybe,Carly Rae Jepsen,47,2013-01-22,2013-01-22
340,41,Radioactive,Imagine Dragons,20,2013-01-22,2013-01-22
341,42,Somebody That I Used To Know,Gotye ft. Kimbra,54,2013-01-22,2013-01-22
342,43,Bandz A Make Her Dance,Juicy J ft. Lil Wayne & 2 Chainz,18,2013-01-22,2013-01-22
343,44,Sure Be Cool If You Did,Blake Shelton,1,2013-01-22,2013-01-22
344,45,Thinkin Bout You,Frank Ocean,27,2013-01-22,2013-01-22
345,46,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,10,2013-01-22,2013-01-22
346,47,How Country Feels,Randy Houser,15,2013-01-22,2013-01-22
347,48,C'mon,Ke$ha,4,2013-01-22,2013-01-22
348,49,Lights,Ellie Goulding,56,2013-01-22,2013-01-22
349,50,Va Va Voom,Nicki Minaj,13,2013-01-22,2013-01-22
350,51,Goodbye In Her Eyes,Zac Brown Band,14,2013-01-22,2013-01-22
351,52,All Gold Everything,Trinidad James,5,2013-01-22,2013-01-22
352,53,Wicked Games,The Weeknd,11,2013-01-22,2013-01-22
353,54,Ball,T.I. ft. Lil Wayne,13,2013-01-22,2013-01-22
354,55,Feel Again,OneRepublic,20,2013-01-22,2013-01-22
355,56,Southern Comfort Zone,Brad Paisley,15,2013-01-22,2013-01-22
356,57,One Of Those Nights,Tim McGraw,7,2013-01-22,2013-01-22
357,58,Tornado,Little Big Town,10,2013-01-22,2013-01-22
358,59,Poetic Justice,Kendrick Lamar ft. Drake,12,2013-01-22,2013-01-22
359,60,Somebody's Heartbreak,Hunter Hayes,8,2013-01-22,2013-01-22
