,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
0,1,Hello,Adele,8,2016-01-01,2016-01-01
1,2,Sorry,Justin Bieber,8,2016-01-01,2016-01-01
2,3,Hotline Bling,Drake,20,2016-01-01,2016-01-01
3,4,Love Yourself,Justin Bieber,5,2016-01-01,2016-01-01
4,5,What Do You Mean?,Justin Bieber,16,2016-01-01,2016-01-01
5,6,Same Old Love,Selena Gomez,14,2016-01-01,2016-01-01
6,7,The Hills,The Weeknd,30,2016-01-01,2016-01-01
7,8,Here,Alessia Cara,20,2016-01-01,2016-01-01
8,9,Stitches,Shawn Mendes,30,2016-01-01,2016-01-01
9,10,Like I'm Gonna Lose You,Meghan Trainor ft. John Legend,24,2016-01-01,2016-01-01
10,11,679,Fetty Wap ft. Remy Boyz,25,2016-01-01,2016-01-01
11,12,In The Night,The Weeknd,6,2016-01-01,2016-01-01
12,13,Jumpman,Drake & Future,13,2016-01-01,2016-01-01
13,14,On My Mind,Ellie Goulding,13,2016-01-01,2016-01-01
14,15,Can't Feel My Face,The Weeknd,28,2016-01-01,2016-01-01
15,16,Antidote,Travis Scott,15,2016-01-01,2016-01-01
16,17,Ex's & Oh's,Elle King,24,2016-01-01,2016-01-01
17,18,All I Want For Christmas Is You,Mariah Carey,13,2016-01-01,2016-01-01
18,19,Stressed Out,twenty one pilots,13,2016-01-01,2016-01-01
19,20,Don't,Bryson Tiller,12,2016-01-01,2016-01-01
20,21,Die A Happy Man,Thomas Rhett,13,2016-01-01,2016-01-01
21,22,White Iverson,Post Malone,15,2016-01-01,2016-01-01
22,23,Wildest Dreams,Taylor Swift,17,2016-01-01,2016-01-01
23,24,Mary Did You Know,Jordan Smith,1,2016-01-01,2016-01-01
24,25,Lean On,Major Lazer & DJ Snake ft. MO,37,2016-01-01,2016-01-01
25,26,Roses,The Chainsmokers ft. Rozes,9,2016-01-01,2016-01-01
26,27,Watch Me,Silento,43,2016-01-01,2016-01-01
27,28,Say It,Tory Lanez,9,2016-01-01,2016-01-01
28,29,Burning House,Cam,23,2016-01-01,2016-01-01
29,30,Confident,Demi Lovato,11,2016-01-01,2016-01-01
30,31,Trap Queen,Fetty Wap,48,2016-01-01,2016-01-01
31,32,Perfect,One Direction,9,2016-01-01,2016-01-01
32,33,Focus,Ariana Grande,7,2016-01-01,2016-01-01
33,34,Break Up In A Small Town,Sam Hunt,11,2016-01-01,2016-01-01
34,35,Where Ya At,Future ft. Drake,22,2016-01-01,2016-01-01
35,36,No Role Modelz,J. Cole,18,2016-01-01,2016-01-01
36,37,Locked Away,R. City ft. Adam Levine,22,2016-01-01,2016-01-01
37,38,Rockin' Around The Christmas Tree,Brenda Lee,14,2016-01-01,2016-01-01
38,39,Where Are U Now,Skrillex & Diplo With Justin Bieber,42,2016-01-01,2016-01-01
39,40,"Me, Myself & I",G-Eazy x Bebe Rexha,7,2016-01-01,2016-01-01
40,41,Hide Away,Daya,13,2016-01-01,2016-01-01
41,42,See You Again,Wiz Khalifa ft. Charlie Puth,41,2016-01-01,2016-01-01
42,43,Good For You,Selena Gomez ft. A$AP Rocky,26,2016-01-01,2016-01-01
43,44,Adventure Of A Lifetime,Coldplay,6,2016-01-01,2016-01-01
44,45,Again,Fetty Wap,19,2016-01-01,2016-01-01
45,46,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,5,2016-01-01,2016-01-01
46,47,Cake By The Ocean,DNCE,9,2016-01-01,2016-01-01
47,48,Exchange,Bryson Tiller,8,2016-01-01,2016-01-01
48,49,Cheerleader,OMI,35,2016-01-01,2016-01-01
49,50,Drag Me Down,One Direction,20,2016-01-01,2016-01-01
50,51,My House,Flo Rida,6,2016-01-01,2016-01-01
51,52,Hit The Quan,iLoveMemphis,18,2016-01-01,2016-01-01
52,53,Back Up,DeJ Loaf ft. Big Sean,11,2016-01-01,2016-01-01
53,54,WTF (Where They From),Missy Elliott ft. Pharrell Williams,6,2016-01-01,2016-01-01
54,55,When We Were Young,Adele,4,2016-01-01,2016-01-01
55,56,Burning House,Emily Ann Roberts,1,2016-01-01,2016-01-01
56,57,Down In The DM,Yo Gotti ft. Nicki Minaj,3,2016-01-01,2016-01-01
57,58,Stay A Little Longer,Brothers Osborne,11,2016-01-01,2016-01-01
58,59,I'll Show You,Justin Bieber,7,2016-01-01,2016-01-01
59,60,One Call Away,Charlie Puth,3,2016-01-01,2016-01-01
60,61,Home Alone Tonight,Luke Bryan ft. Karen Fairchild,4,2016-01-01,2016-01-01
61,62,Hands To Myself,Selena Gomez,2,2016-01-01,2016-01-01
62,63,Gonna,Blake Shelton,14,2016-01-01,2016-01-01
63,64,Back To Sleep,Chris Brown,1,2016-01-01,2016-01-01
64,65,The Fix,Nelly ft. Jeremih,12,2016-01-01,2016-01-01
65,66,Gonna Know We Were Here,Jason Aldean,10,2016-01-01,2016-01-01
66,67,Used To Love You,Gwen Stefani,5,2016-01-01,2016-01-01
67,68,Do It Like Me,DLOW,6,2016-01-01,2016-01-01
68,69,You Should Be Here,Cole Swindell,1,2016-01-01,2016-01-01
69,70,Big Rings,Drake & Future,13,2016-01-01,2016-01-01
70,71,I Got The Boy,Jana Kramer,10,2016-01-01,2016-01-01
71,72,Climb Every Mountain,Jordan Smith,1,2016-01-01,2016-01-01
72,73,I Love This Life,LOCASH,8,2016-01-01,2016-01-01
73,74,Back To Back,Drake,20,2016-01-01,2016-01-01
74,75,Lay It All On Me,Rudimental ft. Ed Sheeran,11,2016-01-01,2016-01-01
75,76,Top Of The World,Tim McGraw,10,2016-01-01,2016-01-01
76,77,Stand By You,Rachel Platten,5,2016-01-01,2016-01-01
77,78,Best Friend,Young Thug,4,2016-01-01,2016-01-01
78,79,Irresistible,Fall Out Boy,5,2016-01-01,2016-01-01
79,80,New Americana,Halsey,12,2016-01-01,2016-01-01
80,81,$ave Dat Money,Lil Dicky ft. Fetty Wap & Rich Homie Quan,8,2016-01-01,2016-01-01
81,82,The Feeling,Justin Bieber ft. Halsey,5,2016-01-01,2016-01-01
82,83,Blase,Ty Dolla $ign ft. Future & Rae Sremmurd,14,2016-01-01,2016-01-01
83,84,Come Get Her,Rae Sremmurd,14,2016-01-01,2016-01-01
84,85,Nothin' Like You,Dan + Shay,19,2016-01-01,2016-01-01
85,86,Good To Be Alive (Hallelujah),Andy Grammer,1,2016-01-01,2016-01-01
86,87,Dibs,Kelsea Ballerini,7,2016-01-01,2016-01-01
87,88,Strip It Down,Luke Bryan,20,2016-01-01,2016-01-01
88,89,Downtown,"Macklemore & Ryan Lewis ft. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",17,2016-01-01,2016-01-01
89,90,God Only Knows,Jordan Smith & Adam Levine,1,2016-01-01,2016-01-01
90,91,Backroad Song,Granger Smith,2,2016-01-01,2016-01-01
91,92,Dessert,Dawin,2,2016-01-01,2016-01-01
92,93,Play No Games,Big Sean ft. Chris Brown & Ty Dolla $ign,7,2016-01-01,2016-01-01
93,94,Right Hand,Drake,14,2016-01-01,2016-01-01
94,95,Sorry Not Sorry,Bryson Tiller,1,2016-01-01,2016-01-01
95,96,Beautiful Drug,Zac Brown Band,4,2016-01-01,2016-01-01
96,97,Smoke Break,Carrie Underwood,17,2016-01-01,2016-01-01
97,98,Hollow,Tori Kelly,1,2016-01-01,2016-01-01
98,99,Somebody To Love,Jordan Smith,2,2016-01-01,2016-01-01
99,100,Purpose,Justin Bieber,5,2016-01-01,2016-01-01
100,1,Hello,Adele,9,2016-01-08,2016-01-08
101,2,Sorry,Justin Bieber,9,2016-01-08,2016-01-08
102,3,Love Yourself,Justin Bieber,6,2016-01-08,2016-01-08
103,4,Hotline Bling,Drake,21,2016-01-08,2016-01-08
104,5,What Do You Mean?,Justin Bieber,17,2016-01-08,2016-01-08
105,6,Same Old Love,Selena Gomez,15,2016-01-08,2016-01-08
106,7,Here,Alessia Cara,21,2016-01-08,2016-01-08
107,8,Stitches,Shawn Mendes,31,2016-01-08,2016-01-08
108,9,The Hills,The Weeknd,31,2016-01-08,2016-01-08
109,10,Like I'm Gonna Lose You,Meghan Trainor ft. John Legend,25,2016-01-08,2016-01-08
110,11,All I Want For Christmas Is You,Mariah Carey,14,2016-01-08,2016-01-08
111,12,Jumpman,Drake & Future,14,2016-01-08,2016-01-08
112,13,Stressed Out,twenty one pilots,14,2016-01-08,2016-01-08
113,14,679,Fetty Wap ft. Remy Boyz,26,2016-01-08,2016-01-08
114,15,In The Night,The Weeknd,7,2016-01-08,2016-01-08
115,16,Antidote,Travis Scott,16,2016-01-08,2016-01-08
116,17,On My Mind,Ellie Goulding,14,2016-01-08,2016-01-08
117,18,Don't,Bryson Tiller,13,2016-01-08,2016-01-08
118,19,Watch Me,Silento,44,2016-01-08,2016-01-08
119,20,Roses,The Chainsmokers ft. Rozes,10,2016-01-08,2016-01-08
120,21,Can't Feel My Face,The Weeknd,29,2016-01-08,2016-01-08
121,22,Wildest Dreams,Taylor Swift,18,2016-01-08,2016-01-08
122,23,Ex's & Oh's,Elle King,25,2016-01-08,2016-01-08
123,24,White Iverson,Post Malone,16,2016-01-08,2016-01-08
124,25,Die A Happy Man,Thomas Rhett,14,2016-01-08,2016-01-08
125,26,Say It,Tory Lanez,10,2016-01-08,2016-01-08
126,27,Confident,Demi Lovato,12,2016-01-08,2016-01-08
127,28,Lean On,Major Lazer & DJ Snake ft. MO,38,2016-01-08,2016-01-08
128,29,Trap Queen,Fetty Wap,49,2016-01-08,2016-01-08
129,30,Rockin' Around The Christmas Tree,Brenda Lee,15,2016-01-08,2016-01-08
130,31,Perfect,One Direction,10,2016-01-08,2016-01-08
131,32,Break Up In A Small Town,Sam Hunt,12,2016-01-08,2016-01-08
132,33,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,6,2016-01-08,2016-01-08
133,34,Hit The Quan,iLoveMemphis,19,2016-01-08,2016-01-08
134,35,Focus,Ariana Grande,8,2016-01-08,2016-01-08
135,36,"Me, Myself & I",G-Eazy x Bebe Rexha,8,2016-01-08,2016-01-08
136,37,My House,Flo Rida,7,2016-01-08,2016-01-08
137,38,The Christmas Song (Merry Christmas To You),Nat King Cole,7,2016-01-08,2016-01-08
138,39,Hands To Myself,Selena Gomez,3,2016-01-08,2016-01-08
139,40,No Role Modelz,J. Cole,19,2016-01-08,2016-01-08
140,41,See You Again,Wiz Khalifa ft. Charlie Puth,42,2016-01-08,2016-01-08
141,42,Hide Away,Daya,14,2016-01-08,2016-01-08
142,43,Cake By The Ocean,DNCE,10,2016-01-08,2016-01-08
143,44,Again,Fetty Wap,20,2016-01-08,2016-01-08
144,45,Where Ya At,Future ft. Drake,23,2016-01-08,2016-01-08
145,46,Locked Away,R. City ft. Adam Levine,23,2016-01-08,2016-01-08
146,47,Jingle Bell Rock,Bobby Helms,16,2016-01-08,2016-01-08
147,48,Do It Like Me,DLOW,7,2016-01-08,2016-01-08
148,49,Where Are U Now,Skrillex & Diplo With Justin Bieber,43,2016-01-08,2016-01-08
149,50,Burning House,Cam,24,2016-01-08,2016-01-08
150,51,Exchange,Bryson Tiller,9,2016-01-08,2016-01-08
151,52,Down In The DM,Yo Gotti ft. Nicki Minaj,4,2016-01-08,2016-01-08
152,53,Back To Sleep,Chris Brown,2,2016-01-08,2016-01-08
153,54,When We Were Young,Adele,5,2016-01-08,2016-01-08
154,55,Adventure Of A Lifetime,Coldplay,7,2016-01-08,2016-01-08
155,56,Back Up,DeJ Loaf ft. Big Sean,12,2016-01-08,2016-01-08
156,57,One Call Away,Charlie Puth,4,2016-01-08,2016-01-08
157,58,WTF (Where They From),Missy Elliott ft. Pharrell Williams,7,2016-01-08,2016-01-08
158,59,I'll Show You,Justin Bieber,8,2016-01-08,2016-01-08
159,60,Home Alone Tonight,Luke Bryan ft. Karen Fairchild,5,2016-01-08,2016-01-08
160,61,Big Rings,Drake & Future,14,2016-01-08,2016-01-08
161,62,The Fix,Nelly ft. Jeremih,13,2016-01-08,2016-01-08
162,63,Best Friend,Young Thug,5,2016-01-08,2016-01-08
163,64,Stay A Little Longer,Brothers Osborne,12,2016-01-08,2016-01-08
164,65,Gonna Know We Were Here,Jason Aldean,11,2016-01-08,2016-01-08
165,66,Stand By You,Rachel Platten,6,2016-01-08,2016-01-08
166,67,Used To Love You,Gwen Stefani,6,2016-01-08,2016-01-08
167,68,Irresistible,Fall Out Boy,6,2016-01-08,2016-01-08
168,69,I Got The Boy,Jana Kramer,11,2016-01-08,2016-01-08
169,70,I Love This Life,LOCASH,9,2016-01-08,2016-01-08
170,71,New Americana,Halsey,13,2016-01-08,2016-01-08
171,72,You Should Be Here,Cole Swindell,2,2016-01-08,2016-01-08
172,73,$ave Dat Money,Lil Dicky ft. Fetty Wap & Rich Homie Quan,9,2016-01-08,2016-01-08
173,74,Gonna,Blake Shelton,15,2016-01-08,2016-01-08
174,75,Dessert,Dawin,3,2016-01-08,2016-01-08
175,76,Come Get Her,Rae Sremmurd,15,2016-01-08,2016-01-08
176,77,Liquor,Chris Brown,16,2016-01-08,2016-01-08
177,78,Lay It All On Me,Rudimental ft. Ed Sheeran,12,2016-01-08,2016-01-08
178,79,Right Hand,Drake,15,2016-01-08,2016-01-08
179,80,Zero,Chris Brown,1,2016-01-08,2016-01-08
180,81,Hallelujah,Lindsey Stirling,1,2016-01-08,2016-01-08
181,82,Downtown,"Macklemore & Ryan Lewis ft. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",18,2016-01-08,2016-01-08
182,83,Good To Be Alive (Hallelujah),Andy Grammer,2,2016-01-08,2016-01-08
183,84,The Feeling,Justin Bieber ft. Halsey,6,2016-01-08,2016-01-08
184,85,Top Of The World,Tim McGraw,11,2016-01-08,2016-01-08
185,86,RGF Island,Fetty Wap,11,2016-01-08,2016-01-08
186,87,Blase,Ty Dolla $ign ft. Future & Rae Sremmurd,15,2016-01-08,2016-01-08
187,88,Backroad Song,Granger Smith,3,2016-01-08,2016-01-08
188,89,Ginza,J Balvin,12,2016-01-08,2016-01-08
189,90,Sorry Not Sorry,Bryson Tiller,2,2016-01-08,2016-01-08
190,91,Little More (Royalty),Chris Brown,1,2016-01-08,2016-01-08
191,92,Beautiful Drug,Zac Brown Band,5,2016-01-08,2016-01-08
192,93,Play No Games,Big Sean ft. Chris Brown & Ty Dolla $ign,8,2016-01-08,2016-01-08
193,94,Really Really,Kevin Gates,1,2016-01-08,2016-01-08
194,95,Purpose,Justin Bieber,6,2016-01-08,2016-01-08
195,96,Hollow,Tori Kelly,2,2016-01-08,2016-01-08
196,97,Dibs,Kelsea Ballerini,8,2016-01-08,2016-01-08
197,98,Let It Go,James Bay,1,2016-01-08,2016-01-08
198,99,Stick Talk,Future,1,2016-01-08,2016-01-08
199,100,Get Ugly,Jason Derulo,1,2016-01-08,2016-01-08
200,1,Hello,Adele,10,2016-01-15,2016-01-15
201,2,Sorry,Justin Bieber,10,2016-01-15,2016-01-15
202,3,Love Yourself,Justin Bieber,7,2016-01-15,2016-01-15
203,4,Hotline Bling,Drake,22,2016-01-15,2016-01-15
204,5,What Do You Mean?,Justin Bieber,18,2016-01-15,2016-01-15
205,6,Stitches,Shawn Mendes,32,2016-01-15,2016-01-15
206,7,Same Old Love,Selena Gomez,16,2016-01-15,2016-01-15
207,8,Here,Alessia Cara,22,2016-01-15,2016-01-15
208,9,Stressed Out,twenty one pilots,15,2016-01-15,2016-01-15
209,10,Like I'm Gonna Lose You,Meghan Trainor ft. John Legend,26,2016-01-15,2016-01-15
210,11,The Hills,The Weeknd,32,2016-01-15,2016-01-15
211,12,679,Fetty Wap ft. Remy Boyz,27,2016-01-15,2016-01-15
212,13,Jumpman,Drake & Future,15,2016-01-15,2016-01-15
213,14,Ex's & Oh's,Elle King,26,2016-01-15,2016-01-15
214,15,White Iverson,Post Malone,17,2016-01-15,2016-01-15
215,16,On My Mind,Ellie Goulding,15,2016-01-15,2016-01-15
216,17,Antidote,Travis Scott,17,2016-01-15,2016-01-15
217,18,Wildest Dreams,Taylor Swift,19,2016-01-15,2016-01-15
218,19,Watch Me,Silento,45,2016-01-15,2016-01-15
219,20,In The Night,The Weeknd,8,2016-01-15,2016-01-15
220,21,Don't,Bryson Tiller,14,2016-01-15,2016-01-15
221,22,Roses,The Chainsmokers ft. Rozes,11,2016-01-15,2016-01-15
222,23,Confident,Demi Lovato,13,2016-01-15,2016-01-15
223,24,Can't Feel My Face,The Weeknd,30,2016-01-15,2016-01-15
224,25,Die A Happy Man,Thomas Rhett,15,2016-01-15,2016-01-15
225,26,Perfect,One Direction,11,2016-01-15,2016-01-15
226,27,Trap Queen,Fetty Wap,50,2016-01-15,2016-01-15
227,28,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,7,2016-01-15,2016-01-15
228,29,Break Up In A Small Town,Sam Hunt,13,2016-01-15,2016-01-15
229,30,See You Again,Wiz Khalifa ft. Charlie Puth,43,2016-01-15,2016-01-15
230,31,Hide Away,Daya,15,2016-01-15,2016-01-15
231,32,Say It,Tory Lanez,11,2016-01-15,2016-01-15
232,33,Lean On,Major Lazer & DJ Snake ft. MO,39,2016-01-15,2016-01-15
233,34,My House,Flo Rida,8,2016-01-15,2016-01-15
234,35,"Me, Myself & I",G-Eazy x Bebe Rexha,9,2016-01-15,2016-01-15
235,36,One Call Away,Charlie Puth,5,2016-01-15,2016-01-15
236,37,Hit The Quan,iLoveMemphis,20,2016-01-15,2016-01-15
237,38,Again,Fetty Wap,21,2016-01-15,2016-01-15
238,39,Focus,Ariana Grande,9,2016-01-15,2016-01-15
239,40,Locked Away,R. City ft. Adam Levine,24,2016-01-15,2016-01-15
240,41,Cake By The Ocean,DNCE,11,2016-01-15,2016-01-15
241,42,Hands To Myself,Selena Gomez,4,2016-01-15,2016-01-15
242,43,No Role Modelz,J. Cole,20,2016-01-15,2016-01-15
243,44,Burning House,Cam,25,2016-01-15,2016-01-15
244,45,Where Ya At,Future ft. Drake,24,2016-01-15,2016-01-15
245,46,Exchange,Bryson Tiller,10,2016-01-15,2016-01-15
246,47,When We Were Young,Adele,6,2016-01-15,2016-01-15
247,48,Down In The DM,Yo Gotti ft. Nicki Minaj,5,2016-01-15,2016-01-15
248,49,Where Are U Now,Skrillex & Diplo With Justin Bieber,44,2016-01-15,2016-01-15
249,50,Stand By You,Rachel Platten,7,2016-01-15,2016-01-15
250,51,Do It Like Me,DLOW,8,2016-01-15,2016-01-15
251,52,Back Up,DeJ Loaf ft. Big Sean,13,2016-01-15,2016-01-15
252,53,Home Alone Tonight,Luke Bryan ft. Karen Fairchild,6,2016-01-15,2016-01-15
253,54,Adventure Of A Lifetime,Coldplay,8,2016-01-15,2016-01-15
254,55,Irresistible,Fall Out Boy,7,2016-01-15,2016-01-15
255,56,Gonna Know We Were Here,Jason Aldean,12,2016-01-15,2016-01-15
256,57,Big Rings,Drake & Future,15,2016-01-15,2016-01-15
257,58,I'll Show You,Justin Bieber,9,2016-01-15,2016-01-15
258,59,Back To Sleep,Chris Brown,3,2016-01-15,2016-01-15
259,60,New Americana,Halsey,14,2016-01-15,2016-01-15
260,61,Stay A Little Longer,Brothers Osborne,13,2016-01-15,2016-01-15
261,62,Good To Be Alive (Hallelujah),Andy Grammer,3,2016-01-15,2016-01-15
262,63,WTF (Where They From),Missy Elliott ft. Pharrell Williams,8,2016-01-15,2016-01-15
263,64,I Got The Boy,Jana Kramer,12,2016-01-15,2016-01-15
264,65,I Love This Life,LOCASH,10,2016-01-15,2016-01-15
265,66,Right Hand,Drake,16,2016-01-15,2016-01-15
266,67,Best Friend,Young Thug,6,2016-01-15,2016-01-15
267,68,Used To Love You,Gwen Stefani,7,2016-01-15,2016-01-15
268,69,The Fix,Nelly ft. Jeremih,14,2016-01-15,2016-01-15
269,70,Get Ugly,Jason Derulo,2,2016-01-15,2016-01-15
270,71,Come Get Her,Rae Sremmurd,16,2016-01-15,2016-01-15
271,72,Downtown,"Macklemore & Ryan Lewis ft. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",19,2016-01-15,2016-01-15
272,73,Dessert,Dawin,4,2016-01-15,2016-01-15
273,74,RGF Island,Fetty Wap,12,2016-01-15,2016-01-15
274,75,Gonna,Blake Shelton,16,2016-01-15,2016-01-15
275,76,Dibs,Kelsea Ballerini,9,2016-01-15,2016-01-15
276,77,Sorry Not Sorry,Bryson Tiller,3,2016-01-15,2016-01-15
277,78,$ave Dat Money,Lil Dicky ft. Fetty Wap & Rich Homie Quan,10,2016-01-15,2016-01-15
278,79,Really Really,Kevin Gates,2,2016-01-15,2016-01-15
279,80,Hollow,Tori Kelly,3,2016-01-15,2016-01-15
280,81,Beautiful Drug,Zac Brown Band,6,2016-01-15,2016-01-15
281,82,Backroad Song,Granger Smith,4,2016-01-15,2016-01-15
282,83,Blase,Ty Dolla $ign ft. Future & Rae Sremmurd,16,2016-01-15,2016-01-15
283,84,Top Of The World,Tim McGraw,12,2016-01-15,2016-01-15
284,85,Watch Out,2 Chainz,1,2016-01-15,2016-01-15
285,86,Purpose,Justin Bieber,7,2016-01-15,2016-01-15
286,87,Smoke Break,Carrie Underwood,18,2016-01-15,2016-01-15
287,88,Lay It All On Me,Rudimental ft. Ed Sheeran,13,2016-01-15,2016-01-15
288,89,Liquor,Chris Brown,17,2016-01-15,2016-01-15
289,90,Let It Go,James Bay,2,2016-01-15,2016-01-15
290,91,Stick Talk,Future,2,2016-01-15,2016-01-15
291,92,Mr. Misunderstood,Eric Church,1,2016-01-15,2016-01-15
292,93,The Feeling,Justin Bieber ft. Halsey,7,2016-01-15,2016-01-15
293,94,Break On Me.,Keith Urban,1,2016-01-15,2016-01-15
294,95,Zero,Chris Brown,2,2016-01-15,2016-01-15
295,96,Jugg,Fetty Wap ft. Monty,6,2016-01-15,2016-01-15
296,97,You Should Be Here,Cole Swindell,3,2016-01-15,2016-01-15
297,98,We Went,Randy Houser,2,2016-01-15,2016-01-15
298,99,Confession,Florida Georgia Line,1,2016-01-15,2016-01-15
299,100,Play No Games,Big Sean ft. Chris Brown & Ty Dolla $ign,9,2016-01-15,2016-01-15
300,1,Sorry,Justin Bieber,11,2016-01-22,2016-01-22
301,2,Hello,Adele,11,2016-01-22,2016-01-22
302,3,Love Yourself,Justin Bieber,8,2016-01-22,2016-01-22
303,4,Hotline Bling,Drake,23,2016-01-22,2016-01-22
304,5,Stressed Out,twenty one pilots,16,2016-01-22,2016-01-22
305,6,Same Old Love,Selena Gomez,17,2016-01-22,2016-01-22
306,7,Stitches,Shawn Mendes,33,2016-01-22,2016-01-22
307,8,What Do You Mean?,Justin Bieber,19,2016-01-22,2016-01-22
308,9,Here,Alessia Cara,23,2016-01-22,2016-01-22
309,10,Like I'm Gonna Lose You,Meghan Trainor ft. John Legend,27,2016-01-22,2016-01-22
310,11,The Hills,The Weeknd,33,2016-01-22,2016-01-22
311,12,Jumpman,Drake & Future,16,2016-01-22,2016-01-22
312,13,Roses,The Chainsmokers ft. Rozes,12,2016-01-22,2016-01-22
313,14,White Iverson,Post Malone,18,2016-01-22,2016-01-22
314,15,On My Mind,Ellie Goulding,16,2016-01-22,2016-01-22
315,16,In The Night,The Weeknd,9,2016-01-22,2016-01-22
316,17,Don't,Bryson Tiller,15,2016-01-22,2016-01-22
317,18,679,Fetty Wap ft. Remy Boyz,28,2016-01-22,2016-01-22
318,19,Antidote,Travis Scott,18,2016-01-22,2016-01-22
319,20,Ex's & Oh's,Elle King,27,2016-01-22,2016-01-22
320,21,Wildest Dreams,Taylor Swift,20,2016-01-22,2016-01-22
321,22,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,8,2016-01-22,2016-01-22
322,23,Die A Happy Man,Thomas Rhett,16,2016-01-22,2016-01-22
323,24,Can't Feel My Face,The Weeknd,31,2016-01-22,2016-01-22
324,25,Confident,Demi Lovato,14,2016-01-22,2016-01-22
325,26,Cake By The Ocean,DNCE,12,2016-01-22,2016-01-22
326,27,Watch Me,Silento,46,2016-01-22,2016-01-22
327,28,Perfect,One Direction,12,2016-01-22,2016-01-22
328,29,"Me, Myself & I",G-Eazy x Bebe Rexha,10,2016-01-22,2016-01-22
329,30,Say It,Tory Lanez,12,2016-01-22,2016-01-22
330,31,Lean On,Major Lazer & DJ Snake ft. MO,40,2016-01-22,2016-01-22
331,32,My House,Flo Rida,9,2016-01-22,2016-01-22
332,33,Hide Away,Daya,16,2016-01-22,2016-01-22
333,34,Break Up In A Small Town,Sam Hunt,14,2016-01-22,2016-01-22
334,35,Trap Queen,Fetty Wap,51,2016-01-22,2016-01-22
335,36,See You Again,Wiz Khalifa ft. Charlie Puth,44,2016-01-22,2016-01-22
336,37,One Call Away,Charlie Puth,6,2016-01-22,2016-01-22
337,38,Stand By You,Rachel Platten,8,2016-01-22,2016-01-22
338,39,Down In The DM,Yo Gotti ft. Nicki Minaj,6,2016-01-22,2016-01-22
339,40,No Role Modelz,J. Cole,21,2016-01-22,2016-01-22
340,41,When We Were Young,Adele,7,2016-01-22,2016-01-22
341,42,Hands To Myself,Selena Gomez,5,2016-01-22,2016-01-22
342,43,Again,Fetty Wap,22,2016-01-22,2016-01-22
343,44,Exchange,Bryson Tiller,11,2016-01-22,2016-01-22
344,45,Locked Away,R. City ft. Adam Levine,25,2016-01-22,2016-01-22
345,46,Out Of The Woods,Taylor Swift,3,2016-01-22,2016-01-22
346,47,Where Ya At,Future ft. Drake,25,2016-01-22,2016-01-22
347,48,Irresistible,Fall Out Boy,8,2016-01-22,2016-01-22
348,49,Where Are U Now,Skrillex & Diplo With Justin Bieber,45,2016-01-22,2016-01-22
349,50,Focus,Ariana Grande,10,2016-01-22,2016-01-22
350,51,Home Alone Tonight,Luke Bryan ft. Karen Fairchild,7,2016-01-22,2016-01-22
351,52,Adventure Of A Lifetime,Coldplay,9,2016-01-22,2016-01-22
352,53,Back To Sleep,Chris Brown,4,2016-01-22,2016-01-22
353,54,Gonna Know We Were Here,Jason Aldean,13,2016-01-22,2016-01-22
354,55,Stay A Little Longer,Brothers Osborne,14,2016-01-22,2016-01-22
355,56,Back Up,DeJ Loaf ft. Big Sean,14,2016-01-22,2016-01-22
356,57,I Love This Life,LOCASH,11,2016-01-22,2016-01-22
357,58,I Got The Boy,Jana Kramer,13,2016-01-22,2016-01-22
358,59,Do It Like Me,DLOW,9,2016-01-22,2016-01-22
359,60,Best Friend,Young Thug,7,2016-01-22,2016-01-22
360,61,Used To Love You,Gwen Stefani,8,2016-01-22,2016-01-22
361,62,Good To Be Alive (Hallelujah),Andy Grammer,4,2016-01-22,2016-01-22
362,63,Big Rings,Drake & Future,16,2016-01-22,2016-01-22
363,64,New Americana,Halsey,15,2016-01-22,2016-01-22
364,65,WTF (Where They From),Missy Elliott ft. Pharrell Williams,9,2016-01-22,2016-01-22
365,66,Get Ugly,Jason Derulo,3,2016-01-22,2016-01-22
366,67,I'll Show You,Justin Bieber,10,2016-01-22,2016-01-22
367,68,The Fix,Nelly ft. Jeremih,15,2016-01-22,2016-01-22
368,69,Backroad Song,Granger Smith,5,2016-01-22,2016-01-22
369,70,Downtown,"Macklemore & Ryan Lewis ft. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",20,2016-01-22,2016-01-22
370,71,Beautiful Drug,Zac Brown Band,7,2016-01-22,2016-01-22
371,72,Gonna,Blake Shelton,17,2016-01-22,2016-01-22
372,73,Dessert,Dawin,5,2016-01-22,2016-01-22
373,74,Break On Me.,Keith Urban,2,2016-01-22,2016-01-22
374,75,Dibs,Kelsea Ballerini,10,2016-01-22,2016-01-22
375,76,Heartbeat,Carrie Underwood,1,2016-01-22,2016-01-22
376,77,$ave Dat Money,Lil Dicky ft. Fetty Wap & Rich Homie Quan,11,2016-01-22,2016-01-22
377,78,Right Hand,Drake,17,2016-01-22,2016-01-22
