,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
36,37,Run This Town,"Jay-Z, Rihanna & Kanye West",21,2010-01-01,2010-01-01
37,38,Telephone,Lady Gaga ft. Beyonce,4,2010-01-01,2010-01-01
38,39,Cowboy Casanova,Carrie Underwood,14,2010-01-01,2010-01-01
39,40,Give It Up To Me,Shakira ft. Lil Wayne,6,2010-01-01,2010-01-01
40,41,According To You,Orianthi,3,2010-01-01,2010-01-01
41,42,I Invented Sex,Trey Songz ft. Drake,9,2010-01-01,2010-01-01
42,43,Do I,Luke Bryan,16,2010-01-01,2010-01-01
43,44,Fallin' For You,Colbie Caillat,25,2010-01-01,2010-01-01
44,45,Consider Me Gone,Reba,12,2010-01-01,2010-01-01
45,46,If You Only Knew,Shinedown,8,2010-01-01,2010-01-01
46,47,One Time,Justin Bieber,22,2010-01-01,2010-01-01
47,48,The Truth,Jason Aldean,7,2010-01-01,2010-01-01
48,49,It Kills Me,Melanie Fiona,5,2010-01-01,2010-01-01
49,50,Southern Voice,Tim McGraw,9,2010-01-01,2010-01-01
50,51,Spotlight,Gucci Mane ft. Usher,8,2010-01-01,2010-01-01
51,52,White Liar,Miranda Lambert,10,2010-01-01,2010-01-01
52,53,Russian Roulette,Rihanna,9,2010-01-01,2010-01-01
53,54,Smile,Uncle Kracker,20,2010-01-01,2010-01-01
54,55,Empire State Of Mind (Part II) Broken Down,Alicia Keys,1,2010-01-01,2010-01-01
55,56,Uprising,Muse,15,2010-01-01,2010-01-01
56,57,I Wanna Make You Close Your Eyes,Dierks Bentley,12,2010-01-01,2010-01-01
57,58,Life After You,Daughtry,3,2010-01-01,2010-01-01
58,59,Carry Out,Timbaland ft. Justin Timberlake,3,2010-01-01,2010-01-01
59,60,One Less Lonely Girl,Justin Bieber,10,2010-01-01,2010-01-01
60,61,Papers,Usher,10,2010-01-01,2010-01-01
61,62,Never Gonna Be Alone,Nickelback,8,2010-01-01,2010-01-01
62,63,Red Light,David Nail,13,2010-01-01,2010-01-01
63,64,Why Don't We Just Dance,Josh Turner,6,2010-01-01,2010-01-01
64,65,I Am,Mary J. Blige,2,2010-01-01,2010-01-01
65,66,History In The Making,Darius Rucker,8,2010-01-01,2010-01-01
66,67,Elevator,Eminem,1,2010-01-01,2010-01-01
67,68,Crawl,Chris Brown,4,2010-01-01,2010-01-01
68,69,Shut It Down,Pitbull ft. Akon,3,2010-01-01,2010-01-01
69,70,In My Head,Jason Derulo,2,2010-01-01,2010-01-01
70,71,Haven't Met You Yet,Michael Buble,12,2010-01-01,2010-01-01
71,72,Whataya Want From Me,Adam Lambert,1,2010-01-01,2010-01-01
72,73,Eight Second Ride,Jake Owen,7,2010-01-01,2010-01-01
73,74,Someday,Rob Thomas,7,2010-01-01,2010-01-01
74,75,I Wanna Rock,Snoop Dogg,2,2010-01-01,2010-01-01
75,76,Bonfire,Craig Morgan,13,2010-01-01,2010-01-01
76,77,Wasted,Gucci Mane ft. Plies Or OJ Da Juiceman,16,2010-01-01,2010-01-01
77,78,All The Right Moves,OneRepublic,11,2010-01-01,2010-01-01
78,79,Sex Therapy,Robin Thicke,1,2010-01-01,2010-01-01
79,80,Body Language,Jesse McCartney ft. T-Pain,12,2010-01-01,2010-01-01
80,81,I Will Not Bow,Breaking Benjamin,16,2010-01-01,2010-01-01
81,82,Break,Three Days Grace,15,2010-01-01,2010-01-01
82,83,Bad Habits,Maxwell,13,2010-01-01,2010-01-01
83,84,On Fire,Lil Wayne,2,2010-01-01,2010-01-01
84,85,Heartbreak Warfare,John Mayer,2,2010-01-01,2010-01-01
85,86,American Saturday Night,Brad Paisley,3,2010-01-01,2010-01-01
86,87,That's How Country Boys Roll,Billy Currington,4,2010-01-01,2010-01-01
87,88,Cryin' For Me (Wayman's Song),Toby Keith,3,2010-01-01,2010-01-01
88,89,Breakeven,The Script,3,2010-01-01,2010-01-01
89,90,1901,Phoenix,3,2010-01-01,2010-01-01
90,91,Halfway Gone,Lifehouse,2,2010-01-01,2010-01-01
91,92,Gettin' You Home,Chris Young,19,2010-01-01,2010-01-01
92,93,Imma Be,The Black Eyed Peas,3,2010-01-01,2010-01-01
93,94,Hey Daddy (Daddy's Home),Usher ft. Plies,1,2010-01-01,2010-01-01
94,95,(If You're Wondering If I Want You To) I Want You To,Weezer,8,2010-01-01,2010-01-01
95,96,Kings And Queens,Thirty Seconds To Mars,4,2010-01-01,2010-01-01
96,97,I'm Going In,Drake ft. Lil Wayne & Young Jeezy,14,2010-01-01,2010-01-01
97,98,I Get It In,Omarion ft. Gucci Mane,7,2010-01-01,2010-01-01
98,99,Drop It Low,Ester Dean ft. Chris Brown,15,2010-01-01,2010-01-01
99,100,Video Phone,Beyonce ft. Lady Gaga,4,2010-01-01,2010-01-01
100,1,TiK ToK,Ke$ha,12,2010-01-08,2010-01-08
101,2,Replay,Iyaz,19,2010-01-08,2010-01-08
102,3,Bad Romance,Lady Gaga,9,2010-01-08,2010-01-08
103,4,Fireflies,Owl City,19,2010-01-08,2010-01-08
104,5,Empire State Of Mind,Jay-Z + Alicia Keys,16,2010-01-08,2010-01-08
105,6,Whatcha Say,Jason Derulo,20,2010-01-08,2010-01-08
106,7,Down,Jay Sean ft. Lil Wayne,26,2010-01-08,2010-01-08
107,8,Party In The U.S.A.,Miley Cyrus,20,2010-01-08,2010-01-08
108,9,Sexy Chick,David Guetta ft. Akon,21,2010-01-08,2010-01-08
109,10,Do You Remember,Jay Sean ft. Sean Paul & Lil Jon,8,2010-01-08,2010-01-08
110,11,Meet Me Halfway,The Black Eyed Peas,15,2010-01-08,2010-01-08
111,12,BedRock,Young Money ft. Lloyd,5,2010-01-08,2010-01-08
112,13,3,Britney Spears,12,2010-01-08,2010-01-08
113,14,I Gotta Feeling,The Black Eyed Peas,29,2010-01-08,2010-01-08
114,15,Paparazzi,Lady Gaga,18,2010-01-08,2010-01-08
115,16,Forever,"Drake ft. Kanye West, Lil Wayne & Eminem",15,2010-01-08,2010-01-08
116,17,One Time,Justin Bieber,23,2010-01-08,2010-01-08
117,18,Hard,Rihanna ft. Jeezy,6,2010-01-08,2010-01-08
118,19,You Belong With Me,Taylor Swift,36,2010-01-08,2010-01-08
119,20,Two Is Better Than One,Boys Like Girls ft. Taylor Swift,10,2010-01-08,2010-01-08
120,21,I Can Transform Ya,Chris Brown ft. Lil Wayne & Swizz Beatz,12,2010-01-08,2010-01-08
121,22,Need You Now,Lady Antebellum,20,2010-01-08,2010-01-08
122,23,How Low,Ludacris,3,2010-01-08,2010-01-08
123,24,Sweet Dreams,Beyonce,23,2010-01-08,2010-01-08
124,25,Fifteen,Taylor Swift,17,2010-01-08,2010-01-08
125,26,Tie Me Down,New Boyz ft. Ray J,11,2010-01-08,2010-01-08
126,27,Evacuate The Dancefloor,Cascada,20,2010-01-08,2010-01-08
127,28,Already Gone,Kelly Clarkson,22,2010-01-08,2010-01-08
128,29,Cowboy Casanova,Carrie Underwood,15,2010-01-08,2010-01-08
129,30,One Less Lonely Girl,Justin Bieber,11,2010-01-08,2010-01-08
130,31,Run This Town,"Jay-Z, Rihanna & Kanye West",22,2010-01-08,2010-01-08
131,32,Live Like We're Dying,Kris Allen,9,2010-01-08,2010-01-08
132,33,Money To Blow,Birdman ft. Lil Wayne & Drake,12,2010-01-08,2010-01-08
133,34,"Hey, Soul Sister",Train,13,2010-01-08,2010-01-08
134,35,Use Somebody,Kings Of Leon,48,2010-01-08,2010-01-08
135,36,According To You,Orianthi,4,2010-01-08,2010-01-08
136,37,Telephone,Lady Gaga ft. Beyonce,5,2010-01-08,2010-01-08
137,38,Fallin' For You,Colbie Caillat,26,2010-01-08,2010-01-08
138,39,Naturally,Selena Gomez & The Scene,1,2010-01-08,2010-01-08
139,40,Give It Up To Me,Shakira ft. Lil Wayne,7,2010-01-08,2010-01-08
140,41,Gangsta Luv,Snoop Dogg ft. The-Dream,10,2010-01-08,2010-01-08
141,42,Say Aah,Trey Songz ft. Fabolous,7,2010-01-08,2010-01-08
142,43,Russian Roulette,Rihanna,10,2010-01-08,2010-01-08
143,44,Smile,Uncle Kracker,21,2010-01-08,2010-01-08
144,45,Body Language,Jesse McCartney ft. T-Pain,13,2010-01-08,2010-01-08
145,46,Baby By Me,50 Cent ft. Ne-Yo,9,2010-01-08,2010-01-08
146,47,If You Only Knew,Shinedown,9,2010-01-08,2010-01-08
147,48,Steady Mobbin',Young Money ft. Gucci Mane,1,2010-01-08,2010-01-08
148,49,White Liar,Miranda Lambert,11,2010-01-08,2010-01-08
149,50,Do I,Luke Bryan,17,2010-01-08,2010-01-08
150,51,Uprising,Muse,16,2010-01-08,2010-01-08
151,52,Spotlight,Gucci Mane ft. Usher,9,2010-01-08,2010-01-08
152,53,Crawl,Chris Brown,5,2010-01-08,2010-01-08
153,54,The Truth,Jason Aldean,8,2010-01-08,2010-01-08
154,55,Try Sleeping With A Broken Heart,Alicia Keys,6,2010-01-08,2010-01-08
155,56,All The Right Moves,OneRepublic,12,2010-01-08,2010-01-08
156,57,Life After You,Daughtry,4,2010-01-08,2010-01-08
157,58,Never Gonna Be Alone,Nickelback,9,2010-01-08,2010-01-08
158,59,In My Head,Jason Derulo,3,2010-01-08,2010-01-08
159,60,Southern Voice,Tim McGraw,10,2010-01-08,2010-01-08
160,61,Consider Me Gone,Reba,13,2010-01-08,2010-01-08
161,62,I Invented Sex,Trey Songz ft. Drake,10,2010-01-08,2010-01-08
162,63,Haven't Met You Yet,Michael Buble,13,2010-01-08,2010-01-08
163,64,I Will Not Bow,Breaking Benjamin,17,2010-01-08,2010-01-08
164,65,Hillbilly Bone,Blake Shelton ft. Trace Adkins,1,2010-01-08,2010-01-08
165,66,Imma Be,The Black Eyed Peas,4,2010-01-08,2010-01-08
166,67,I Am,Mary J. Blige,3,2010-01-08,2010-01-08
167,68,Whataya Want From Me,Adam Lambert,2,2010-01-08,2010-01-08
168,69,I'm Going In,Drake ft. Lil Wayne & Young Jeezy,15,2010-01-08,2010-01-08
169,70,It Kills Me,Melanie Fiona,6,2010-01-08,2010-01-08
170,71,Carry Out,Timbaland ft. Justin Timberlake,4,2010-01-08,2010-01-08
171,72,Vanilla Twilight,Owl City,2,2010-01-08,2010-01-08
172,73,Break,Three Days Grace,16,2010-01-08,2010-01-08
173,74,Why Don't We Just Dance,Josh Turner,7,2010-01-08,2010-01-08
174,75,I Wanna Make You Close Your Eyes,Dierks Bentley,13,2010-01-08,2010-01-08
175,76,Eight Second Ride,Jake Owen,8,2010-01-08,2010-01-08
176,77,Drop It Low,Ester Dean ft. Chris Brown,16,2010-01-08,2010-01-08
177,78,Wasted,Gucci Mane ft. Plies Or OJ Da Juiceman,17,2010-01-08,2010-01-08
178,79,Funhouse,P!nk,12,2010-01-08,2010-01-08
179,80,Papers,Usher,11,2010-01-08,2010-01-08
180,81,History In The Making,Darius Rucker,9,2010-01-08,2010-01-08
181,82,Music Box,Eminem,1,2010-01-08,2010-01-08
182,83,Red Light,David Nail,14,2010-01-08,2010-01-08
183,84,Someday,Rob Thomas,8,2010-01-08,2010-01-08
184,85,Breakeven,The Script,4,2010-01-08,2010-01-08
185,86,Love Me,Justin Bieber,4,2010-01-08,2010-01-08
186,87,Shut It Down,Pitbull ft. Akon,4,2010-01-08,2010-01-08
187,88,Hot Mess,Cobra Starship,2,2010-01-08,2010-01-08
188,89,I Wanna Rock,Snoop Dogg,3,2010-01-08,2010-01-08
189,90,1901,Phoenix,4,2010-01-08,2010-01-08
190,91,Rain,Creed,2,2010-01-08,2010-01-08
191,92,Falling Down,Selena Gomez & The Scene,7,2010-01-08,2010-01-08
192,93,Heartbreak Warfare,John Mayer,3,2010-01-08,2010-01-08
193,94,Sex Therapy,Robin Thicke,2,2010-01-08,2010-01-08
194,95,Bonfire,Craig Morgan,14,2010-01-08,2010-01-08
195,96,Shots,LMFAO ft. Lil Jon,3,2010-01-08,2010-01-08
196,97,American Honey,Lady Antebellum,1,2010-01-08,2010-01-08
197,98,Video Phone,Beyonce ft. Lady Gaga,5,2010-01-08,2010-01-08
198,99,Halfway Gone,Lifehouse,3,2010-01-08,2010-01-08
199,100,Kings And Queens,Thirty Seconds To Mars,5,2010-01-08,2010-01-08
200,1,TiK ToK,Ke$ha,13,2010-01-15,2010-01-15
201,2,Bad Romance,Lady Gaga,10,2010-01-15,2010-01-15
202,3,Replay,Iyaz,20,2010-01-15,2010-01-15
203,4,Empire State Of Mind,Jay-Z + Alicia Keys,17,2010-01-15,2010-01-15
204,5,Fireflies,Owl City,20,2010-01-15,2010-01-15
205,6,Sexy Chick,David Guetta ft. Akon,22,2010-01-15,2010-01-15
206,7,Down,Jay Sean ft. Lil Wayne,27,2010-01-15,2010-01-15
207,8,Whatcha Say,Jason Derulo,21,2010-01-15,2010-01-15
208,9,I Gotta Feeling,The Black Eyed Peas,30,2010-01-15,2010-01-15
209,10,Party In The U.S.A.,Miley Cyrus,21,2010-01-15,2010-01-15
210,11,Do You Remember,Jay Sean ft. Sean Paul & Lil Jon,9,2010-01-15,2010-01-15
211,12,BedRock,Young Money ft. Lloyd,6,2010-01-15,2010-01-15
212,13,Meet Me Halfway,The Black Eyed Peas,16,2010-01-15,2010-01-15
213,14,Paparazzi,Lady Gaga,19,2010-01-15,2010-01-15
214,15,Hard,Rihanna ft. Jeezy,7,2010-01-15,2010-01-15
215,16,3,Britney Spears,13,2010-01-15,2010-01-15
216,17,You Belong With Me,Taylor Swift,37,2010-01-15,2010-01-15
217,18,Drop The World,Lil Wayne ft. Eminem,1,2010-01-15,2010-01-15
218,19,Forever,"Drake ft. Kanye West, Lil Wayne & Eminem",16,2010-01-15,2010-01-15
219,20,Need You Now,Lady Antebellum,21,2010-01-15,2010-01-15
220,21,How Low,Ludacris,4,2010-01-15,2010-01-15
221,22,Sweet Dreams,Beyonce,24,2010-01-15,2010-01-15
222,23,Two Is Better Than One,Boys Like Girls ft. Taylor Swift,11,2010-01-15,2010-01-15
223,24,One Time,Justin Bieber,24,2010-01-15,2010-01-15
224,25,Use Somebody,Kings Of Leon,49,2010-01-15,2010-01-15
225,26,Already Gone,Kelly Clarkson,23,2010-01-15,2010-01-15
226,27,Evacuate The Dancefloor,Cascada,21,2010-01-15,2010-01-15
227,28,Fifteen,Taylor Swift,18,2010-01-15,2010-01-15
228,29,"Hey, Soul Sister",Train,14,2010-01-15,2010-01-15
229,30,Live Like We're Dying,Kris Allen,10,2010-01-15,2010-01-15
230,31,I Can Transform Ya,Chris Brown ft. Lil Wayne & Swizz Beatz,13,2010-01-15,2010-01-15
231,32,Tie Me Down,New Boyz ft. Ray J,12,2010-01-15,2010-01-15
232,33,According To You,Orianthi,5,2010-01-15,2010-01-15
233,34,Run This Town,"Jay-Z, Rihanna & Kanye West",23,2010-01-15,2010-01-15
234,35,Cowboy Casanova,Carrie Underwood,16,2010-01-15,2010-01-15
235,36,Money To Blow,Birdman ft. Lil Wayne & Drake,13,2010-01-15,2010-01-15
236,37,Telephone,Lady Gaga ft. Beyonce,6,2010-01-15,2010-01-15
237,38,Fallin' For You,Colbie Caillat,27,2010-01-15,2010-01-15
238,39,One Less Lonely Girl,Justin Bieber,12,2010-01-15,2010-01-15
239,40,Say Aah,Trey Songz ft. Fabolous,8,2010-01-15,2010-01-15
240,41,Gangsta Luv,Snoop Dogg ft. The-Dream,11,2010-01-15,2010-01-15
241,42,Naturally,Selena Gomez & The Scene,2,2010-01-15,2010-01-15
242,43,Smile,Uncle Kracker,22,2010-01-15,2010-01-15
243,44,Give It Up To Me,Shakira ft. Lil Wayne,8,2010-01-15,2010-01-15
244,45,If You Only Knew,Shinedown,10,2010-01-15,2010-01-15
245,46,Imma Be,The Black Eyed Peas,5,2010-01-15,2010-01-15
246,47,White Liar,Miranda Lambert,12,2010-01-15,2010-01-15
247,48,Baby By Me,50 Cent ft. Ne-Yo,10,2010-01-15,2010-01-15
248,49,The Truth,Jason Aldean,9,2010-01-15,2010-01-15
249,50,In My Head,Jason Derulo,4,2010-01-15,2010-01-15
250,51,Southern Voice,Tim McGraw,11,2010-01-15,2010-01-15
251,52,Haven't Met You Yet,Michael Buble,14,2010-01-15,2010-01-15
252,53,Do I,Luke Bryan,18,2010-01-15,2010-01-15
253,54,Consider Me Gone,Reba,14,2010-01-15,2010-01-15
254,55,Try Sleeping With A Broken Heart,Alicia Keys,7,2010-01-15,2010-01-15
255,56,Life After You,Daughtry,5,2010-01-15,2010-01-15
256,57,Spotlight,Gucci Mane ft. Usher,10,2010-01-15,2010-01-15
257,58,Uprising,Muse,17,2010-01-15,2010-01-15
258,59,Russian Roulette,Rihanna,11,2010-01-15,2010-01-15
259,60,All The Right Moves,OneRepublic,13,2010-01-15,2010-01-15
260,61,Carry Out,Timbaland ft. Justin Timberlake,5,2010-01-15,2010-01-15
261,62,I Invented Sex,Trey Songz ft. Drake,11,2010-01-15,2010-01-15
262,63,Never Gonna Be Alone,Nickelback,10,2010-01-15,2010-01-15
263,64,It Kills Me,Melanie Fiona,7,2010-01-15,2010-01-15
264,65,Why Don't We Just Dance,Josh Turner,8,2010-01-15,2010-01-15
265,66,I Wanna Make You Close Your Eyes,Dierks Bentley,14,2010-01-15,2010-01-15
266,67,Body Language,Jesse McCartney ft. T-Pain,14,2010-01-15,2010-01-15
267,68,Hillbilly Bone,Blake Shelton ft. Trace Adkins,2,2010-01-15,2010-01-15
268,69,Crawl,Chris Brown,6,2010-01-15,2010-01-15
269,70,Whataya Want From Me,Adam Lambert,3,2010-01-15,2010-01-15
270,71,History In The Making,Darius Rucker,10,2010-01-15,2010-01-15
271,72,Eight Second Ride,Jake Owen,9,2010-01-15,2010-01-15
272,73,I Will Not Bow,Breaking Benjamin,18,2010-01-15,2010-01-15
273,74,Someday,Rob Thomas,9,2010-01-15,2010-01-15
274,75,Shut It Down,Pitbull ft. Akon,5,2010-01-15,2010-01-15
275,76,Break,Three Days Grace,17,2010-01-15,2010-01-15
276,77,Red Light,David Nail,15,2010-01-15,2010-01-15
277,78,Wasted,Gucci Mane ft. Plies Or OJ Da Juiceman,18,2010-01-15,2010-01-15
278,79,Heartbreak Warfare,John Mayer,4,2010-01-15,2010-01-15
279,80,Papers,Usher,12,2010-01-15,2010-01-15
280,81,Steady Mobbin',Young Money ft. Gucci Mane,2,2010-01-15,2010-01-15
281,82,I Am,Mary J. Blige,4,2010-01-15,2010-01-15
282,83,Funhouse,P!nk,13,2010-01-15,2010-01-15
283,84,Breakeven,The Script,5,2010-01-15,2010-01-15
284,85,I'm Going In,Drake ft. Lil Wayne & Young Jeezy,16,2010-01-15,2010-01-15
285,86,Drop It Low,Ester Dean ft. Chris Brown,17,2010-01-15,2010-01-15
286,87,I Wanna Rock,Snoop Dogg,4,2010-01-15,2010-01-15
287,88,1901,Phoenix,5,2010-01-15,2010-01-15
288,89,American Saturday Night,Brad Paisley,4,2010-01-15,2010-01-15
289,90,Vanilla Twilight,Owl City,3,2010-01-15,2010-01-15
290,91,Cryin' For Me (Wayman's Song),Toby Keith,4,2010-01-15,2010-01-15
291,92,Sex Therapy,Robin Thicke,3,2010-01-15,2010-01-15
292,93,Hot Mess,Cobra Starship,3,2010-01-15,2010-01-15
293,94,Gettin' You Home,Chris Young,20,2010-01-15,2010-01-15
294,95,Shots,LMFAO ft. Lil Jon,4,2010-01-15,2010-01-15
295,96,That's How Country Boys Roll,Billy Currington,5,2010-01-15,2010-01-15
296,97,Temporary Home,Carrie Underwood,2,2010-01-15,2010-01-15
297,98,Halfway Gone,Lifehouse,4,2010-01-15,2010-01-15
298,99,American Honey,Lady Antebellum,2,2010-01-15,2010-01-15
299,100,(If You're Wondering If I Want You To) I Want You To,Weezer,9,2010-01-15,2010-01-15
300,1,TiK ToK,Ke$ha,14,2010-01-22,2010-01-22
301,2,Bad Romance,Lady Gaga,11,2010-01-22,2010-01-22
302,3,Empire State Of Mind,Jay-Z + Alicia Keys,18,2010-01-22,2010-01-22
303,4,Replay,Iyaz,21,2010-01-22,2010-01-22
304,5,Fireflies,Owl City,21,2010-01-22,2010-01-22
305,6,Sexy Chick,David Guetta ft. Akon,23,2010-01-22,2010-01-22
306,7,Blah Blah Blah,Ke$ha ft. 3OH!3,1,2010-01-22,2010-01-22
307,8,BedRock,Young Money ft. Lloyd,7,2010-01-22,2010-01-22
308,9,Hard,Rihanna ft. Jeezy,8,2010-01-22,2010-01-22
309,10,Down,Jay Sean ft. Lil Wayne,28,2010-01-22,2010-01-22
310,11,Whatcha Say,Jason Derulo,22,2010-01-22,2010-01-22
311,12,I Gotta Feeling,The Black Eyed Peas,31,2010-01-22,2010-01-22
312,13,Do You Remember,Jay Sean ft. Sean Paul & Lil Jon,10,2010-01-22,2010-01-22
313,14,How Low,Ludacris,5,2010-01-22,2010-01-22
314,15,3,Britney Spears,14,2010-01-22,2010-01-22
315,16,You Belong With Me,Taylor Swift,38,2010-01-22,2010-01-22
316,17,Party In The U.S.A.,Miley Cyrus,22,2010-01-22,2010-01-22
317,18,Forever,"Drake ft. Kanye West, Lil Wayne & Eminem",17,2010-01-22,2010-01-22
318,19,Need You Now,Lady Antebellum,22,2010-01-22,2010-01-22
319,20,Drop The World,Lil Wayne ft. Eminem,2,2010-01-22,2010-01-22
320,21,Meet Me Halfway,The Black Eyed Peas,17,2010-01-22,2010-01-22
321,22,Paparazzi,Lady Gaga,20,2010-01-22,2010-01-22
322,23,"Hey, Soul Sister",Train,15,2010-01-22,2010-01-22
323,24,Two Is Better Than One,Boys Like Girls ft. Taylor Swift,12,2010-01-22,2010-01-22
324,25,Already Gone,Kelly Clarkson,24,2010-01-22,2010-01-22
325,26,According To You,Orianthi,6,2010-01-22,2010-01-22
326,27,Your Love Is My Drug,Ke$ha,1,2010-01-22,2010-01-22
327,28,Say Aah,Trey Songz ft. Fabolous,9,2010-01-22,2010-01-22
328,29,Use Somebody,Kings Of Leon,50,2010-01-22,2010-01-22
329,30,Sweet Dreams,Beyonce,25,2010-01-22,2010-01-22
330,31,Telephone,Lady Gaga ft. Beyonce,7,2010-01-22,2010-01-22
331,32,Tie Me Down,New Boyz ft. Ray J,13,2010-01-22,2010-01-22
332,33,Live Like We're Dying,Kris Allen,11,2010-01-22,2010-01-22
333,34,Imma Be,The Black Eyed Peas,6,2010-01-22,2010-01-22
334,35,Evacuate The Dancefloor,Cascada,22,2010-01-22,2010-01-22
335,36,Naturally,Selena Gomez & The Scene,3,2010-01-22,2010-01-22
336,37,Fifteen,Taylor Swift,19,2010-01-22,2010-01-22
337,38,Money To Blow,Birdman ft. Lil Wayne & Drake,14,2010-01-22,2010-01-22
338,39,Fallin' For You,Colbie Caillat,28,2010-01-22,2010-01-22
339,40,Gangsta Luv,Snoop Dogg ft. The-Dream,12,2010-01-22,2010-01-22
340,41,Carry Out,Timbaland ft. Justin Timberlake,6,2010-01-22,2010-01-22
341,42,One Time,Justin Bieber,25,2010-01-22,2010-01-22
342,43,Cowboy Casanova,Carrie Underwood,17,2010-01-22,2010-01-22
343,44,In My Head,Jason Derulo,5,2010-01-22,2010-01-22
344,45,I Can Transform Ya,Chris Brown ft. Lil Wayne & Swizz Beatz,14,2010-01-22,2010-01-22
345,46,The Truth,Jason Aldean,10,2010-01-22,2010-01-22
346,47,Smile,Uncle Kracker,23,2010-01-22,2010-01-22
347,48,One Less Lonely Girl,Justin Bieber,13,2010-01-22,2010-01-22
348,49,Try Sleeping With A Broken Heart,Alicia Keys,8,2010-01-22,2010-01-22
349,50,If You Only Knew,Shinedown,11,2010-01-22,2010-01-22
350,51,White Liar,Miranda Lambert,13,2010-01-22,2010-01-22
351,52,Haven't Met You Yet,Michael Buble,15,2010-01-22,2010-01-22
352,53,It Kills Me,Melanie Fiona,8,2010-01-22,2010-01-22
353,54,I Invented Sex,Trey Songz ft. Drake,12,2010-01-22,2010-01-22
354,55,Southern Voice,Tim McGraw,12,2010-01-22,2010-01-22
355,56,Life After You,Daughtry,6,2010-01-22,2010-01-22
356,57,All The Right Moves,OneRepublic,14,2010-01-22,2010-01-22
357,58,Give It Up To Me,Shakira ft. Lil Wayne,9,2010-01-22,2010-01-22
358,59,Consider Me Gone,Reba,15,2010-01-22,2010-01-22
359,60,Baby By Me,50 Cent ft. Ne-Yo,11,2010-01-22,2010-01-22
360,61,Spotlight,Gucci Mane ft. Usher,11,2010-01-22,2010-01-22
361,62,Uprising,Muse,18,2010-01-22,2010-01-22
362,63,I Wanna Make You Close Your Eyes,Dierks Bentley,15,2010-01-22,2010-01-22
363,64,Why Don't We Just Dance,Josh Turner,9,2010-01-22,2010-01-22
364,65,Whataya Want From Me,Adam Lambert,4,2010-01-22,2010-01-22
365,66,Never Gonna Be Alone,Nickelback,11,2010-01-22,2010-01-22
366,67,Shut It Down,Pitbull ft. Akon,6,2010-01-22,2010-01-22
367,68,I Am,Mary J. Blige,5,2010-01-22,2010-01-22
