,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
749,50,What Do You Say,Reba,17,2000-02-19,2000-02-19
750,51,Rhythm Divine,Enrique Iglesias,12,2000-02-19,2000-02-19
751,52,From The Bottom Of My Broken Heart,Britney Spears,4,2000-02-19,2000-02-19
752,53,How Do You Like Me Now?!,Toby Keith,4,2000-02-19,2000-02-19
753,54,Got Your Money,Ol' Dirty Bastard ft. Kelis,18,2000-02-19,2000-02-19
754,55,Dear Lie,TLC,2,2000-02-19,2000-02-19
755,56,Big Deal,LeAnn Rimes,19,2000-02-19,2000-02-19
756,57,Got To Get It,Sisqo ft. Make It Hot,14,2000-02-19,2000-02-19
757,58,24/7,Kevon Edmonds,16,2000-02-19,2000-02-19
758,59,Best Friend,Puff Daddy ft. Mario Winans & Hezekiah Walker & The Love Fe,2,2000-02-19,2000-02-19
759,60,The Great Beyond,R.E.M.,9,2000-02-19,2000-02-19
760,61,Lessons Learned,Tracy Lawrence,4,2000-02-19,2000-02-19
761,62,He Didn't Have To Be,Brad Paisley,18,2000-02-19,2000-02-19
762,63,Only God Knows Why,Kid Rock,1,2000-02-19,2000-02-19
763,64,None Of Ur Friends Business,Ginuwine,11,2000-02-19,2000-02-19
764,65,Love's The Only House,Martina McBride,3,2000-02-19,2000-02-19
765,66,Waiting For Tonight,Jennifer Lopez,19,2000-02-19,2000-02-19
766,67,No More Rain (In This Cloud),Angie Stone,9,2000-02-19,2000-02-19
767,68,I Try,Macy Gray,1,2000-02-19,2000-02-19
768,69,Another Dumb Blonde,Hoku,1,2000-02-19,2000-02-19
769,70,This Woman Needs,SHeDAISY,3,2000-02-19,2000-02-19
770,71,Because You Love Me,Jo Dee Messina,4,2000-02-19,2000-02-19
771,72,Otherside,Red Hot Chili Peppers,2,2000-02-19,2000-02-19
772,73,What's My Name,DMX,6,2000-02-19,2000-02-19
773,74,If You Love Me,Mint Condition,16,2000-02-19,2000-02-19
774,75,Dancin',Guy,10,2000-02-19,2000-02-19
775,76,Put Your Hand In Mine,Tracy Byrd,4,2000-02-19,2000-02-19
776,77,I Need A Hot Girl,Hot Boys,1,2000-02-19,2000-02-19
777,78,Stay The Night,IMx,20,2000-02-19,2000-02-19
778,79,Feelin' So Good,Jennifer Lopez ft. Big Pun & Fat Joe,1,2000-02-19,2000-02-19
779,80,When I Said I Do,Clint Black,19,2000-02-19,2000-02-19
780,81,No Leaf Clover,Metallica,2,2000-02-19,2000-02-19
781,82,Girl On TV,LFO,14,2000-02-19,2000-02-19
782,83,I Learned From The Best,Whitney Houston,1,2000-02-19,2000-02-19
783,84,Do It Again (Put Ya Hands Up),Jay-Z ft. Beanie Sigel & Amil,6,2000-02-19,2000-02-19
784,85,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",7,2000-02-19,2000-02-19
785,86,Do What You Gotta Do,Garth Brooks,1,2000-02-19,2000-02-19
786,87,Been There,Clint Black With Steve Wariner,1,2000-02-19,2000-02-19
787,88,Angels,Robbie Williams,14,2000-02-19,2000-02-19
788,89,You Can Do It,Ice Cube ft. Mack 10 & Ms. Toi,12,2000-02-19,2000-02-19
789,90,Caught Out There,Kelis,12,2000-02-19,2000-02-19
790,91,Candy,Mandy Moore,17,2000-02-19,2000-02-19
791,92,Smoke Rings In The Dark,Gary Allan,5,2000-02-19,2000-02-19
792,93,Re-arranged,Limp Bizkit,12,2000-02-19,2000-02-19
793,94,Deep Inside,Mary J. Blige,15,2000-02-19,2000-02-19
794,95,Pop A Top,Alan Jackson,15,2000-02-19,2000-02-19
795,96,Breathe And Stop,Q-Tip,5,2000-02-19,2000-02-19
796,97,Guerrilla Radio,Rage Against The Machine,17,2000-02-19,2000-02-19
797,98,"Left, Right, Left",Drama,2,2000-02-19,2000-02-19
798,99,Freakin' It,Will Smith,2,2000-02-19,2000-02-19
799,100,U Understand,Juvenile,3,2000-02-19,2000-02-19
800,1,I Knew I Loved You,Savage Garden,19,2000-02-26,2000-02-26
801,2,Thank God I Found You,Mariah Carey ft. Joe & 98 Degrees,12,2000-02-26,2000-02-26
802,3,Amazed,Lonestar,30,2000-02-26,2000-02-26
803,4,What A Girl Wants,Christina Aguilera,14,2000-02-26,2000-02-26
804,5,Breathe,Faith Hill,17,2000-02-26,2000-02-26
805,6,Maria Maria,Santana ft. The Product G&B,3,2000-02-26,2000-02-26
806,7,Get It On Tonite,Montell Jordan,19,2000-02-26,2000-02-26
807,8,All The Small Things,Blink-182,13,2000-02-26,2000-02-26
808,9,Smooth,Santana ft. Rob Thomas,31,2000-02-26,2000-02-26
809,10,Hot Boyz,"Missy ""Misdemeanor"" Elliott ft. NAS, EVE & Q-Tip",14,2000-02-26,2000-02-26
810,11,That's The Way It Is,Celine Dion,16,2000-02-26,2000-02-26
811,12,Show Me The Meaning Of Being Lonely,Backstreet Boys,9,2000-02-26,2000-02-26
812,13,Bye Bye Bye,'N Sync,5,2000-02-26,2000-02-26
813,14,From The Bottom Of My Broken Heart,Britney Spears,5,2000-02-26,2000-02-26
814,15,Bring It All To Me,Blaque,19,2000-02-26,2000-02-26
815,16,Back At One,Brian McKnight,27,2000-02-26,2000-02-26
816,17,It Feels So Good,Sonique,6,2000-02-26,2000-02-26
817,18,Say My Name,Destiny's Child,10,2000-02-26,2000-02-26
818,19,Blue (Da Ba Dee),Eiffel 65,12,2000-02-26,2000-02-26
819,20,Take A Picture,Filter,14,2000-02-26,2000-02-26
820,21,I Need To Know,Marc Anthony,25,2000-02-26,2000-02-26
821,22,Never Let You Go,Third Eye Blind,6,2000-02-26,2000-02-26
822,23,Then The Morning Comes,Smash Mouth,18,2000-02-26,2000-02-26
823,24,He Can't Love U,Jagged Edge,12,2000-02-26,2000-02-26
824,25,Untitled (How Does It Feel),D'Angelo,6,2000-02-26,2000-02-26
825,26,Thong Song,Sisqo,5,2000-02-26,2000-02-26
826,27,My Love Is Your Love,Whitney Houston,26,2000-02-26,2000-02-26
827,28,I Wanna Know,Joe,9,2000-02-26,2000-02-26
828,29,Falls Apart,Sugar Ray,7,2000-02-26,2000-02-26
829,30,Forgot About Dre,Dr. Dre ft. Eminem,6,2000-02-26,2000-02-26
830,31,My Best Friend,Tim McGraw,14,2000-02-26,2000-02-26
831,32,Meet Virginia,Train,21,2000-02-26,2000-02-26
832,33,Everything You Want,Vertical Horizon,6,2000-02-26,2000-02-26
833,34,One Night Stand,J-Shin ft. LaTocha Scott,10,2000-02-26,2000-02-26
834,35,American Pie,Madonna,2,2000-02-26,2000-02-26
835,36,Back At One,Mark Wills,7,2000-02-26,2000-02-26
836,37,Cowboy Take Me Away,Dixie Chicks,14,2000-02-26,2000-02-26
837,38,I Don't Wanna,Aaliyah,5,2000-02-26,2000-02-26
838,39,Love Is Blind,Eve ft. Faith Evans,8,2000-02-26,2000-02-26
839,40,I Like It,Sammie,5,2000-02-26,2000-02-26
840,41,U Know What's Up,Donell Jones,23,2000-02-26,2000-02-26
841,42,Learn To Fly,Foo Fighters,20,2000-02-26,2000-02-26
842,43,Smile,Lonestar,11,2000-02-26,2000-02-26
843,44,The Best Day,George Strait,5,2000-02-26,2000-02-26
844,45,How Do You Like Me Now?!,Toby Keith,5,2000-02-26,2000-02-26
845,46,Shake Your Bon-Bon,Ricky Martin,15,2000-02-26,2000-02-26
846,47,Only God Knows Why,Kid Rock,2,2000-02-26,2000-02-26
847,48,Lessons Learned,Tracy Lawrence,5,2000-02-26,2000-02-26
848,49,Another Dumb Blonde,Hoku,2,2000-02-26,2000-02-26
849,50,Sexual (Li Da Di),Amber,29,2000-02-26,2000-02-26
850,51,I Try,Macy Gray,2,2000-02-26,2000-02-26
851,52,Dear Lie,TLC,3,2000-02-26,2000-02-26
852,53,Black Balloon,Goo Goo Dolls,34,2000-02-26,2000-02-26
853,54,I Wanna Love You Forever,Jessica Simpson,20,2000-02-26,2000-02-26
854,55,G'd Up,Snoop Dogg Presents Tha Eastsidaz,8,2000-02-26,2000-02-26
855,56,Hanginaround,Counting Crows,17,2000-02-26,2000-02-26
856,57,Got Your Money,Ol' Dirty Bastard ft. Kelis,19,2000-02-26,2000-02-26
857,58,Love's The Only House,Martina McBride,4,2000-02-26,2000-02-26
858,59,The Great Beyond,R.E.M.,10,2000-02-26,2000-02-26
859,60,What Do You Say,Reba,18,2000-02-26,2000-02-26
860,61,Rhythm Divine,Enrique Iglesias,13,2000-02-26,2000-02-26
861,62,Best Friend,Puff Daddy ft. Mario Winans & Hezekiah Walker & The Love Fe,3,2000-02-26,2000-02-26
862,63,Got To Get It,Sisqo ft. Make It Hot,15,2000-02-26,2000-02-26
863,64,24/7,Kevon Edmonds,17,2000-02-26,2000-02-26
864,65,Otherside,Red Hot Chili Peppers,3,2000-02-26,2000-02-26
865,66,Because You Love Me,Jo Dee Messina,5,2000-02-26,2000-02-26
866,67,This Woman Needs,SHeDAISY,4,2000-02-26,2000-02-26
867,68,He Didn't Have To Be,Brad Paisley,19,2000-02-26,2000-02-26
868,69,No More Rain (In This Cloud),Angie Stone,10,2000-02-26,2000-02-26
869,70,Big Deal,LeAnn Rimes,20,2000-02-26,2000-02-26
870,71,None Of Ur Friends Business,Ginuwine,12,2000-02-26,2000-02-26
871,72,Anything,JAY-Z,1,2000-02-26,2000-02-26
872,73,Been There,Clint Black With Steve Wariner,2,2000-02-26,2000-02-26
873,74,Waiting For Tonight,Jennifer Lopez,20,2000-02-26,2000-02-26
874,75,I Need A Hot Girl,Hot Boys,2,2000-02-26,2000-02-26
875,76,What's My Name,DMX,7,2000-02-26,2000-02-26
876,77,You Sang To Me,Marc Anthony,1,2000-02-26,2000-02-26
877,78,No Leaf Clover,Metallica,3,2000-02-26,2000-02-26
878,79,Feelin' So Good,Jennifer Lopez ft. Big Pun & Fat Joe,2,2000-02-26,2000-02-26
879,80,Girl On TV,LFO,15,2000-02-26,2000-02-26
880,81,Do What You Gotta Do,Garth Brooks,2,2000-02-26,2000-02-26
881,82,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",8,2000-02-26,2000-02-26
882,83,I Learned From The Best,Whitney Houston,2,2000-02-26,2000-02-26
883,84,When I Said I Do,Clint Black,20,2000-02-26,2000-02-26
884,85,If You Love Me,Mint Condition,17,2000-02-26,2000-02-26
885,86,Put Your Hand In Mine,Tracy Byrd,5,2000-02-26,2000-02-26
886,87,Baby Don't Cry (Keep Ya Head Up II),2Pac + Outlawz,1,2000-02-26,2000-02-26
887,88,Party Up (Up In Here),DMX,1,2000-02-26,2000-02-26
888,89,"Left, Right, Left",Drama,3,2000-02-26,2000-02-26
889,90,Candy,Mandy Moore,18,2000-02-26,2000-02-26
890,91,Re-arranged,Limp Bizkit,13,2000-02-26,2000-02-26
891,92,Do It Again (Put Ya Hands Up),Jay-Z ft. Beanie Sigel & Amil,7,2000-02-26,2000-02-26
892,93,That's What I'm Looking For,Da Brat,1,2000-02-26,2000-02-26
893,94,Dancin',Guy,11,2000-02-26,2000-02-26
894,95,Stay Or Let It Go,Brian McKnight,1,2000-02-26,2000-02-26
895,96,Angels,Robbie Williams,15,2000-02-26,2000-02-26
896,97,Guerrilla Radio,Rage Against The Machine,18,2000-02-26,2000-02-26
897,98,U Understand,Juvenile,4,2000-02-26,2000-02-26
898,99,Freakin' It,Will Smith,3,2000-02-26,2000-02-26
899,100,Pop A Top,Alan Jackson,16,2000-02-26,2000-02-26
900,1,Amazed,Lonestar,31,2000-03-04,2000-03-04
901,2,I Knew I Loved You,Savage Garden,20,2000-03-04,2000-03-04
902,3,Breathe,Faith Hill,18,2000-03-04,2000-03-04
903,4,Thank God I Found You,Mariah Carey ft. Joe & 98 Degrees,13,2000-03-04,2000-03-04
904,5,Maria Maria,Santana ft. The Product G&B,4,2000-03-04,2000-03-04
905,6,That's The Way It Is,Celine Dion,17,2000-03-04,2000-03-04
906,7,Bye Bye Bye,'N Sync,6,2000-03-04,2000-03-04
907,8,All The Small Things,Blink-182,14,2000-03-04,2000-03-04
908,9,Show Me The Meaning Of Being Lonely,Backstreet Boys,10,2000-03-04,2000-03-04
909,10,Get It On Tonite,Montell Jordan,20,2000-03-04,2000-03-04
910,11,Hot Boyz,"Missy ""Misdemeanor"" Elliott ft. NAS, EVE & Q-Tip",15,2000-03-04,2000-03-04
911,12,What A Girl Wants,Christina Aguilera,15,2000-03-04,2000-03-04
912,13,Smooth,Santana ft. Rob Thomas,32,2000-03-04,2000-03-04
913,14,From The Bottom Of My Broken Heart,Britney Spears,6,2000-03-04,2000-03-04
914,15,Bring It All To Me,Blaque,20,2000-03-04,2000-03-04
915,16,It Feels So Good,Sonique,7,2000-03-04,2000-03-04
916,17,Say My Name,Destiny's Child,11,2000-03-04,2000-03-04
917,18,Back At One,Brian McKnight,28,2000-03-04,2000-03-04
918,19,Take A Picture,Filter,15,2000-03-04,2000-03-04
919,20,I Need To Know,Marc Anthony,26,2000-03-04,2000-03-04
920,21,Blue (Da Ba Dee),Eiffel 65,13,2000-03-04,2000-03-04
921,22,Never Let You Go,Third Eye Blind,7,2000-03-04,2000-03-04
922,23,Thong Song,Sisqo,6,2000-03-04,2000-03-04
923,24,Then The Morning Comes,Smash Mouth,19,2000-03-04,2000-03-04
924,25,There You Go,P!nk,1,2000-03-04,2000-03-04
925,26,He Can't Love U,Jagged Edge,13,2000-03-04,2000-03-04
926,27,I Wanna Know,Joe,10,2000-03-04,2000-03-04
927,28,Untitled (How Does It Feel),D'Angelo,7,2000-03-04,2000-03-04
928,29,American Pie,Madonna,3,2000-03-04,2000-03-04
929,30,Forgot About Dre,Dr. Dre ft. Eminem,7,2000-03-04,2000-03-04
930,31,Everything You Want,Vertical Horizon,7,2000-03-04,2000-03-04
931,32,Falls Apart,Sugar Ray,8,2000-03-04,2000-03-04
932,33,I Like It,Sammie,6,2000-03-04,2000-03-04
933,34,My Love Is Your Love,Whitney Houston,27,2000-03-04,2000-03-04
934,35,I Don't Wanna,Aaliyah,6,2000-03-04,2000-03-04
935,36,My Best Friend,Tim McGraw,15,2000-03-04,2000-03-04
936,37,Meet Virginia,Train,22,2000-03-04,2000-03-04
937,38,One Night Stand,J-Shin ft. LaTocha Scott,11,2000-03-04,2000-03-04
938,39,Back At One,Mark Wills,8,2000-03-04,2000-03-04
939,40,Cowboy Take Me Away,Dixie Chicks,15,2000-03-04,2000-03-04
940,41,Smile,Lonestar,12,2000-03-04,2000-03-04
941,42,Love Is Blind,Eve ft. Faith Evans,9,2000-03-04,2000-03-04
942,43,How Do You Like Me Now?!,Toby Keith,6,2000-03-04,2000-03-04
943,44,The Best Day,George Strait,6,2000-03-04,2000-03-04
944,45,U Know What's Up,Donell Jones,24,2000-03-04,2000-03-04
945,46,Only God Knows Why,Kid Rock,3,2000-03-04,2000-03-04
946,47,I Try,Macy Gray,3,2000-03-04,2000-03-04
947,48,Lessons Learned,Tracy Lawrence,6,2000-03-04,2000-03-04
948,49,Another Dumb Blonde,Hoku,3,2000-03-04,2000-03-04
949,50,Learn To Fly,Foo Fighters,21,2000-03-04,2000-03-04
950,51,Dear Lie,TLC,4,2000-03-04,2000-03-04
951,52,Otherside,Red Hot Chili Peppers,4,2000-03-04,2000-03-04
952,53,Love's The Only House,Martina McBride,5,2000-03-04,2000-03-04
953,54,You Sang To Me,Marc Anthony,2,2000-03-04,2000-03-04
954,55,Because You Love Me,Jo Dee Messina,6,2000-03-04,2000-03-04
955,56,Got Your Money,Ol' Dirty Bastard ft. Kelis,20,2000-03-04,2000-03-04
956,57,This Woman Needs,SHeDAISY,5,2000-03-04,2000-03-04
957,58,Anything,JAY-Z,2,2000-03-04,2000-03-04
958,59,Hanginaround,Counting Crows,18,2000-03-04,2000-03-04
959,60,The Great Beyond,R.E.M.,11,2000-03-04,2000-03-04
960,61,Rhythm Divine,Enrique Iglesias,14,2000-03-04,2000-03-04
961,62,Been There,Clint Black With Steve Wariner,3,2000-03-04,2000-03-04
962,63,No More Rain (In This Cloud),Angie Stone,11,2000-03-04,2000-03-04
963,64,Got To Get It,Sisqo ft. Make It Hot,16,2000-03-04,2000-03-04
964,65,G'd Up,Snoop Dogg Presents Tha Eastsidaz,9,2000-03-04,2000-03-04
965,66,Feelin' So Good,Jennifer Lopez ft. Big Pun & Fat Joe,3,2000-03-04,2000-03-04
966,67,He Didn't Have To Be,Brad Paisley,20,2000-03-04,2000-03-04
967,68,What Do You Say,Reba,19,2000-03-04,2000-03-04
968,69,24/7,Kevon Edmonds,18,2000-03-04,2000-03-04
969,70,Shake Your Bon-Bon,Ricky Martin,16,2000-03-04,2000-03-04
970,71,I Need A Hot Girl,Hot Boys,3,2000-03-04,2000-03-04
971,72,Do What You Gotta Do,Garth Brooks,3,2000-03-04,2000-03-04
972,73,That's What I'm Looking For,Da Brat,2,2000-03-04,2000-03-04
973,74,Party Up (Up In Here),DMX,2,2000-03-04,2000-03-04
974,75,Carlene,Phil Vassar,1,2000-03-04,2000-03-04
975,76,No Leaf Clover,Metallica,4,2000-03-04,2000-03-04
976,77,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",9,2000-03-04,2000-03-04
977,78,Whoa!,Black Rob,1,2000-03-04,2000-03-04
978,79,Best Friend,Puff Daddy ft. Mario Winans & Hezekiah Walker & The Love Fe,4,2000-03-04,2000-03-04
979,80,"Left, Right, Left",Drama,4,2000-03-04,2000-03-04
980,81,U Don't Love Me,Kumbia Kings ft. A.B. Quintanilla,1,2000-03-04,2000-03-04
981,82,Baby Don't Cry (Keep Ya Head Up II),2Pac + Outlawz,2,2000-03-04,2000-03-04
982,83,I Learned From The Best,Whitney Houston,3,2000-03-04,2000-03-04
983,84,If You Love Me,Mint Condition,18,2000-03-04,2000-03-04
984,85,None Of Ur Friends Business,Ginuwine,13,2000-03-04,2000-03-04
985,86,It Was,Chely Wright,1,2000-03-04,2000-03-04
986,87,Daddy Won't Sell The Farm,Montgomery Gentry,1,2000-03-04,2000-03-04
987,88,Put Your Hand In Mine,Tracy Byrd,6,2000-03-04,2000-03-04
988,89,Candy,Mandy Moore,19,2000-03-04,2000-03-04
989,90,What's My Name,DMX,8,2000-03-04,2000-03-04
990,91,Re-arranged,Limp Bizkit,14,2000-03-04,2000-03-04
991,92,Stay Or Let It Go,Brian McKnight,2,2000-03-04,2000-03-04
992,93,Angels,Robbie Williams,16,2000-03-04,2000-03-04
993,94,Girl On TV,LFO,16,2000-03-04,2000-03-04
994,95,Still In My Heart,Tracie Spencer,1,2000-03-04,2000-03-04
995,96,Do It Again (Put Ya Hands Up),Jay-Z ft. Beanie Sigel & Amil,8,2000-03-04,2000-03-04
996,97,U Understand,Juvenile,5,2000-03-04,2000-03-04
997,98,Guerrilla Radio,Rage Against The Machine,19,2000-03-04,2000-03-04
998,99,Freakin' It,Will Smith,4,2000-03-04,2000-03-04
999,100,Get Up,Amel Larrieux,1,2000-03-04,2000-03-04
1000,1,Amazed,Lonestar,32,2000-03-11,2000-03-11
1001,2,Maria Maria,Santana ft. The Product G&B,5,2000-03-11,2000-03-11
1002,3,Breathe,Faith Hill,19,2000-03-11,2000-03-11
1003,4,I Knew I Loved You,Savage Garden,21,2000-03-11,2000-03-11
1004,5,Get It On Tonite,Montell Jordan,21,2000-03-11,2000-03-11
1005,6,Bye Bye Bye,'N Sync,7,2000-03-11,2000-03-11
1006,7,Show Me The Meaning Of Being Lonely,Backstreet Boys,11,2000-03-11,2000-03-11
1007,8,That's The Way It Is,Celine Dion,18,2000-03-11,2000-03-11
1008,9,All The Small Things,Blink-182,15,2000-03-11,2000-03-11
1009,10,Smooth,Santana ft. Rob Thomas,33,2000-03-11,2000-03-11
1010,11,What A Girl Wants,Christina Aguilera,16,2000-03-11,2000-03-11
1011,12,Hot Boyz,"Missy ""Misdemeanor"" Elliott ft. NAS, EVE & Q-Tip",16,2000-03-11,2000-03-11
1012,13,Thank God I Found You,Mariah Carey ft. Joe & 98 Degrees,14,2000-03-11,2000-03-11
1013,14,Say My Name,Destiny's Child,12,2000-03-11,2000-03-11
1014,15,There You Go,P!nk,2,2000-03-11,2000-03-11
1015,16,It Feels So Good,Sonique,8,2000-03-11,2000-03-11
1016,17,From The Bottom Of My Broken Heart,Britney Spears,7,2000-03-11,2000-03-11
1017,18,Bring It All To Me,Blaque,21,2000-03-11,2000-03-11
1018,19,Back At One,Brian McKnight,29,2000-03-11,2000-03-11
1019,20,Thong Song,Sisqo,7,2000-03-11,2000-03-11
1020,21,Never Let You Go,Third Eye Blind,8,2000-03-11,2000-03-11
1021,22,Take A Picture,Filter,16,2000-03-11,2000-03-11
1022,23,I Need To Know,Marc Anthony,27,2000-03-11,2000-03-11
1023,24,Blue (Da Ba Dee),Eiffel 65,14,2000-03-11,2000-03-11
1024,25,Then The Morning Comes,Smash Mouth,20,2000-03-11,2000-03-11
1025,26,Everything You Want,Vertical Horizon,8,2000-03-11,2000-03-11
1026,27,I Wanna Know,Joe,11,2000-03-11,2000-03-11
1027,28,Untitled (How Does It Feel),D'Angelo,8,2000-03-11,2000-03-11
1028,29,American Pie,Madonna,4,2000-03-11,2000-03-11
1029,30,I Like It,Sammie,7,2000-03-11,2000-03-11
1030,31,Forgot About Dre,Dr. Dre ft. Eminem,8,2000-03-11,2000-03-11
1031,32,Falls Apart,Sugar Ray,9,2000-03-11,2000-03-11
1032,33,He Can't Love U,Jagged Edge,14,2000-03-11,2000-03-11
1033,34,Another Dumb Blonde,Hoku,4,2000-03-11,2000-03-11
1034,35,I Don't Wanna,Aaliyah,7,2000-03-11,2000-03-11
1035,36,I Try,Macy Gray,4,2000-03-11,2000-03-11
1036,37,Meet Virginia,Train,23,2000-03-11,2000-03-11
1037,38,My Best Friend,Tim McGraw,16,2000-03-11,2000-03-11
1038,39,Only God Knows Why,Kid Rock,4,2000-03-11,2000-03-11
1039,40,I Learned From The Best,Whitney Houston,4,2000-03-11,2000-03-11
1040,41,How Do You Like Me Now?!,Toby Keith,7,2000-03-11,2000-03-11
1041,42,Back At One,Mark Wills,9,2000-03-11,2000-03-11
1042,43,Smile,Lonestar,13,2000-03-11,2000-03-11
1043,44,The Best Day,George Strait,7,2000-03-11,2000-03-11
1044,45,One Night Stand,J-Shin ft. LaTocha Scott,12,2000-03-11,2000-03-11
1045,46,Love Is Blind,Eve ft. Faith Evans,10,2000-03-11,2000-03-11
1046,47,Cowboy Take Me Away,Dixie Chicks,16,2000-03-11,2000-03-11
1047,48,Lessons Learned,Tracy Lawrence,7,2000-03-11,2000-03-11
1048,49,My Love Is Your Love,Whitney Houston,28,2000-03-11,2000-03-11
1049,50,You Sang To Me,Marc Anthony,3,2000-03-11,2000-03-11
1050,51,Otherside,Red Hot Chili Peppers,5,2000-03-11,2000-03-11
1051,52,Love's The Only House,Martina McBride,6,2000-03-11,2000-03-11
1052,53,Because You Love Me,Jo Dee Messina,7,2000-03-11,2000-03-11
1053,54,Feelin' So Good,Jennifer Lopez ft. Big Pun & Fat Joe,4,2000-03-11,2000-03-11
1054,55,Anything,JAY-Z,3,2000-03-11,2000-03-11
1055,56,Dear Lie,TLC,5,2000-03-11,2000-03-11
1056,57,This Woman Needs,SHeDAISY,6,2000-03-11,2000-03-11
1057,58,Been There,Clint Black With Steve Wariner,4,2000-03-11,2000-03-11
1058,59,Whoa!,Black Rob,2,2000-03-11,2000-03-11
1059,60,That's What I'm Looking For,Da Brat,3,2000-03-11,2000-03-11
1060,61,Hanginaround,Counting Crows,19,2000-03-11,2000-03-11
1061,62,Party Up (Up In Here),DMX,3,2000-03-11,2000-03-11
1062,63,The Great Beyond,R.E.M.,12,2000-03-11,2000-03-11
1063,64,U Don't Love Me,Kumbia Kings ft. A.B. Quintanilla,2,2000-03-11,2000-03-11
1064,65,I Need A Hot Girl,Hot Boys,4,2000-03-11,2000-03-11
1065,66,Rhythm Divine,Enrique Iglesias,15,2000-03-11,2000-03-11
1066,67,Carlene,Phil Vassar,2,2000-03-11,2000-03-11
1067,68,Got To Get It,Sisqo ft. Make It Hot,17,2000-03-11,2000-03-11
1068,69,G'd Up,Snoop Dogg Presents Tha Eastsidaz,10,2000-03-11,2000-03-11
1069,70,Do What You Gotta Do,Garth Brooks,4,2000-03-11,2000-03-11
1070,71,What Do You Say,Reba,20,2000-03-11,2000-03-11
1071,72,Baby Don't Cry (Keep Ya Head Up II),2Pac + Outlawz,3,2000-03-11,2000-03-11
1072,73,No More Rain (In This Cloud),Angie Stone,12,2000-03-11,2000-03-11
1073,74,No Leaf Clover,Metallica,5,2000-03-11,2000-03-11
1074,75,"Left, Right, Left",Drama,5,2000-03-11,2000-03-11
1075,76,Private Emotion,Ricky Martin ft. Meja,1,2000-03-11,2000-03-11
1076,77,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",10,2000-03-11,2000-03-11
1077,78,It Was,Chely Wright,2,2000-03-11,2000-03-11
1078,79,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,1,2000-03-11,2000-03-11
1079,80,The Way You Love Me,Faith Hill,1,2000-03-11,2000-03-11
1080,81,She's More,Andy Griggs,1,2000-03-11,2000-03-11
1081,82,Stay Or Let It Go,Brian McKnight,3,2000-03-11,2000-03-11
1082,83,Daddy Won't Sell The Farm,Montgomery Gentry,2,2000-03-11,2000-03-11
1083,84,24/7,Kevon Edmonds,19,2000-03-11,2000-03-11
1084,85,None Of Ur Friends Business,Ginuwine,14,2000-03-11,2000-03-11
1085,86,Candy,Mandy Moore,20,2000-03-11,2000-03-11
1086,87,Shake Your Bon-Bon,Ricky Martin,17,2000-03-11,2000-03-11
1087,88,Still In My Heart,Tracie Spencer,2,2000-03-11,2000-03-11
1088,89,Re-arranged,Limp Bizkit,15,2000-03-11,2000-03-11
1089,90,What's My Name,DMX,9,2000-03-11,2000-03-11
1090,91,Angels,Robbie Williams,17,2000-03-11,2000-03-11
1091,92,Put Your Hand In Mine,Tracy Byrd,7,2000-03-11,2000-03-11
1092,93,If You Love Me,Mint Condition,19,2000-03-11,2000-03-11
1093,94,Girl On TV,LFO,17,2000-03-11,2000-03-11
1094,95,Do It Again (Put Ya Hands Up),Jay-Z ft. Beanie Sigel & Amil,9,2000-03-11,2000-03-11
1095,96,U Understand,Juvenile,6,2000-03-11,2000-03-11
1096,97,Get Up,Amel Larrieux,2,2000-03-11,2000-03-11
1097,98,Guerrilla Radio,Rage Against The Machine,20,2000-03-11,2000-03-11
1098,99,Best Friend,Puff Daddy ft. Mario Winans & Hezekiah Walker & The Love Fe,5,2000-03-11,2000-03-11
1099,100,Pop A Top,Alan Jackson,17,2000-03-11,2000-03-11
1100,1,Say My Name,Destiny's Child,13,2000-03-18,2000-03-18
1101,2,Amazed,Lonestar,33,2000-03-18,2000-03-18
1102,3,Maria Maria,Santana ft. The Product G&B,6,2000-03-18,2000-03-18
1103,4,Breathe,Faith Hill,20,2000-03-18,2000-03-18
1104,5,Bye Bye Bye,'N Sync,8,2000-03-18,2000-03-18
1105,6,Show Me The Meaning Of Being Lonely,Backstreet Boys,12,2000-03-18,2000-03-18
1106,7,That's The Way It Is,Celine Dion,19,2000-03-18,2000-03-18
1107,8,I Knew I Loved You,Savage Garden,22,2000-03-18,2000-03-18
1108,9,Get It On Tonite,Montell Jordan,22,2000-03-18,2000-03-18
1109,10,Smooth,Santana ft. Rob Thomas,34,2000-03-18,2000-03-18
1110,11,All The Small Things,Blink-182,16,2000-03-18,2000-03-18
1111,12,There You Go,P!nk,3,2000-03-18,2000-03-18
1112,13,What A Girl Wants,Christina Aguilera,17,2000-03-18,2000-03-18
1113,14,It Feels So Good,Sonique,9,2000-03-18,2000-03-18
1114,15,Hot Boyz,"Missy ""Misdemeanor"" Elliott ft. NAS, EVE & Q-Tip",17,2000-03-18,2000-03-18
1115,16,Thong Song,Sisqo,8,2000-03-18,2000-03-18
