,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Artist_Genres
103,13,Break My Heart,Dua Lipa,32,2020-04-08,2020-11-11,221.82018,-3.434,113.011,0.773,4.0,1.0,4.0,0.503,0.0,0.468,0.167,0.73,0.729,1.39e-06,0.349,0.0884,0.467,"['dance pop', 'pop', 'uk pop']"
104,53,Breaking Me,Topic & A7S,13,2020-07-29,2020-10-28,166.79388,-5.652,122.031,0.469,4.0,1.0,8.0,0.912,0.0,0.738,0.223,0.789,0.72,0.0,0.129,0.218,0.664,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
105,64,Broke In A Minute,Tory Lanez,2,2020-04-22,2020-04-29,132.0239,-5.595,120.009,0.641,4.0,1.0,0.0,0.291,0.0,0.516,0.144,0.929,0.7,0.0,0.349,0.0906,0.802,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
106,51,Bust Me,Lil Uzi Vert,1,2020-03-18,2020-03-18,194.4518,-6.256,151.923,0.263,4.0,1.0,11.0,0.282,1.0,0.416,0.237,0.734,0.703,1.99e-06,0.413,0.355,0.608,"['melodic rap', 'philly rap', 'rap', 'trap']"
107,63,CAN'T STOP,DaBaby,1,2020-04-29,2020-04-29,168.37334,-5.849,140.04,0.371,4.0,1.0,11.0,0.183,0.0,0.185,0.0348,0.732,0.707,0.0,0.399,0.304,0.832,"['north carolina hip hop', 'rap', 'trap']"
108,85,CHAMPION,DaBaby,1,2020-04-29,2020-04-29,132.81332,-6.067,145.071,0.247,4.0,0.802,0.0,0.747,0.0,0.577,0.071,0.828,0.538,0.0,0.116,0.341,0.56,"['north carolina hip hop', 'rap', 'trap']"
109,65,Camelot,NLE Choppa,20,2020-01-01,2020-02-12,148.75919,-5.252,175.046,0.196,4.0,0.94,7.0,0.482,1.0,0.456,0.0849,0.787,0.713,0.0,0.717,0.401,0.761,"['memphis hip hop', 'viral rap']"
110,50,Can I,Kehlani ft. Tory Lanez,1,2020-05-20,2020-05-20,167.8102,-3.752,119.537,0.299,4.0,0.993,1.0,0.059,1.0,0.373,0.419,0.574,0.791,0.0,0.0982,0.11,0.612,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']"
111,50,Can't Die,Juice WRLD,2,2020-07-22,2020-07-29,182.92204,-5.89,84.008,0.2,4.0,1.0,2.0,0.66,1.0,0.741,0.0222,0.652,0.671,0.0,0.107,0.0756,0.274,"['chicago rap', 'melodic rap']"
112,99,Can't Explain,Lil Baby,1,2020-03-11,2020-03-11,181.3411,-10.201,160.009,0.234,4.0,1.0,10.0,0.185,1.0,0.49,0.0365,0.642,0.372,0.0,0.149,0.582,0.119,"['atl hip hop', 'atl trap', 'rap', 'trap']"
113,81,Canceled,Larray,1,2020-10-28,2020-10-28,173.88005,-5.36,82.108,0.059,4.0,0.987,11.0,0.401,0.0,0.36,0.137,0.647,0.803,4.06e-06,0.0952,0.389,0.55,"['social media pop', 'viral rap']"
114,96,Candy,Doja Cat,6,2020-01-01,2020-01-08,190.92,-5.857,124.876,0.262,4.0,0.99,8.0,0.775,1.0,0.79,0.513,0.689,0.516,0.0,0.163,0.0444,0.209,"['dance pop', 'pop']"
115,74,Captain Hook,Megan Thee Stallion,4,2020-03-18,2020-05-06,176.74992,-5.002,163.991,0.11,4.0,1.0,10.0,0.486,0.0,0.495,0.0118,0.863,0.633,0.0,0.285,0.287,0.545,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
116,76,Caramelo,Ozuna x Karol G x Myke Towers,10,2020-08-26,2020-10-28,233.16,-4.539,168.062,0.545,4.0,1.0,3.0,0.0,0.0,0.0,0.0605,0.755,0.772,9.19e-05,0.223,0.154,0.586,"['puerto rican pop', 'reggaeton', 'trap latino']"
117,90,Cardigan,Don Toliver,1,2020-03-25,2020-03-25,158.70892,-6.542,142.046,0.242,4.0,1.0,4.0,0.374,0.0,0.373,0.248,0.747,0.497,0.0,0.138,0.0401,0.0663,"['pop', 'rap', 'trap']"
118,1,Cardigan,Taylor Swift,14,2020-08-05,2020-11-04,239.56041,-8.588,130.033,0.46,4.0,1.0,0.0,0.581,0.0,0.675,0.537,0.613,0.581,0.000345,0.25,0.0424,0.551,['pop']
119,29,Catch,Brett Young,17,2020-02-05,2020-06-17,196.44,-6.337,156.036,0.482,4.0,0.865,2.0,0.43,1.0,0.585,0.0248,0.566,0.765,0.0,0.0783,0.0439,0.604,"['contemporary country', 'country', 'country road']"
120,34,Celebration Station,Lil Uzi Vert,1,2020-03-18,2020-03-18,195.05827,-4.156,142.086,0.793,4.0,0.979,6.0,0.196,1.0,0.27,0.101,0.748,0.771,0.0,0.135,0.15,0.792,"['melodic rap', 'philly rap', 'rap', 'trap']"
121,75,Champagne Night,Lady A,9,2020-10-28,2020-12-30,185.06998,-2.796,149.929,0.048,4.0,0.973,4.0,0.714,1.0,0.64,0.0272,0.523,0.927,5.98e-06,0.168,0.0489,0.939,"['art pop', 'dance pop', 'pop']"
122,21,Champagne Problems,Taylor Swift,2,2020-12-23,2020-12-30,244.0,-12.077,171.319,0.317,4.0,0.977,0.0,0.676,1.0,0.767,0.92,0.462,0.24,0.0,0.113,0.0377,0.32,['pop']
123,80,Change Your Life,Kehlani ft. Jhene Aiko,1,2020-05-20,2020-05-20,191.12871,-6.526,146.886,0.452,4.0,0.317,5.0,0.407,0.0,0.483,0.0375,0.665,0.749,1.95e-06,0.0837,0.0834,0.701,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']"
124,16,Chasin' You,Morgan Wallen,36,2020-02-05,2020-10-07,205.45332,-5.785,97.074,0.244,4.0,1.0,7.0,0.667,1.0,0.667,0.657,0.631,0.591,0.0,0.11,0.0277,0.489,"['contemporary country', 'country']"
125,14,Chicago Freestyle,Drake ft. Giveon,12,2020-05-13,2020-07-29,220.4878,-7.507,122.947,0.141,4.0,1.0,10.0,0.113,1.0,0.073,0.629,0.735,0.449,0.0,0.113,0.347,0.0397,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
126,98,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",18,2020-01-08,2020-01-08,301.7143,-3.702,105.027,0.79,4.0,1.0,7.0,0.462,1.0,0.557,0.0846,0.786,0.808,0.000289,0.0822,0.0882,0.609,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
127,19,Christmas (Baby Please Come Home),Darlene Love,7,2020-01-01,2020-12-30,166.45332,-7.146,126.627,0.219,4.0,0.997,8.0,0.267,1.0,0.208,0.395,0.325,0.759,0.000362,0.0773,0.053,0.36,"['adult standards', 'brill building pop']"
128,45,Chrome Heart Tags,Lil Uzi Vert,1,2020-03-18,2020-03-18,212.82132,-4.055,70.056,0.041,4.0,0.971,0.0,0.307,1.0,0.456,0.541,0.702,0.768,0.0,0.105,0.0669,0.574,"['melodic rap', 'philly rap', 'rap', 'trap']"
129,95,Cinderella Story,A Boogie Wit da Hoodie,1,2020-02-26,2020-02-26,185.45451,-7.332,88.047,0.117,4.0,1.0,4.0,0.436,1.0,0.507,0.272,0.639,0.571,0.0,0.144,0.511,0.569,"['melodic rap', 'rap', 'trap']"
130,48,Circles,Mac Miller,1,2020-01-29,2020-01-29,209.44,-8.98,84.931,0.15,4.0,1.0,8.0,0.052,1.0,0.267,0.389,0.742,0.553,0.0,0.0694,0.419,0.508,"['hip hop', 'pittsburgh rap', 'rap']"
131,94,Circles,Megan Thee Stallion,1,2020-12-02,2020-12-02,170.64108,-8.733,111.113,1.0,4.0,1.0,6.0,0.319,0.0,0.341,0.0265,0.842,0.789,0.0,0.355,0.178,0.795,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
132,1,Circles,Post Malone,61,2020-01-01,2020-11-04,215.28,-3.497,120.042,0.746,4.0,0.995,0.0,0.674,1.0,0.733,0.192,0.695,0.762,0.00244,0.0863,0.0395,0.553,"['dfw rap', 'melodic rap', 'rap']"
133,82,Closure,Taylor Swift,1,2020-12-23,2020-12-23,180.65334,-10.813,151.884,0.542,5.0,0.979,9.0,0.484,1.0,0.567,0.835,0.689,0.704,4.83e-06,0.134,0.245,0.92,['pop']
134,84,Cold As You,Luke Combs,1,2020-11-04,2020-11-04,186.10667,-4.956,144.04,0.499,4.0,0.955,6.0,0.725,1.0,0.668,0.0527,0.598,0.846,0.0,0.113,0.0355,0.328,"['contemporary country', 'country']"
135,2,Come & Go,Juice WRLD x Marshmello,20,2020-07-22,2020-12-02,205.48476,-5.181,144.991,0.787,4.0,1.0,0.0,0.665,1.0,0.675,0.0172,0.625,0.814,0.0,0.158,0.0657,0.535,"['chicago rap', 'melodic rap']"
136,86,Come Around Me,Justin Bieber,1,2020-02-26,2020-02-26,200.77333,-8.389,157.941,0.568,4.0,1.0,2.0,0.277,0.0,0.379,0.263,0.648,0.681,0.00783,0.0971,0.0378,0.767,"['canadian pop', 'pop']"
137,83,Come This Way,Lil Uzi Vert,1,2020-03-25,2020-03-25,172.757,-4.489,164.043,0.084,4.0,1.0,1.0,0.521,1.0,0.564,0.127,0.682,0.741,0.0,0.239,0.249,0.619,"['melodic rap', 'philly rap', 'rap', 'trap']"
138,66,Come Thru,Summer Walker & Usher,19,2020-02-05,2020-05-13,181.01334,-3.092,152.001,0.192,4.0,0.324,5.0,0.684,0.0,0.601,0.159,0.679,0.728,0.0,0.107,0.154,0.46,"['pop', 'r&b', 'rap']"
139,23,Commercial,Lil Baby ft. Lil Uzi Vert,2,2020-03-11,2020-03-18,214.21487,-8.637,120.998,0.834,4.0,1.0,11.0,0.743,0.0,0.628,0.048,0.892,0.486,0.0,0.146,0.384,0.535,"['atl hip hop', 'atl trap', 'rap', 'trap']"
140,63,Complicated,Mac Miller,1,2020-01-29,2020-01-29,232.21198,-8.073,75.014,0.657,4.0,0.993,0.0,0.0,1.0,0.154,0.136,0.831,0.36,0.00217,0.0703,0.052,0.601,"['hip hop', 'pittsburgh rap', 'rap']"
141,63,Coney Island,Taylor Swift ft. The National,1,2020-12-23,2020-12-23,275.32,-11.266,107.895,0.66,4.0,1.0,8.0,0.559,1.0,0.551,0.819,0.537,0.537,0.000904,0.142,0.0617,0.292,['pop']
142,7,Conversations,Juice WRLD,6,2020-07-22,2020-08-26,181.66113,-5.825,159.93,0.057,4.0,1.0,11.0,0.514,1.0,0.498,0.176,0.747,0.622,0.0,0.151,0.0838,0.57,"['chicago rap', 'melodic rap']"
143,86,Conversations In The Dark,John Legend,1,2020-01-22,2020-01-22,237.42667,-8.436,126.705,0.301,4.0,0.858,8.0,0.24,0.0,0.458,0.754,0.372,0.355,0.0,0.167,0.03,0.142,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
144,29,Cool Again,Kane Brown,20,2020-05-06,2020-10-21,164.66849,-5.497,90.007,0.156,4.0,1.0,4.0,0.404,1.0,0.432,0.0156,0.608,0.735,1.69e-06,0.361,0.0371,0.773,"['black americana', 'contemporary country', 'country', 'country road']"
145,41,Cooler Than A Bitch,Gunna ft. Roddy Ricch,3,2020-06-03,2020-06-17,197.0,-8.621,117.014,0.79,4.0,1.0,11.0,0.962,0.0,0.761,0.336,0.837,0.607,0.0,0.127,0.0666,0.555,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']"
146,99,Cover Me Up,Morgan Wallen,1,2020-12-02,2020-12-02,293.70667,-8.192,128.01,0.539,3.0,0.879,7.0,0.419,1.0,0.648,0.232,0.549,0.44,7.37e-06,0.107,0.0264,0.214,"['contemporary country', 'country']"
147,71,Cowboy Like Me,Taylor Swift,1,2020-12-23,2020-12-23,275.04,-9.014,127.967,0.2,4.0,0.646,0.0,0.717,1.0,0.668,0.768,0.604,0.517,0.000155,0.123,0.0347,0.511,['pop']
148,81,Crazy Story 2.0,King Von ft. Lil Durk,1,2020-11-18,2020-11-18,146.75156,-8.827,156.932,0.27,4.0,1.0,11.0,0.516,1.0,0.364,0.00999,0.833,0.496,1.99e-05,0.126,0.436,0.148,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']"
149,57,Creature,Pop Smoke ft. Swae Lee,1,2020-07-15,2020-07-15,202.81592,-5.73,141.881,0.256,4.0,1.0,7.0,0.23,1.0,0.437,0.0511,0.794,0.717,0.0,0.195,0.251,0.372,['brooklyn drill']
150,76,Cross Roads,YoungBoy Never Broke Again,1,2020-09-23,2020-09-23,168.04572,-5.685,143.019,0.382,4.0,1.0,0.0,0.263,1.0,0.433,0.0735,0.714,0.722,0.0,0.114,0.0538,0.439,"['baton rouge rap', 'trap']"
151,67,Cry Baby,Megan Thee Stallion ft. DaBaby,3,2020-12-02,2020-12-30,137.98376,-7.882,130.058,0.886,4.0,0.241,11.0,0.65,1.0,0.539,0.00402,0.957,0.437,0.0,0.219,0.359,0.616,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
152,19,D4L,"Future, Drake & Young Thug",2,2020-05-13,2020-05-20,132.98666,-6.403,160.03,0.737,4.0,1.0,2.0,0.396,1.0,0.495,0.00119,0.741,0.788,0.0,0.0957,0.2,0.307,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
153,84,DND,Polo G,1,2020-04-22,2020-04-22,180.058,-4.583,159.958,0.671,4.0,1.0,0.0,0.682,0.0,0.7,0.129,0.779,0.797,0.0,0.118,0.356,0.231,['chicago rap']
154,71,DROP,DaBaby ft. A Boogie Wit da Hoodie & London On Da Track,1,2020-04-29,2020-04-29,83.36422,-4.101,143.775,0.841,4.0,0.739,1.0,0.812,1.0,0.557,0.0164,0.889,0.72,0.0,0.0746,0.176,0.372,"['north carolina hip hop', 'rap', 'trap']"
155,76,Daechwita,Agust D,1,2020-06-03,2020-06-03,225.66808,-4.014,144.995,0.323,4.0,0.948,8.0,0.634,1.0,0.683,0.0229,0.65,0.827,0.0,0.121,0.0599,0.223,['k-rap']
156,40,Daisies,Katy Perry,7,2020-05-27,2020-07-08,173.12363,-5.382,122.179,0.078,4.0,1.0,1.0,0.629,1.0,0.669,0.0837,0.639,0.546,0.0,0.122,0.0407,0.149,"['dance pop', 'pop']"
157,5,Dakiti,Bad Bunny & Jhay Cortez,8,2020-11-11,2020-12-30,205.09003,-10.059,109.928,0.166,4.0,0.972,4.0,0.691,0.0,0.519,0.401,0.731,0.573,5.22e-05,0.113,0.0544,0.145,"['reggaeton', 'trap latino']"
158,70,Damage,H.E.R.,2,2020-11-04,2020-12-30,223.4146,-6.505,81.336,0.408,4.0,1.0,1.0,0.341,1.0,0.502,0.113,0.646,0.696,0.0,0.115,0.065,0.18,"['pop', 'r&b', 'rap', 'urban contemporary']"
159,91,Damaged,Kid Cudi,1,2020-12-23,2020-12-23,150.85333,-7.1,142.04,0.67,4.0,0.979,8.0,0.093,1.0,0.536,0.553,0.625,0.581,0.00111,0.254,0.0316,0.267,"['hip hop', 'ohio hip hop', 'rap']"
160,4,Dance Monkey,Tones And I,36,2020-01-01,2020-06-17,209.43823,-6.4,98.027,0.173,4.0,1.0,6.0,0.63,0.0,0.611,0.692,0.824,0.588,0.000104,0.149,0.0924,0.513,"['australian pop', 'pop']"
161,28,Darkness,Eminem,2,2020-01-29,2020-02-05,337.14667,-7.161,75.055,0.272,4.0,0.838,2.0,0.612,1.0,0.397,0.00998,0.671,0.623,7.55e-06,0.643,0.308,0.195,"['detroit hip hop', 'hip hop', 'rap']"
162,72,Dead Trollz,YoungBoy Never Broke Again,1,2020-09-23,2020-09-23,209.52815,-4.351,111.142,0.296,5.0,1.0,6.0,0.336,1.0,0.475,0.0508,0.524,0.832,0.0,0.632,0.471,0.761,"['baton rouge rap', 'trap']"
163,83,Death,Trippie Redd ft. DaBaby,7,2020-01-01,2020-01-08,172.19556,-5.969,164.005,0.128,4.0,1.0,10.0,0.305,0.0,0.39,0.0579,0.802,0.82,0.0,0.149,0.146,0.613,"['melodic rap', 'rap', 'trap']"
164,23,Death Bed,Powfu ft. beabadoobee,26,2020-03-25,2020-09-16,173.33333,-8.765,144.026,0.398,4.0,1.0,8.0,0.062,0.0,0.08,0.731,0.726,0.431,0.0,0.696,0.135,0.348,['sad rap']
165,43,Deck The Halls,Nat King Cole,2,2020-12-23,2020-12-30,68.76,-10.522,107.607,0.834,4.0,1.0,9.0,0.487,1.0,0.266,0.742,0.684,0.437,1.58e-05,0.224,0.0491,0.964,['adult standards']
166,80,Deep End Freestyle,Sleepy Hallow,2,2020-06-17,2020-06-24,115.2,-6.687,133.928,0.302,4.0,1.0,4.0,0.222,0.0,0.351,0.703,0.868,0.479,0.0,0.102,0.445,0.776,"['brooklyn drill', 'nyc rap']"
167,32,Deep Pockets,Drake,1,2020-05-13,2020-05-13,222.92899,-3.68,77.888,0.174,4.0,0.798,7.0,0.511,0.0,0.652,0.482,0.473,0.824,0.0,0.605,0.163,0.374,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
168,82,Deep Reverence,Big Sean ft. Nipsey Hussle,1,2020-09-16,2020-09-16,231.35156,-4.839,91.879,0.218,4.0,1.0,9.0,0.424,0.0,0.471,0.138,0.631,0.848,0.0,0.379,0.31,0.265,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
169,34,Demons,Drake ft. Fivio Foreign & Sosa Geek,2,2020-05-13,2020-05-20,204.80544,-3.387,106.869,0.0,3.0,0.893,0.0,0.724,0.0,0.685,0.423,0.543,0.766,0.0,0.155,0.343,0.729,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
170,27,Desires,Drake ft. Future,2,2020-05-13,2020-05-20,237.9458,-7.706,145.074,0.454,4.0,0.964,5.0,0.397,0.0,0.497,0.281,0.812,0.506,0.0,0.325,0.116,0.554,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
171,40,Diamonds,Sam Smith,14,2020-09-30,2020-12-30,213.8693,-6.764,104.181,0.81,4.0,1.0,10.0,0.602,0.0,0.745,0.154,0.653,0.667,0.0,0.107,0.0423,0.556,"['dance pop', 'pop', 'uk pop']"
172,86,Diamonds,YoungBoy Never Broke Again,1,2020-05-06,2020-05-06,184.93161,-4.561,93.364,0.014,4.0,0.431,8.0,0.427,0.0,0.408,0.115,0.651,0.788,0.0,0.0878,0.253,0.589,"['baton rouge rap', 'trap']"
173,76,Diana,Pop Smoke ft. King Combs,1,2020-07-15,2020-07-15,188.97636,-6.889,126.994,0.667,4.0,1.0,7.0,0.027,1.0,0.409,0.22,0.794,0.792,0.0,0.0998,0.186,0.546,['brooklyn drill']
174,65,Dicked Down In Dallas,Trey Lewis,2,2020-12-09,2020-12-16,201.34998,-4.685,122.036,0.925,4.0,0.825,6.0,0.083,1.0,0.337,0.0608,0.51,0.929,5.39e-06,0.101,0.0456,0.438,"['contemporary country', 'country pop']"
175,22,Die From A Broken Heart,Maddie & Tae,25,2020-04-22,2020-10-07,188.32,-6.633,76.042,0.31,4.0,1.0,9.0,0.182,1.0,0.378,0.373,0.596,0.522,0.0,0.291,0.0358,0.443,"['contemporary country', 'country', 'country road']"
176,22,Dior,Pop Smoke,21,2020-02-26,2020-07-15,216.38667,-5.732,142.094,0.245,4.0,1.0,7.0,0.903,1.0,1.0,0.212,0.548,0.805,0.000389,0.408,0.351,0.648,['brooklyn drill']
177,98,Dirty Stick,YoungBoy Never Broke Again,1,2020-09-23,2020-09-23,169.95265,-4.859,106.704,0.094,5.0,0.66,0.0,0.162,1.0,0.35,0.178,0.614,0.789,0.0,0.396,0.541,0.349,"['baton rouge rap', 'trap']"
178,72,Dis-ease,BTS,1,2020-12-02,2020-12-02,239.72218,-5.352,101.085,0.233,4.0,0.884,8.0,0.22,1.0,0.485,0.0132,0.731,0.845,0.0,0.0782,0.132,0.484,"['k-pop', 'k-pop boy group']"
179,80,Dive,Kid Cudi,1,2020-12-23,2020-12-23,148.70667,-8.269,123.105,0.254,4.0,0.93,9.0,0.498,0.0,0.454,0.67,0.64,0.621,0.0,0.36,0.0679,0.332,"['hip hop', 'ohio hip hop', 'rap']"
180,78,Dive Bar,Garth Brooks & Blake Shelton,5,2020-02-05,2020-03-04,205.10667,-5.106,139.984,0.583,4.0,1.0,10.0,0.418,1.0,0.367,0.0608,0.538,0.752,5.39e-06,0.118,0.0396,0.217,"['contemporary country', 'country', 'country road', 'oklahoma country']"
181,63,Do It,Chloe X Halle,11,2020-06-24,2020-11-04,176.78667,-7.286,82.966,0.347,4.0,1.0,5.0,0.576,0.0,0.599,0.0932,0.725,0.668,2.33e-06,0.112,0.055,0.566,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']"
182,92,Do It On The Tip,Megan Thee Stallion ft. City Girls & Hot Girl Meg,1,2020-12-02,2020-12-02,167.37035,-8.631,97.542,0.437,4.0,1.0,0.0,0.378,1.0,0.363,0.00291,0.943,0.528,0.0,0.0858,0.299,0.608,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
183,20,Does To Me,Luke Combs ft. Eric Church,19,2020-03-25,2020-07-29,223.32,-4.897,113.065,0.82,4.0,0.804,0.0,0.651,1.0,0.665,0.311,0.616,0.849,0.0,0.311,0.0373,0.638,"['contemporary country', 'country']"
184,38,Dollaz On My Head,Gunna ft. Young Thug,19,2020-06-03,2020-10-28,197.76,-7.47,145.115,0.579,4.0,1.0,0.0,0.682,1.0,0.648,0.114,0.825,0.458,0.0,0.102,0.0577,0.161,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']"
185,80,Dolly,Lil Tecca & Lil Uzi Vert,1,2020-09-30,2020-09-30,179.81332,-7.813,88.502,0.0,5.0,0.863,7.0,0.982,0.0,0.875,0.212,0.664,0.586,0.0,0.216,0.238,0.589,"['melodic rap', 'pluggnb', 'rap', 'trap', 'viral rap']"
186,88,Don't Believe The Hype,Polo G,1,2020-05-27,2020-05-27,174.96815,-6.183,160.059,0.084,4.0,0.995,10.0,0.491,0.0,0.595,0.0802,0.622,0.679,0.0,0.112,0.29,0.418,['chicago rap']
187,65,Don't Need Friends,NAV ft. Lil Baby,1,2020-11-18,2020-11-18,184.619,-4.166,130.085,0.809,4.0,0.979,2.0,0.293,1.0,0.433,0.0123,0.852,0.674,0.0,0.126,0.211,0.584,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']"
188,56,Don't Rush,Young T & Bugsey ft. Headie One,14,2020-05-13,2020-08-19,201.96,-7.857,107.998,0.701,4.0,1.0,2.0,0.423,1.0,0.443,0.144,0.959,0.508,9.82e-05,0.136,0.257,0.346,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
189,2,Don't Start Now,Dua Lipa,52,2020-01-01,2020-11-04,183.29048,-4.521,123.95,0.917,4.0,1.0,11.0,0.142,0.0,0.352,0.0123,0.793,0.793,0.0,0.0951,0.083,0.679,"['dance pop', 'pop', 'uk pop']"
190,30,Don't Stop,Megan Thee Stallion ft. Young Thug,10,2020-10-14,2020-12-16,187.9409,-3.212,137.993,0.719,4.0,0.993,2.0,0.71,1.0,0.858,0.00184,0.933,0.757,0.0,0.135,0.117,0.544,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
191,41,Done,Chris Janson,12,2020-06-24,2020-09-09,220.12,-3.379,105.007,0.796,4.0,0.927,9.0,0.627,1.0,0.642,0.34,0.565,0.835,0.0,0.0726,0.0335,0.763,"['contemporary country', 'country', 'country road', 'modern country rock']"
192,67,Dorothea,Taylor Swift,1,2020-12-23,2020-12-23,225.88,-8.322,119.966,0.692,4.0,1.0,4.0,0.516,1.0,0.549,0.696,0.605,0.488,0.0,0.129,0.0264,0.354,['pop']
193,31,Drankin N Smokin,Future & Lil Uzi Vert,2,2020-11-25,2020-12-02,213.52026,-6.297,151.951,0.715,4.0,1.0,0.0,0.689,1.0,0.644,0.0421,0.752,0.658,0.0,0.0927,0.342,0.387,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
194,12,Dreams,Fleetwood Mac,23,2020-10-14,2020-11-04,257.8,-9.744,120.151,0.807,4.0,1.0,0.0,0.791,1.0,0.271,0.0644,0.828,0.492,0.00428,0.128,0.0276,0.789,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']"
195,74,Drinking Alone,Carrie Underwood,7,2020-05-06,2020-06-24,258.29333,-3.715,97.949,0.332,3.0,1.0,5.0,0.388,0.0,0.506,0.0326,0.691,0.732,0.0,0.0608,0.0294,0.477,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'pop']"
196,44,Drug Addiction,YoungBoy Never Broke Again,2,2020-09-23,2020-09-30,164.6498,-5.159,139.957,0.449,4.0,0.903,1.0,0.536,0.0,0.507,0.47,0.819,0.738,0.0,0.117,0.186,0.676,"['baton rouge rap', 'trap']"
197,91,Drunk Face,Machine Gun Kelly,1,2020-10-07,2020-10-07,143.90059,-4.578,90.024,0.464,4.0,0.929,7.0,0.331,0.0,0.405,0.0282,0.691,0.77,0.0,0.497,0.0367,0.344,"['ohio hip hop', 'pop', 'pop rap']"
198,1,Dynamite,BTS,18,2020-09-02,2020-12-30,199.05374,-4.41,114.044,0.922,4.0,1.0,6.0,0.753,0.0,0.511,0.0112,0.746,0.765,0.0,0.0936,0.0993,0.737,"['k-pop', 'k-pop boy group']"
199,79,Easy,DaniLeigh ft. Chris Brown,15,2020-01-01,2020-02-19,186.58667,-11.361,100.026,0.357,4.0,1.0,7.0,0.65,1.0,0.667,0.195,0.799,0.301,0.0,0.0816,0.185,0.511,"['pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'rap latina', 'urban contemporary']"
200,79,El Mundo Es Mio,Bad Bunny,1,2020-12-09,2020-12-09,165.19917,-6.834,76.993,0.457,4.0,1.0,5.0,0.739,1.0,0.653,0.166,0.716,0.522,6.5e-05,0.113,0.0582,0.224,"['reggaeton', 'trap latino']"
201,83,Eleven,Khalid,1,2020-01-22,2020-01-22,206.08018,-9.754,129.079,0.198,4.0,1.0,4.0,0.486,0.0,0.407,0.133,0.679,0.408,0.00455,0.23,0.0882,0.151,"['pop', 'pop r&b']"
202,31,Emotionally Scarred,Lil Baby,25,2020-03-11,2020-08-26,197.52966,-4.269,88.284,0.023,4.0,1.0,6.0,0.464,0.0,0.517,0.0286,0.585,0.641,0.0,0.316,0.133,0.266,"['atl hip hop', 'atl trap', 'rap', 'trap']"
203,85,Enemies,Post Malone ft. DaBaby,18,2020-01-01,2020-01-15,196.76,-4.169,76.388,0.004,4.0,0.624,6.0,0.551,1.0,0.614,0.0588,0.542,0.674,0.0,0.0955,0.21,0.667,"['dfw rap', 'melodic rap', 'rap']"
204,56,Enjoy Yourself,Pop Smoke ft. Karol G,2,2020-07-15,2020-07-29,197.93814,-6.761,97.02,0.605,4.0,1.0,11.0,0.258,0.0,0.362,0.389,0.764,0.676,0.0,0.215,0.0927,0.461,['brooklyn drill']
205,47,Epidemic,Polo G,3,2020-10-07,2020-10-21,177.27274,-8.431,175.929,0.12,4.0,1.0,1.0,0.523,1.0,0.601,0.128,0.616,0.617,0.0,0.177,0.52,0.476,['chicago rap']
206,57,Epiphany,Taylor Swift,1,2020-08-05,2020-08-05,289.7491,-13.69,94.219,0.126,4.0,0.962,1.0,0.864,1.0,0.863,0.731,0.354,0.267,0.000402,0.0858,0.0281,0.113,['pop']
