,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
1222,23,Ayo,Chris Brown & Tyga,10,2015-03-26,2015-03-26
1223,24,I Want You To Know,Zedd ft. Selena Gomez,3,2015-03-26,2015-03-26
1224,25,Centuries,Fall Out Boy,27,2015-03-26,2015-03-26
1225,26,She Knows,Ne-Yo ft. Juicy J,17,2015-03-26,2015-03-26
1226,27,Take Your Time,Sam Hunt,11,2015-03-26,2015-03-26
1227,28,All About That Bass,Meghan Trainor,36,2015-03-26,2015-03-26
1228,29,Only,"Nicki Minaj ft. Drake, Lil Wayne & Chris Brown",20,2015-03-26,2015-03-26
1229,30,Heartbeat Song,Kelly Clarkson,9,2015-03-26,2015-03-26
1230,31,Believe,Mumford & Sons,1,2015-03-26,2015-03-26
1231,32,Jealous,Nick Jonas,27,2015-03-26,2015-03-26
1232,33,I Don't F**k With You,Big Sean ft. E-40,25,2015-03-26,2015-03-26
1233,34,Stay With Me,Sam Smith,49,2015-03-26,2015-03-26
1234,35,Blessings,Big Sean ft. Drake,6,2015-03-26,2015-03-26
1235,36,7/11,Beyonce,16,2015-03-26,2015-03-26
1236,37,Outside,Calvin Harris ft. Ellie Goulding,14,2015-03-26,2015-03-26
1237,38,Riptide,Vance Joy,38,2015-03-26,2015-03-26
1238,39,Prayer In C,Lillywood & Robin Schulz,15,2015-03-26,2015-03-26
1239,40,Animals,Maroon 5,30,2015-03-26,2015-03-26
1240,41,Post To Be,Omarion ft. Chris Brown & Jhene Aiko,10,2015-03-26,2015-03-26
1241,42,Homegrown,Zac Brown Band,9,2015-03-26,2015-03-26
1242,43,I Bet,Ciara,3,2015-03-26,2015-03-26
1243,44,Ghost,Ella Henderson,20,2015-03-26,2015-03-26
1244,45,Want To Want Me,Jason Derulo,1,2015-03-26,2015-03-26
1245,46,Talking Body,Tove Lo,7,2015-03-26,2015-03-26
1246,47,Chandelier,Sia,45,2015-03-26,2015-03-26
1247,48,Ain't Worth The Whiskey,Cole Swindell,11,2015-03-26,2015-03-26
1248,49,Elastic Heart,Sia,10,2015-03-26,2015-03-26
1249,50,No Type,Rae Sremmurd,25,2015-03-26,2015-03-26
1250,51,All Day,"Kanye West ft. Theophilus London, Allan Kingdom & Paul McCartney",2,2015-03-26,2015-03-26
1251,52,Night Changes,One Direction,17,2015-03-26,2015-03-26
1252,53,Mean To Me,Brett Eldredge,19,2015-03-26,2015-03-26
1253,54,Energy,Drake,5,2015-03-26,2015-03-26
1254,55,Little Red Wagon,Miranda Lambert,5,2015-03-26,2015-03-26
1255,56,Just Gettin' Started,Jason Aldean,16,2015-03-26,2015-03-26
1256,57,Lonely Eyes,Chris Young,13,2015-03-26,2015-03-26
1257,58,Geronimo,Sheppard,12,2015-03-26,2015-03-26
1258,59,CoCo,O.T. Genasis,17,2015-03-26,2015-03-26
1259,60,I Bet My Life,Imagine Dragons,19,2015-03-26,2015-03-26
1260,61,Throw Sum Mo,Rae Sremmurd ft. Nicki Minaj & Young Thug,11,2015-03-26,2015-03-26
1261,62,Legend,Drake,5,2015-03-26,2015-03-26
1262,63,Homegrown Honey,Darius Rucker,16,2015-03-26,2015-03-26
1263,64,Slow Motion,Trey Songz,5,2015-03-26,2015-03-26
1264,65,Lonely Tonight,Blake Shelton ft. Ashley Monroe,15,2015-03-26,2015-03-26
1265,66,Know Yourself,Drake,4,2015-03-26,2015-03-26
1266,67,Apparently,J. Cole,13,2015-03-26,2015-03-26
1267,68,I Really Like You,Carly Rae Jepsen,2,2015-03-26,2015-03-26
1268,69,Feeling Myself,Nicki Minaj ft. Beyonce,13,2015-03-26,2015-03-26
1269,70,You're So Beautiful,Empire Cast ft. Jussie Smollett & Yazz,3,2015-03-26,2015-03-26
1270,71,Say You Do,Dierks Bentley,9,2015-03-26,2015-03-26
1271,72,Budapest,George Ezra,7,2015-03-26,2015-03-26
1272,73,The Hanging Tree,James Newton Howard ft. Jennifer Lawrence,16,2015-03-26,2015-03-26
1273,74,A Guy Walks Into A Bar,Tyler Farr,11,2015-03-26,2015-03-26
1274,75,Make Me Wanna,Thomas Rhett,18,2015-03-26,2015-03-26
1275,76,Watch Me,Silento,3,2015-03-26,2015-03-26
1276,77,"Honey, I'm Good.",Andy Grammer,3,2015-03-26,2015-03-26
1277,78,10 Bands,Drake,5,2015-03-26,2015-03-26
1278,79,Immortals,Fall Out Boy,4,2015-03-26,2015-03-26
1279,80,Nobody Love,Tori Kelly,3,2015-03-26,2015-03-26
1280,81,I See You,Luke Bryan,16,2015-03-26,2015-03-26
1281,82,The Heart Wants What It Wants,Selena Gomez,19,2015-03-26,2015-03-26
1282,83,Smoke,A Thousand Horses,3,2015-03-26,2015-03-26
1283,84,Raise 'Em Up,Keith Urban ft. Eric Church,3,2015-03-26,2015-03-26
1284,85,Masterpiece,Jessie J,3,2015-03-26,2015-03-26
1285,86,Conqueror,Empire Cast ft. Estelle & Jussie Smollett,2,2015-03-26,2015-03-26
1286,87,Worth It,Fifth Harmony ft. Kid Ink,4,2015-03-26,2015-03-26
1287,88,Don't It,Billy Currington,2,2015-03-26,2015-03-26
1288,89,I Lived,OneRepublic,16,2015-03-26,2015-03-26
1289,90,Girl Crush,Little Big Town,4,2015-03-26,2015-03-26
1290,91,What We Ain't Got,Jake Owen,11,2015-03-26,2015-03-26
1291,92,She Don't Love You,Eric Paslay,2,2015-03-26,2015-03-26
1292,93,Where Are U Now,Skrillex & Diplo With Justin Bieber,2,2015-03-26,2015-03-26
1293,94,Games,Luke Bryan,1,2015-03-26,2015-03-26
1294,95,Bills,LunchMoney Lewis,1,2015-03-26,2015-03-26
1295,96,Bright,Echosmith,1,2015-03-26,2015-03-26
1296,97,Wild Child,Kenny Chesney With Grace Potter,1,2015-03-26,2015-03-26
1297,98,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,1,2015-03-26,2015-03-26
1298,99,Little Toy Guns,Carrie Underwood,1,2015-03-26,2015-03-26
1299,100,See You Again,Wiz Khalifa ft. Charlie Puth,1,2015-03-26,2015-03-26
1300,1,Uptown Funk!,Mark Ronson ft. Bruno Mars,19,2015-04-02,2015-04-02
1301,2,Sugar,Maroon 5,10,2015-04-02,2015-04-02
1302,3,Thinking Out Loud,Ed Sheeran,24,2015-04-02,2015-04-02
1303,4,Love Me Like You Do,Ellie Goulding,11,2015-04-02,2015-04-02
1304,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,9,2015-04-02,2015-04-02
1305,6,Earned It (Fifty Shades Of Grey),The Weeknd,13,2015-04-02,2015-04-02
1306,7,Style,Taylor Swift,15,2015-04-02,2015-04-02
1307,8,Trap Queen,Fetty Wap,9,2015-04-02,2015-04-02
1308,9,Time Of Our Lives,Pitbull & Ne-Yo,15,2015-04-02,2015-04-02
1309,10,G.D.F.R.,Flo Rida ft. Sage The Gemini & Lookas,19,2015-04-02,2015-04-02
1310,11,Blank Space,Taylor Swift,21,2015-04-02,2015-04-02
1311,12,Take Me To Church,Hozier,32,2015-04-02,2015-04-02
1312,13,Somebody,Natalie La Rose ft. Jeremih,9,2015-04-02,2015-04-02
1313,14,Truffle Butter,Nicki Minaj ft. Drake & Lil Wayne,9,2015-04-02,2015-04-02
1314,15,Shut Up And Dance,WALK THE MOON,19,2015-04-02,2015-04-02
1315,16,One Last Time,Ariana Grande,6,2015-04-02,2015-04-02
1316,17,Lips Are Movin,Meghan Trainor,22,2015-04-02,2015-04-02
1317,18,Lay Me Down,Sam Smith,7,2015-04-02,2015-04-02
1318,19,I Don't Mind,Usher ft. Juicy J,18,2015-04-02,2015-04-02
1319,20,Chains,Nick Jonas,8,2015-04-02,2015-04-02
1320,21,Take Your Time,Sam Hunt,12,2015-04-02,2015-04-02
1321,22,Ayo,Chris Brown & Tyga,11,2015-04-02,2015-04-02
1322,23,I'm Not The Only One,Sam Smith,29,2015-04-02,2015-04-02
1323,24,Shake It Off,Taylor Swift,31,2015-04-02,2015-04-02
1324,25,All About That Bass,Meghan Trainor,37,2015-04-02,2015-04-02
1325,26,I Want You To Know,Zedd ft. Selena Gomez,4,2015-04-02,2015-04-02
1326,27,Want To Want Me,Jason Derulo,2,2015-04-02,2015-04-02
1327,28,Heartbeat Song,Kelly Clarkson,10,2015-04-02,2015-04-02
1328,29,Centuries,Fall Out Boy,28,2015-04-02,2015-04-02
1329,30,Outside,Calvin Harris ft. Ellie Goulding,15,2015-04-02,2015-04-02
1330,31,Only,"Nicki Minaj ft. Drake, Lil Wayne & Chris Brown",21,2015-04-02,2015-04-02
1331,32,Post To Be,Omarion ft. Chris Brown & Jhene Aiko,11,2015-04-02,2015-04-02
1332,33,Blessings,Big Sean ft. Drake,7,2015-04-02,2015-04-02
1333,34,I Don't F**k With You,Big Sean ft. E-40,26,2015-04-02,2015-04-02
1334,35,Animals,Maroon 5,31,2015-04-02,2015-04-02
1335,36,She Knows,Ne-Yo ft. Juicy J,18,2015-04-02,2015-04-02
1336,37,Stay With Me,Sam Smith,50,2015-04-02,2015-04-02
1337,38,Jealous,Nick Jonas,28,2015-04-02,2015-04-02
1338,39,Talking Body,Tove Lo,8,2015-04-02,2015-04-02
1339,40,Riptide,Vance Joy,39,2015-04-02,2015-04-02
1340,41,Homegrown,Zac Brown Band,10,2015-04-02,2015-04-02
1341,42,7/11,Beyonce,17,2015-04-02,2015-04-02
1342,43,Ain't Worth The Whiskey,Cole Swindell,12,2015-04-02,2015-04-02
1343,44,Prayer In C,Lillywood & Robin Schulz,16,2015-04-02,2015-04-02
1344,45,Night Changes,One Direction,18,2015-04-02,2015-04-02
1345,46,Chandelier,Sia,46,2015-04-02,2015-04-02
1346,47,Dear Future Husband,Meghan Trainor,10,2015-04-02,2015-04-02
1347,48,Elastic Heart,Sia,11,2015-04-02,2015-04-02
1348,49,No Type,Rae Sremmurd,26,2015-04-02,2015-04-02
1349,50,Lonely Eyes,Chris Young,14,2015-04-02,2015-04-02
1350,51,Throw Sum Mo,Rae Sremmurd ft. Nicki Minaj & Young Thug,12,2015-04-02,2015-04-02
1351,52,Energy,Drake,6,2015-04-02,2015-04-02
1352,53,All Day,"Kanye West ft. Theophilus London, Allan Kingdom & Paul McCartney",3,2015-04-02,2015-04-02
1353,54,I Bet My Life,Imagine Dragons,20,2015-04-02,2015-04-02
1354,55,Homegrown Honey,Darius Rucker,17,2015-04-02,2015-04-02
1355,56,"Honey, I'm Good.",Andy Grammer,4,2015-04-02,2015-04-02
1356,57,Know Yourself,Drake,5,2015-04-02,2015-04-02
1357,58,Slow Motion,Trey Songz,6,2015-04-02,2015-04-02
1358,59,Geronimo,Sheppard,13,2015-04-02,2015-04-02
1359,60,I Bet,Ciara,4,2015-04-02,2015-04-02
1360,61,King Kunta,Kendrick Lamar,1,2015-04-02,2015-04-02
1361,62,Budapest,George Ezra,8,2015-04-02,2015-04-02
1362,63,Legend,Drake,6,2015-04-02,2015-04-02
1363,64,CoCo,O.T. Genasis,18,2015-04-02,2015-04-02
1364,65,Say You Do,Dierks Bentley,10,2015-04-02,2015-04-02
1365,66,The Blacker The Berry,Kendrick Lamar,1,2015-04-02,2015-04-02
1366,67,Believe,Mumford & Sons,2,2015-04-02,2015-04-02
1367,68,Mean To Me,Brett Eldredge,20,2015-04-02,2015-04-02
1368,69,Watch Me,Silento,4,2015-04-02,2015-04-02
1369,70,Just Gettin' Started,Jason Aldean,17,2015-04-02,2015-04-02
1370,71,Feeling Myself,Nicki Minaj ft. Beyonce,14,2015-04-02,2015-04-02
1371,72,Little Red Wagon,Miranda Lambert,6,2015-04-02,2015-04-02
1372,73,A Guy Walks Into A Bar,Tyler Farr,12,2015-04-02,2015-04-02
1373,74,Nobody Love,Tori Kelly,4,2015-04-02,2015-04-02
1374,75,Apparently,J. Cole,14,2015-04-02,2015-04-02
1375,76,10 Bands,Drake,6,2015-04-02,2015-04-02
1376,77,Smoke,A Thousand Horses,4,2015-04-02,2015-04-02
1377,78,Worth It,Fifth Harmony ft. Kid Ink,5,2015-04-02,2015-04-02
1378,79,Raise 'Em Up,Keith Urban ft. Eric Church,4,2015-04-02,2015-04-02
1379,80,Lonely Tonight,Blake Shelton ft. Ashley Monroe,16,2015-04-02,2015-04-02
1380,81,Don't It,Billy Currington,3,2015-04-02,2015-04-02
1381,82,See You Again,Wiz Khalifa ft. Charlie Puth,2,2015-04-02,2015-04-02
1382,83,Alright,Kendrick Lamar,1,2015-04-02,2015-04-02
1383,84,Fairly Local,twenty one pilots,1,2015-04-02,2015-04-02
1384,85,Immortals,Fall Out Boy,5,2015-04-02,2015-04-02
1385,86,The Heart Wants What It Wants,Selena Gomez,20,2015-04-02,2015-04-02
1386,87,I Really Like You,Carly Rae Jepsen,3,2015-04-02,2015-04-02
1387,88,You're So Beautiful,Empire Cast ft. Jussie Smollett & Yazz,4,2015-04-02,2015-04-02
1388,89,Make Me Wanna,Thomas Rhett,19,2015-04-02,2015-04-02
1389,90,I See You,Luke Bryan,17,2015-04-02,2015-04-02
1390,91,Wesley's Theory,Kendrick Lamar ft. George Clinton & Thundercat,1,2015-04-02,2015-04-02
1391,92,I Lived,OneRepublic,17,2015-04-02,2015-04-02
1392,93,Bills,LunchMoney Lewis,2,2015-04-02,2015-04-02
1393,94,These Walls,"Kendrick Lamar ft. Bilal, Anna Wise & Thundercat",1,2015-04-02,2015-04-02
1394,95,Girl Crush,Little Big Town,5,2015-04-02,2015-04-02
1395,96,Sippin' On Fire,Florida Georgia Line,2,2015-04-02,2015-04-02
1396,97,She Don't Love You,Eric Paslay,3,2015-04-02,2015-04-02
1397,98,Where Are U Now,Skrillex & Diplo With Justin Bieber,3,2015-04-02,2015-04-02
1398,99,Institutionalized,"Kendrick Lamar ft. Bilal, Anna Wise & Snoop Dogg",1,2015-04-02,2015-04-02
1399,100,The Hanging Tree,James Newton Howard ft. Jennifer Lawrence,17,2015-04-02,2015-04-02
1400,1,Uptown Funk!,Mark Ronson ft. Bruno Mars,20,2015-04-09,2015-04-09
1401,2,Sugar,Maroon 5,11,2015-04-09,2015-04-09
1402,3,Thinking Out Loud,Ed Sheeran,25,2015-04-09,2015-04-09
1403,4,Love Me Like You Do,Ellie Goulding,12,2015-04-09,2015-04-09
1404,5,Earned It (Fifty Shades Of Grey),The Weeknd,14,2015-04-09,2015-04-09
1405,6,Trap Queen,Fetty Wap,10,2015-04-09,2015-04-09
1406,7,Style,Taylor Swift,16,2015-04-09,2015-04-09
1407,8,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,10,2015-04-09,2015-04-09
1408,9,G.D.F.R.,Flo Rida ft. Sage The Gemini & Lookas,20,2015-04-09,2015-04-09
1409,10,Somebody,Natalie La Rose ft. Jeremih,10,2015-04-09,2015-04-09
1410,11,Time Of Our Lives,Pitbull & Ne-Yo,16,2015-04-09,2015-04-09
1411,12,Shut Up And Dance,WALK THE MOON,20,2015-04-09,2015-04-09
1412,13,Blank Space,Taylor Swift,22,2015-04-09,2015-04-09
1413,14,Take Me To Church,Hozier,33,2015-04-09,2015-04-09
1414,15,Truffle Butter,Nicki Minaj ft. Drake & Lil Wayne,10,2015-04-09,2015-04-09
1415,16,One Last Time,Ariana Grande,7,2015-04-09,2015-04-09
1416,17,Want To Want Me,Jason Derulo,3,2015-04-09,2015-04-09
1417,18,Lay Me Down,Sam Smith,8,2015-04-09,2015-04-09
1418,19,Chains,Nick Jonas,9,2015-04-09,2015-04-09
1419,20,Take Your Time,Sam Hunt,13,2015-04-09,2015-04-09
1420,21,Ayo,Chris Brown & Tyga,12,2015-04-09,2015-04-09
1421,22,Post To Be,Omarion ft. Chris Brown & Jhene Aiko,12,2015-04-09,2015-04-09
1422,23,B**** Better Have My Money,Rihanna,1,2015-04-09,2015-04-09
1423,24,Shake It Off,Taylor Swift,32,2015-04-09,2015-04-09
1424,25,Lips Are Movin,Meghan Trainor,23,2015-04-09,2015-04-09
1425,26,I Want You To Know,Zedd ft. Selena Gomez,5,2015-04-09,2015-04-09
1426,27,I'm Not The Only One,Sam Smith,30,2015-04-09,2015-04-09
1427,28,I Don't Mind,Usher ft. Juicy J,19,2015-04-09,2015-04-09
1428,29,Outside,Calvin Harris ft. Ellie Goulding,16,2015-04-09,2015-04-09
1429,30,Blessings,Big Sean ft. Drake,8,2015-04-09,2015-04-09
1430,31,Heartbeat Song,Kelly Clarkson,11,2015-04-09,2015-04-09
1431,32,All About That Bass,Meghan Trainor,38,2015-04-09,2015-04-09
1432,33,Throw Sum Mo,Rae Sremmurd ft. Nicki Minaj & Young Thug,13,2015-04-09,2015-04-09
1433,34,Centuries,Fall Out Boy,29,2015-04-09,2015-04-09
1434,35,Only,"Nicki Minaj ft. Drake, Lil Wayne & Chris Brown",22,2015-04-09,2015-04-09
1435,36,Homegrown,Zac Brown Band,11,2015-04-09,2015-04-09
1436,37,Talking Body,Tove Lo,9,2015-04-09,2015-04-09
1437,38,Riptide,Vance Joy,40,2015-04-09,2015-04-09
1438,39,Stay With Me,Sam Smith,51,2015-04-09,2015-04-09
1439,40,I Don't F**k With You,Big Sean ft. E-40,27,2015-04-09,2015-04-09
1440,41,Jealous,Nick Jonas,29,2015-04-09,2015-04-09
1441,42,Animals,Maroon 5,32,2015-04-09,2015-04-09
1442,43,Night Changes,One Direction,19,2015-04-09,2015-04-09
1443,44,7/11,Beyonce,18,2015-04-09,2015-04-09
1444,45,Girl Crush,Little Big Town,6,2015-04-09,2015-04-09
1445,46,She Knows,Ne-Yo ft. Juicy J,19,2015-04-09,2015-04-09
1446,47,Elastic Heart,Sia,12,2015-04-09,2015-04-09
1447,48,Budapest,George Ezra,9,2015-04-09,2015-04-09
1448,49,Ain't Worth The Whiskey,Cole Swindell,13,2015-04-09,2015-04-09
1449,50,"Honey, I'm Good.",Andy Grammer,5,2015-04-09,2015-04-09
1450,51,Slow Motion,Trey Songz,7,2015-04-09,2015-04-09
1451,52,Lonely Eyes,Chris Young,15,2015-04-09,2015-04-09
1452,53,Homegrown Honey,Darius Rucker,18,2015-04-09,2015-04-09
1453,54,I Bet My Life,Imagine Dragons,21,2015-04-09,2015-04-09
1454,55,Dear Future Husband,Meghan Trainor,11,2015-04-09,2015-04-09
1455,56,Prayer In C,Lillywood & Robin Schulz,17,2015-04-09,2015-04-09
1456,57,Know Yourself,Drake,6,2015-04-09,2015-04-09
1457,58,Worth It,Fifth Harmony ft. Kid Ink,6,2015-04-09,2015-04-09
1458,59,Geronimo,Sheppard,14,2015-04-09,2015-04-09
1459,60,Say You Do,Dierks Bentley,11,2015-04-09,2015-04-09
1460,61,Energy,Drake,7,2015-04-09,2015-04-09
1461,62,All Day,"Kanye West ft. Theophilus London, Allan Kingdom & Paul McCartney",4,2015-04-09,2015-04-09
1462,63,Watch Me,Silento,5,2015-04-09,2015-04-09
1463,64,A Guy Walks Into A Bar,Tyler Farr,13,2015-04-09,2015-04-09
1464,65,Legend,Drake,7,2015-04-09,2015-04-09
1465,66,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,1,2015-04-09,2015-04-09
1466,67,Trouble,Iggy Azalea ft. Jennifer Hudson,1,2015-04-09,2015-04-09
1467,68,Nobody Love,Tori Kelly,5,2015-04-09,2015-04-09
1468,69,I Bet,Ciara,5,2015-04-09,2015-04-09
1469,70,Hey Mama,"David Guetta ft. Nicki Minaj, Bebe Rexha & Afrojack",1,2015-04-09,2015-04-09
1470,71,CoCo,O.T. Genasis,19,2015-04-09,2015-04-09
1471,72,Smoke,A Thousand Horses,5,2015-04-09,2015-04-09
1472,73,Little Red Wagon,Miranda Lambert,7,2015-04-09,2015-04-09
1473,74,10 Bands,Drake,7,2015-04-09,2015-04-09
1474,75,Feeling Myself,Nicki Minaj ft. Beyonce,15,2015-04-09,2015-04-09
1475,76,Don't It,Billy Currington,4,2015-04-09,2015-04-09
1476,77,Raise 'Em Up,Keith Urban ft. Eric Church,5,2015-04-09,2015-04-09
1477,78,King Kunta,Kendrick Lamar,2,2015-04-09,2015-04-09
1478,79,Believe,Mumford & Sons,3,2015-04-09,2015-04-09
1479,80,Failure,Breaking Benjamin,1,2015-04-09,2015-04-09
1480,81,Sippin' On Fire,Florida Georgia Line,3,2015-04-09,2015-04-09
1481,82,Where Are U Now,Skrillex & Diplo With Justin Bieber,4,2015-04-09,2015-04-09
1482,83,Apparently,J. Cole,15,2015-04-09,2015-04-09
1483,84,See You Again,Wiz Khalifa ft. Charlie Puth,3,2015-04-09,2015-04-09
1484,85,Bills,LunchMoney Lewis,3,2015-04-09,2015-04-09
1485,86,She Don't Love You,Eric Paslay,4,2015-04-09,2015-04-09
1486,87,Immortals,Fall Out Boy,6,2015-04-09,2015-04-09
1487,88,Lonely Tonight,Blake Shelton ft. Ashley Monroe,17,2015-04-09,2015-04-09
1488,89,I Really Like You,Carly Rae Jepsen,4,2015-04-09,2015-04-09
1489,90,Little Toy Guns,Carrie Underwood,2,2015-04-09,2015-04-09
1490,91,Baby Blue,Action Bronson ft. Chance The Rapper,1,2015-04-09,2015-04-09
1491,92,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,2,2015-04-09,2015-04-09
1492,93,Bright,Echosmith,2,2015-04-09,2015-04-09
1493,94,Just Gettin' Started,Jason Aldean,18,2015-04-09,2015-04-09
1494,95,Make Me Wanna,Thomas Rhett,20,2015-04-09,2015-04-09
1495,96,Love You Like That,Canaan Smith,1,2015-04-09,2015-04-09
1496,97,I See You,Luke Bryan,18,2015-04-09,2015-04-09
1497,98,Wild Child,Kenny Chesney With Grace Potter,2,2015-04-09,2015-04-09
1498,99,You Know You Like It,DJ Snake & AlunaGeorge,1,2015-04-09,2015-04-09
1499,100,Like A Wrecking Ball,Eric Church,1,2015-04-09,2015-04-09
1500,1,Uptown Funk!,Mark Ronson ft. Bruno Mars,21,2015-04-16,2015-04-16
1501,2,Sugar,Maroon 5,12,2015-04-16,2015-04-16
1502,3,Love Me Like You Do,Ellie Goulding,13,2015-04-16,2015-04-16
1503,4,Earned It (Fifty Shades Of Grey),The Weeknd,15,2015-04-16,2015-04-16
1504,5,Thinking Out Loud,Ed Sheeran,26,2015-04-16,2015-04-16
1505,6,Trap Queen,Fetty Wap,11,2015-04-16,2015-04-16
1506,7,Style,Taylor Swift,17,2015-04-16,2015-04-16
1507,8,G.D.F.R.,Flo Rida ft. Sage The Gemini & Lookas,21,2015-04-16,2015-04-16
1508,9,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,11,2015-04-16,2015-04-16
1509,10,See You Again,Wiz Khalifa ft. Charlie Puth,4,2015-04-16,2015-04-16
1510,11,Somebody,Natalie La Rose ft. Jeremih,11,2015-04-16,2015-04-16
1511,12,Shut Up And Dance,WALK THE MOON,21,2015-04-16,2015-04-16
1512,13,Chains,Nick Jonas,10,2015-04-16,2015-04-16
1513,14,Want To Want Me,Jason Derulo,4,2015-04-16,2015-04-16
1514,15,Time Of Our Lives,Pitbull & Ne-Yo,17,2015-04-16,2015-04-16
1515,16,One Last Time,Ariana Grande,8,2015-04-16,2015-04-16
1516,17,Blank Space,Taylor Swift,23,2015-04-16,2015-04-16
1517,18,Truffle Butter,Nicki Minaj ft. Drake & Lil Wayne,11,2015-04-16,2015-04-16
1518,19,B**** Better Have My Money,Rihanna,2,2015-04-16,2015-04-16
1519,20,Lay Me Down,Sam Smith,9,2015-04-16,2015-04-16
1520,21,Take Me To Church,Hozier,34,2015-04-16,2015-04-16
1521,22,Post To Be,Omarion ft. Chris Brown & Jhene Aiko,13,2015-04-16,2015-04-16
1522,23,Take Your Time,Sam Hunt,14,2015-04-16,2015-04-16
1523,24,Heartbeat Song,Kelly Clarkson,12,2015-04-16,2015-04-16
1524,25,Ayo,Chris Brown & Tyga,13,2015-04-16,2015-04-16
1525,26,Shake It Off,Taylor Swift,33,2015-04-16,2015-04-16
1526,27,I Want You To Know,Zedd ft. Selena Gomez,6,2015-04-16,2015-04-16
1527,28,Talking Body,Tove Lo,10,2015-04-16,2015-04-16
1528,29,I'm Not The Only One,Sam Smith,31,2015-04-16,2015-04-16
1529,30,Blessings,Big Sean ft. Drake,9,2015-04-16,2015-04-16
1530,31,I Don't Mind,Usher ft. Juicy J,20,2015-04-16,2015-04-16
1531,32,Outside,Calvin Harris ft. Ellie Goulding,17,2015-04-16,2015-04-16
1532,33,Lips Are Movin,Meghan Trainor,24,2015-04-16,2015-04-16
1533,34,Throw Sum Mo,Rae Sremmurd ft. Nicki Minaj & Young Thug,14,2015-04-16,2015-04-16
1534,35,Centuries,Fall Out Boy,30,2015-04-16,2015-04-16
1535,36,Homegrown,Zac Brown Band,12,2015-04-16,2015-04-16
1536,37,All About That Bass,Meghan Trainor,39,2015-04-16,2015-04-16
1537,38,Only,"Nicki Minaj ft. Drake, Lil Wayne & Chris Brown",23,2015-04-16,2015-04-16
1538,39,Dear Future Husband,Meghan Trainor,12,2015-04-16,2015-04-16
1539,40,Riptide,Vance Joy,41,2015-04-16,2015-04-16
1540,41,Worth It,Fifth Harmony ft. Kid Ink,7,2015-04-16,2015-04-16
1541,42,Stay With Me,Sam Smith,52,2015-04-16,2015-04-16
1542,43,I Don't F**k With You,Big Sean ft. E-40,28,2015-04-16,2015-04-16
1543,44,Jealous,Nick Jonas,30,2015-04-16,2015-04-16
1544,45,"Honey, I'm Good.",Andy Grammer,6,2015-04-16,2015-04-16
1545,46,Budapest,George Ezra,10,2015-04-16,2015-04-16
1546,47,Animals,Maroon 5,33,2015-04-16,2015-04-16
1547,48,Ain't Worth The Whiskey,Cole Swindell,14,2015-04-16,2015-04-16
1548,49,7/11,Beyonce,19,2015-04-16,2015-04-16
1549,50,Night Changes,One Direction,20,2015-04-16,2015-04-16
1550,51,Slow Motion,Trey Songz,8,2015-04-16,2015-04-16
1551,52,Elastic Heart,Sia,13,2015-04-16,2015-04-16
1552,53,Lonely Eyes,Chris Young,16,2015-04-16,2015-04-16
1553,54,Girl Crush,Little Big Town,7,2015-04-16,2015-04-16
1554,55,She Knows,Ne-Yo ft. Juicy J,20,2015-04-16,2015-04-16
1555,56,Hey Mama,"David Guetta ft. Nicki Minaj, Bebe Rexha & Afrojack",2,2015-04-16,2015-04-16
1556,57,Say You Do,Dierks Bentley,12,2015-04-16,2015-04-16
1557,58,I Bet My Life,Imagine Dragons,22,2015-04-16,2015-04-16
1558,59,Know Yourself,Drake,7,2015-04-16,2015-04-16
1559,60,Watch Me,Silento,6,2015-04-16,2015-04-16
1560,61,King Kunta,Kendrick Lamar,3,2015-04-16,2015-04-16
1561,62,Homegrown Honey,Darius Rucker,19,2015-04-16,2015-04-16
1562,63,Geronimo,Sheppard,15,2015-04-16,2015-04-16
1563,64,Where Are U Now,Skrillex & Diplo With Justin Bieber,5,2015-04-16,2015-04-16
1564,65,A Guy Walks Into A Bar,Tyler Farr,14,2015-04-16,2015-04-16
1565,66,Nobody Love,Tori Kelly,6,2015-04-16,2015-04-16
1566,67,I Bet,Ciara,6,2015-04-16,2015-04-16
1567,68,Energy,Drake,8,2015-04-16,2015-04-16
1568,69,All Day,"Kanye West ft. Theophilus London, Allan Kingdom & Paul McCartney",5,2015-04-16,2015-04-16
1569,70,Prayer In C,Lillywood & Robin Schulz,18,2015-04-16,2015-04-16
1570,71,Raise 'Em Up,Keith Urban ft. Eric Church,6,2015-04-16,2015-04-16
1571,72,Don't It,Billy Currington,5,2015-04-16,2015-04-16
1572,73,Trouble,Iggy Azalea ft. Jennifer Hudson,2,2015-04-16,2015-04-16
1573,74,Legend,Drake,8,2015-04-16,2015-04-16
1574,75,Smoke,A Thousand Horses,6,2015-04-16,2015-04-16
1575,76,Sippin' On Fire,Florida Georgia Line,4,2015-04-16,2015-04-16
1576,77,Get Low,Dillon Francis & DJ Snake,1,2015-04-16,2015-04-16
1577,78,Believe,Mumford & Sons,4,2015-04-16,2015-04-16
