,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
114,15,Old Town Road,Lil Nas X ft. Billy Ray Cyrus,44,2020-01-08,2020-01-08
115,16,No Guidance,Chris Brown ft. Drake,30,2020-01-08,2020-01-08
116,17,Panini,Lil Nas X,28,2020-01-08,2020-01-08
117,18,Truth Hurts,Lizzo,35,2020-01-08,2020-01-08
118,19,Trampoline,SHAED,31,2020-01-08,2020-01-08
119,20,Heartless,The Weeknd,6,2020-01-08,2020-01-08
120,21,Don't Start Now,Dua Lipa,9,2020-01-08,2020-01-08
121,22,Bandit,Juice WRLD & YoungBoy Never Broke Again,13,2020-01-08,2020-01-08
122,23,Everything I Wanted,Billie Eilish,8,2020-01-08,2020-01-08
123,24,Hot,Young Thug ft. Gunna,20,2020-01-08,2020-01-08
124,25,Only Human,Jonas Brothers,28,2020-01-08,2020-01-08
125,26,One Man Band,Old Dominion,19,2020-01-08,2020-01-08
126,27,Woah,Lil Baby,8,2020-01-08,2020-01-08
127,28,I Don't Care,Ed Sheeran & Justin Bieber,31,2020-01-08,2020-01-08
128,29,Sucker,Jonas Brothers,39,2020-01-08,2020-01-08
129,30,Even Though I'm Leaving,Luke Combs,18,2020-01-08,2020-01-08
130,31,Falling,Trevor Daniel,7,2020-01-08,2020-01-08
131,32,Hot Girl Bummer,blackbear,16,2020-01-08,2020-01-08
132,33,Ran$om,Lil Tecca,31,2020-01-08,2020-01-08
133,34,Lover,Taylor Swift,20,2020-01-08,2020-01-08
134,35,Adore You,Harry Styles,4,2020-01-08,2020-01-08
135,36,The Bones,Maren Morris,15,2020-01-08,2020-01-08
136,37,Graveyard,Halsey,16,2020-01-08,2020-01-08
137,38,Out West,JACKBOYS ft. Young Thug,1,2020-01-08,2020-01-08
138,39,On Chill,Wale ft. Jeremih,21,2020-01-08,2020-01-08
139,40,Talk,Khalid,44,2020-01-08,2020-01-08
140,41,Suicidal,YNW Melly & Juice WRLD,6,2020-01-08,2020-01-08
141,42,Beautiful People,Ed Sheeran ft. Khalid,25,2020-01-08,2020-01-08
142,43,Suge,DaBaby,36,2020-01-08,2020-01-08
143,44,Futsal Shuffle 2020,Lil Uzi Vert,3,2020-01-08,2020-01-08
144,45,Juicy,Doja Cat & Tyga,10,2020-01-08,2020-01-08
145,46,No Idea,Don Toliver,5,2020-01-08,2020-01-08
146,47,Baby,Lil Baby & DaBaby,21,2020-01-08,2020-01-08
147,48,GANG GANG,JACKBOYS & Sheck Wes,1,2020-01-08,2020-01-08
148,49,What If I Never Get Over You,Lady Antebellum,19,2020-01-08,2020-01-08
149,50,My Oh My,Camila Cabello ft. DaBaby,4,2020-01-08,2020-01-08
150,51,Ridin' Roads,Dustin Lynch,9,2020-01-08,2020-01-08
151,52,HAD ENOUGH,Don Toliver ft. Quavo & Offset,1,2020-01-08,2020-01-08
152,53,Heat,Chris Brown ft. Gunna,18,2020-01-08,2020-01-08
153,54,Playing Games,Summer Walker,18,2020-01-08,2020-01-08
154,55,Into The Unknown,Idina Menzel & AURORA,6,2020-01-08,2020-01-08
155,56,WHAT TO DO?,JACKBOYS ft. Don Toliver,1,2020-01-08,2020-01-08
156,57,VIBEZ,DaBaby,14,2020-01-08,2020-01-08
157,58,Heartache Medication,Jon Pardi,14,2020-01-08,2020-01-08
158,59,Blinding Lights,The Weeknd,5,2020-01-08,2020-01-08
159,60,Kinfolks,Sam Hunt,12,2020-01-08,2020-01-08
160,61,Remember You Young,Thomas Rhett,16,2020-01-08,2020-01-08
161,62,Heart On Ice,Rod Wave,8,2020-01-08,2020-01-08
162,63,Take What You Want,Post Malone ft. Ozzy Osbourne & Travis Scott,17,2020-01-08,2020-01-08
163,64,Homesick,Kane Brown,7,2020-01-08,2020-01-08
164,65,Camelot,NLE Choppa,16,2020-01-08,2020-01-08
165,66,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,6,2020-01-08,2020-01-08
166,67,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",13,2020-01-08,2020-01-08
167,68,Start Wit Me,Roddy Ricch & Gunna,7,2020-01-08,2020-01-08
168,69,GATTI,"JACKBOYS, Pop Smoke & Travis Scott",1,2020-01-08,2020-01-08
169,70,High Fashion,Roddy Ricch ft. Mustard,1,2020-01-08,2020-01-08
170,71,TOES,DaBaby ft. Lil Baby & Moneybagg Yo,5,2020-01-08,2020-01-08
171,72,South Of The Border,Ed Sheeran ft. Camila Cabello & Cardi B,4,2020-01-08,2020-01-08
172,73,Slide,H.E.R. ft. YG,2,2020-01-08,2020-01-08
173,74,I Hope,Gabby Barrett ft. Charlie Puth,1,2020-01-08,2020-01-08
174,75,Nice To Meet Ya,Niall Horan,12,2020-01-08,2020-01-08
175,76,Tusa,Karol G & Nicki Minaj,5,2020-01-08,2020-01-08
176,77,We Back,Jason Aldean,5,2020-01-08,2020-01-08
177,78,223's,YNW Melly & 9lokknine,17,2020-01-08,2020-01-08
178,79,Easy,DaniLeigh ft. Chris Brown,9,2020-01-08,2020-01-08
179,80,Slow Dancing In The Dark,Joji,13,2020-01-08,2020-01-08
180,81,BEST ON EARTH,Russ & BIA,4,2020-01-08,2020-01-08
181,82,Watermelon Sugar,Harry Styles,6,2020-01-08,2020-01-08
182,83,Vete,Bad Bunny,6,2020-01-08,2020-01-08
183,84,Make Me Want To,Jimmie Allen,1,2020-01-08,2020-01-08
184,85,Enemies,Post Malone ft. DaBaby,17,2020-01-08,2020-01-08
185,86,What She Wants Tonight,Luke Bryan,2,2020-01-08,2020-01-08
186,87,homecoming queen?,Kelsea Ballerini,4,2020-01-08,2020-01-08
187,88,More Hearts Than Mine,Ingrid Andress,1,2020-01-08,2020-01-08
188,89,Tip Toe,Roddy Ricch ft. A Boogie Wit da Hoodie,5,2020-01-08,2020-01-08
189,90,I Wish Grandpas Never Died,Riley Green,1,2020-01-08,2020-01-08
190,91,Death,Trippie Redd ft. DaBaby,7,2020-01-08,2020-01-08
191,92,Yellow Hearts,Ant Saunders,8,2020-01-08,2020-01-08
192,93,Jerry Sprunger,Tory Lanez & T-Pain,5,2020-01-08,2020-01-08
193,94,Let Me Know (I Wonder Why Freestyle),Juice WRLD,3,2020-01-08,2020-01-08
194,95,Loco Contigo,"DJ Snake, J. Balvin & Tyga",2,2020-01-08,2020-01-08
195,96,Candy,Doja Cat,6,2020-01-08,2020-01-08
196,97,Heartless,Diplo Presents Thomas Wesley ft. Morgan Wallen,4,2020-01-08,2020-01-08
197,98,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",18,2020-01-08,2020-01-08
198,99,Slow Dance In A Parking Lot,Jordan Davis,1,2020-01-08,2020-01-08
199,100,July,Noah Cyrus & Leon Bridges,1,2020-01-08,2020-01-08
200,1,The Box,Roddy Ricch,5,2020-01-15,2020-01-15
201,2,Yummy,Justin Bieber,1,2020-01-15,2020-01-15
202,3,Circles,Post Malone,19,2020-01-15,2020-01-15
203,4,Memories,Maroon 5,16,2020-01-15,2020-01-15
204,5,"10,000 Hours",Dan + Shay & Justin Bieber,14,2020-01-15,2020-01-15
205,6,Someone You Loved,Lewis Capaldi,35,2020-01-15,2020-01-15
206,7,Dance Monkey,Tones And I,14,2020-01-15,2020-01-15
207,8,Good As Hell,Lizzo,20,2020-01-15,2020-01-15
208,9,Roxanne,Arizona Zervas,10,2020-01-15,2020-01-15
209,10,Lose You To Love Me,Selena Gomez,12,2020-01-15,2020-01-15
210,11,Ballin',Mustard & Roddy Ricch,25,2020-01-15,2020-01-15
211,12,BOP,DaBaby,15,2020-01-15,2020-01-15
212,13,HIGHEST IN THE ROOM,Travis Scott,14,2020-01-15,2020-01-15
213,14,Don't Start Now,Dua Lipa,10,2020-01-15,2020-01-15
214,15,No Guidance,Chris Brown ft. Drake,31,2020-01-15,2020-01-15
215,16,Trampoline,SHAED,32,2020-01-15,2020-01-15
216,17,Heartless,The Weeknd,7,2020-01-15,2020-01-15
217,18,Senorita,Shawn Mendes & Camila Cabello,29,2020-01-15,2020-01-15
218,19,Everything I Wanted,Billie Eilish,9,2020-01-15,2020-01-15
219,20,Truth Hurts,Lizzo,36,2020-01-15,2020-01-15
220,21,Hot,Young Thug ft. Gunna,21,2020-01-15,2020-01-15
221,22,Woah,Lil Baby,9,2020-01-15,2020-01-15
222,23,Panini,Lil Nas X,29,2020-01-15,2020-01-15
223,24,Adore You,Harry Styles,5,2020-01-15,2020-01-15
224,25,Only Human,Jonas Brothers,29,2020-01-15,2020-01-15
225,26,The Bones,Maren Morris,16,2020-01-15,2020-01-15
226,27,One Man Band,Old Dominion,20,2020-01-15,2020-01-15
227,28,Bandit,Juice WRLD & YoungBoy Never Broke Again,14,2020-01-15,2020-01-15
228,29,Hot Girl Bummer,blackbear,17,2020-01-15,2020-01-15
229,30,Futsal Shuffle 2020,Lil Uzi Vert,4,2020-01-15,2020-01-15
230,31,Even Though I'm Leaving,Luke Combs,19,2020-01-15,2020-01-15
231,32,I Don't Care,Ed Sheeran & Justin Bieber,32,2020-01-15,2020-01-15
232,33,Bad Guy,Billie Eilish,41,2020-01-15,2020-01-15
233,34,Sucker,Jonas Brothers,40,2020-01-15,2020-01-15
234,35,High Fashion,Roddy Ricch ft. Mustard,2,2020-01-15,2020-01-15
235,36,Lover,Taylor Swift,21,2020-01-15,2020-01-15
236,37,On Chill,Wale ft. Jeremih,22,2020-01-15,2020-01-15
237,38,Falling,Trevor Daniel,8,2020-01-15,2020-01-15
238,39,Blinding Lights,The Weeknd,6,2020-01-15,2020-01-15
239,40,What If I Never Get Over You,Lady Antebellum,20,2020-01-15,2020-01-15
240,41,Suicidal,YNW Melly & Juice WRLD,7,2020-01-15,2020-01-15
241,42,Talk,Khalid,45,2020-01-15,2020-01-15
242,43,Graveyard,Halsey,17,2020-01-15,2020-01-15
243,44,My Oh My,Camila Cabello ft. DaBaby,5,2020-01-15,2020-01-15
244,45,Beautiful People,Ed Sheeran ft. Khalid,26,2020-01-15,2020-01-15
245,46,Old Town Road,Lil Nas X ft. Billy Ray Cyrus,45,2020-01-15,2020-01-15
246,47,Ridin' Roads,Dustin Lynch,10,2020-01-15,2020-01-15
247,48,Juicy,Doja Cat & Tyga,11,2020-01-15,2020-01-15
248,49,Playing Games,Summer Walker,19,2020-01-15,2020-01-15
249,50,Suge,DaBaby,37,2020-01-15,2020-01-15
250,51,Heartache Medication,Jon Pardi,15,2020-01-15,2020-01-15
251,52,Out West,JACKBOYS ft. Young Thug,2,2020-01-15,2020-01-15
252,53,VIBEZ,DaBaby,15,2020-01-15,2020-01-15
253,54,Kinfolks,Sam Hunt,13,2020-01-15,2020-01-15
254,55,Heat,Chris Brown ft. Gunna,19,2020-01-15,2020-01-15
255,56,Start Wit Me,Roddy Ricch & Gunna,8,2020-01-15,2020-01-15
256,57,Into The Unknown,Idina Menzel & AURORA,7,2020-01-15,2020-01-15
257,58,No Idea,Don Toliver,6,2020-01-15,2020-01-15
258,59,Heart On Ice,Rod Wave,9,2020-01-15,2020-01-15
259,60,U Played,MoneyBagg Yo ft. Lil Baby,1,2020-01-15,2020-01-15
260,61,South Of The Border,Ed Sheeran ft. Camila Cabello & Cardi B,5,2020-01-15,2020-01-15
261,62,TOES,DaBaby ft. Lil Baby & Moneybagg Yo,6,2020-01-15,2020-01-15
262,63,Homesick,Kane Brown,8,2020-01-15,2020-01-15
263,64,Remember You Young,Thomas Rhett,17,2020-01-15,2020-01-15
264,65,I Hope,Gabby Barrett ft. Charlie Puth,2,2020-01-15,2020-01-15
265,66,Take What You Want,Post Malone ft. Ozzy Osbourne & Travis Scott,18,2020-01-15,2020-01-15
266,67,Slide,H.E.R. ft. YG,3,2020-01-15,2020-01-15
267,68,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,7,2020-01-15,2020-01-15
268,69,BEST ON EARTH,Russ & BIA,5,2020-01-15,2020-01-15
269,70,SUGAR,BrockHampton,1,2020-01-15,2020-01-15
270,71,GANG GANG,JACKBOYS & Sheck Wes,2,2020-01-15,2020-01-15
271,72,Camelot,NLE Choppa,17,2020-01-15,2020-01-15
272,73,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",14,2020-01-15,2020-01-15
273,74,We Back,Jason Aldean,6,2020-01-15,2020-01-15
274,75,What She Wants Tonight,Luke Bryan,3,2020-01-15,2020-01-15
275,76,HAD ENOUGH,Don Toliver ft. Quavo & Offset,2,2020-01-15,2020-01-15
276,77,Nice To Meet Ya,Niall Horan,13,2020-01-15,2020-01-15
277,78,Make Me Want To,Jimmie Allen,2,2020-01-15,2020-01-15
278,79,Tip Toe,Roddy Ricch ft. A Boogie Wit da Hoodie,6,2020-01-15,2020-01-15
279,80,Easy,DaniLeigh ft. Chris Brown,10,2020-01-15,2020-01-15
280,81,Watermelon Sugar,Harry Styles,7,2020-01-15,2020-01-15
281,82,More Hearts Than Mine,Ingrid Andress,2,2020-01-15,2020-01-15
282,83,I Wish Grandpas Never Died,Riley Green,2,2020-01-15,2020-01-15
283,84,homecoming queen?,Kelsea Ballerini,5,2020-01-15,2020-01-15
284,85,223's,YNW Melly & 9lokknine,18,2020-01-15,2020-01-15
285,86,Peta,Roddy Ricch ft. Meek Mill,3,2020-01-15,2020-01-15
286,87,Tusa,Karol G & Nicki Minaj,6,2020-01-15,2020-01-15
287,88,Jerry Sprunger,Tory Lanez & T-Pain,6,2020-01-15,2020-01-15
288,89,Enemies,Post Malone ft. DaBaby,18,2020-01-15,2020-01-15
289,90,All I Want,Olivia Rodrigo,1,2020-01-15,2020-01-15
290,91,July,Noah Cyrus & Leon Bridges,2,2020-01-15,2020-01-15
291,92,Vete,Bad Bunny,7,2020-01-15,2020-01-15
292,93,I Hope You're Happy Now,Carly Pearce & Lee Brice,1,2020-01-15,2020-01-15
293,94,20/20,Lil Tjay,1,2020-01-15,2020-01-15
294,95,Say So,Doja Cat ft. Nicki Minaj,1,2020-01-15,2020-01-15
295,96,Make No Sense,YoungBoy Never Broke Again,9,2020-01-15,2020-01-15
296,97,Slow Dance In A Parking Lot,Jordan Davis,2,2020-01-15,2020-01-15
297,98,ORANGE SODA,Baby Keem,1,2020-01-15,2020-01-15
298,99,All Dat,Moneybagg Yo X Megan Thee Stallion,3,2020-01-15,2020-01-15
299,100,WHAT TO DO?,JACKBOYS ft. Don Toliver,2,2020-01-15,2020-01-15
300,1,The Box,Roddy Ricch,6,2020-01-22,2020-01-22
301,2,Life Is Good,Future ft. Drake,1,2020-01-22,2020-01-22
302,3,Circles,Post Malone,20,2020-01-22,2020-01-22
303,4,Memories,Maroon 5,17,2020-01-22,2020-01-22
304,5,Lose You To Love Me,Selena Gomez,13,2020-01-22,2020-01-22
305,6,Someone You Loved,Lewis Capaldi,36,2020-01-22,2020-01-22
306,7,"10,000 Hours",Dan + Shay & Justin Bieber,15,2020-01-22,2020-01-22
307,8,Dance Monkey,Tones And I,15,2020-01-22,2020-01-22
308,9,Roxanne,Arizona Zervas,11,2020-01-22,2020-01-22
309,10,Yummy,Justin Bieber,2,2020-01-22,2020-01-22
310,11,Good As Hell,Lizzo,21,2020-01-22,2020-01-22
311,12,BOP,DaBaby,16,2020-01-22,2020-01-22
312,13,Ballin',Mustard & Roddy Ricch,26,2020-01-22,2020-01-22
313,14,Don't Start Now,Dua Lipa,11,2020-01-22,2020-01-22
314,15,HIGHEST IN THE ROOM,Travis Scott,15,2020-01-22,2020-01-22
315,16,Sum 2 Prove,Lil Baby,1,2020-01-22,2020-01-22
316,17,Good News,Mac Miller,1,2020-01-22,2020-01-22
317,18,Heartless,The Weeknd,8,2020-01-22,2020-01-22
318,19,No Guidance,Chris Brown ft. Drake,32,2020-01-22,2020-01-22
319,20,Trampoline,SHAED,33,2020-01-22,2020-01-22
320,21,Woah,Lil Baby,10,2020-01-22,2020-01-22
321,22,Everything I Wanted,Billie Eilish,10,2020-01-22,2020-01-22
322,23,The Bones,Maren Morris,17,2020-01-22,2020-01-22
323,24,Senorita,Shawn Mendes & Camila Cabello,30,2020-01-22,2020-01-22
324,25,Hot Girl Bummer,blackbear,18,2020-01-22,2020-01-22
325,26,Adore You,Harry Styles,6,2020-01-22,2020-01-22
326,27,High Fashion,Roddy Ricch ft. Mustard,3,2020-01-22,2020-01-22
327,28,Panini,Lil Nas X,30,2020-01-22,2020-01-22
328,29,You Should Be Sad,Halsey,1,2020-01-22,2020-01-22
329,30,Rare,Selena Gomez,1,2020-01-22,2020-01-22
330,31,Hot,Young Thug ft. Gunna,22,2020-01-22,2020-01-22
331,32,Blinding Lights,The Weeknd,7,2020-01-22,2020-01-22
332,33,Truth Hurts,Lizzo,37,2020-01-22,2020-01-22
333,34,Only Human,Jonas Brothers,30,2020-01-22,2020-01-22
334,35,Bandit,Juice WRLD & YoungBoy Never Broke Again,15,2020-01-22,2020-01-22
335,36,One Man Band,Old Dominion,21,2020-01-22,2020-01-22
336,37,Even Though I'm Leaving,Luke Combs,20,2020-01-22,2020-01-22
337,38,I Don't Care,Ed Sheeran & Justin Bieber,33,2020-01-22,2020-01-22
338,39,Suicidal,YNW Melly & Juice WRLD,8,2020-01-22,2020-01-22
339,40,Bad Guy,Billie Eilish,42,2020-01-22,2020-01-22
340,41,Falling,Trevor Daniel,9,2020-01-22,2020-01-22
341,42,Sucker,Jonas Brothers,41,2020-01-22,2020-01-22
342,43,Futsal Shuffle 2020,Lil Uzi Vert,5,2020-01-22,2020-01-22
343,44,My Oh My,Camila Cabello ft. DaBaby,6,2020-01-22,2020-01-22
344,45,Juicy,Doja Cat & Tyga,12,2020-01-22,2020-01-22
345,46,On Chill,Wale ft. Jeremih,23,2020-01-22,2020-01-22
346,47,Heartache Medication,Jon Pardi,16,2020-01-22,2020-01-22
347,48,Talk,Khalid,46,2020-01-22,2020-01-22
348,49,What If I Never Get Over You,Lady Antebellum,21,2020-01-22,2020-01-22
349,50,Lover,Taylor Swift,22,2020-01-22,2020-01-22
350,51,Kinfolks,Sam Hunt,14,2020-01-22,2020-01-22
351,52,Ridin' Roads,Dustin Lynch,11,2020-01-22,2020-01-22
352,53,U Played,MoneyBagg Yo ft. Lil Baby,2,2020-01-22,2020-01-22
353,54,Playing Games,Summer Walker,20,2020-01-22,2020-01-22
354,55,TOES,DaBaby ft. Lil Baby & Moneybagg Yo,7,2020-01-22,2020-01-22
355,56,South Of The Border,Ed Sheeran ft. Camila Cabello & Cardi B,6,2020-01-22,2020-01-22
356,57,VIBEZ,DaBaby,16,2020-01-22,2020-01-22
357,58,Graveyard,Halsey,18,2020-01-22,2020-01-22
358,59,Heat,Chris Brown ft. Gunna,20,2020-01-22,2020-01-22
359,60,Homesick,Kane Brown,9,2020-01-22,2020-01-22
360,61,Heart On Ice,Rod Wave,10,2020-01-22,2020-01-22
361,62,Start Wit Me,Roddy Ricch & Gunna,9,2020-01-22,2020-01-22
362,63,No Idea,Don Toliver,7,2020-01-22,2020-01-22
363,64,I Hope,Gabby Barrett ft. Charlie Puth,3,2020-01-22,2020-01-22
