,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
30,31,Son Of A Gun,"Janet ft. Missy Elliott, P. Diddy & Carly Simon",7,2002-01-01,2002-01-01
31,32,Emotion,Destiny's Child,15,2002-01-01,2002-01-01
32,33,It's Been Awhile,Staind,39,2002-01-01,2002-01-01
33,34,Standing Still,Jewel,8,2002-01-01,2002-01-01
34,35,"Lights, Camera, Action!",Mr. Cheeks,13,2002-01-01,2002-01-01
35,36,Dig In,Lenny Kravitz,13,2002-01-01,2002-01-01
36,37,Hanging By A Moment,Lifehouse,48,2002-01-01,2002-01-01
37,38,Where Were You (When The World Stopped Turning),Alan Jackson,7,2002-01-01,2002-01-01
38,39,The Whole World,OutKast ft. Killer Mike,3,2002-01-01,2002-01-01
39,40,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,4,2002-01-01,2002-01-01
40,41,Alive,P.O.D.,10,2002-01-01,2002-01-01
41,42,Drops Of Jupiter (Tell Me),Train,43,2002-01-01,2002-01-01
42,43,Uh Huh,B2K,1,2002-01-01,2002-01-01
43,44,I Wanna Talk About Me,Toby Keith,13,2002-01-01,2002-01-01
44,45,Good Morning Beautiful,Steve Holy,6,2002-01-01,2002-01-01
45,46,Run,George Strait,11,2002-01-01,2002-01-01
46,47,Blurry,Puddle Of Mudd,3,2002-01-01,2002-01-01
47,48,No More Drama,Mary J. Blige,4,2002-01-01,2002-01-01
48,49,Can't Fight The Moonlight,LeAnn Rimes,25,2002-01-01,2002-01-01
49,50,Take Away,"Missy ""Misdemeanor"" Elliott ft. Ginuwine & Tweet",4,2002-01-01,2002-01-01
50,51,The World's Greatest,R. Kelly,2,2002-01-01,2002-01-01
51,52,Brotha,Angie Stone,9,2002-01-01,2002-01-01
52,53,Ain't It Funny,Jennifer Lopez ft. Ja Rule,2,2002-01-01,2002-01-01
53,54,You Gets No Love,Faith Evans,14,2002-01-01,2002-01-01
54,55,Young'n (Holla Back),Fabolous,6,2002-01-01,2002-01-01
55,56,I'm Tryin',Trace Adkins,12,2002-01-01,2002-01-01
56,57,Lifetime,Maxwell,18,2002-01-01,2002-01-01
57,58,Welcome To Atlanta,Jermaine Dupri & Ludacris,2,2002-01-01,2002-01-01
58,59,Wrapped Around,Brad Paisley,8,2002-01-01,2002-01-01
59,60,Wrapped Up In You,Garth Brooks,11,2002-01-01,2002-01-01
60,61,Riding With Private Malone,David Ball,11,2002-01-01,2002-01-01
61,62,Round And Round,Jonell & Method Man,4,2002-01-01,2002-01-01
62,63,Wish You Were Here,Incubus,16,2002-01-01,2002-01-01
63,64,Everywhere,Michelle Branch,19,2002-01-01,2002-01-01
64,65,From Her Mama (Mama Got A**),Juvenile,9,2002-01-01,2002-01-01
65,66,"Girls, Girls, Girls",JAY-Z,13,2002-01-01,2002-01-01
66,67,Goodbye,Jagged Edge,8,2002-01-01,2002-01-01
67,68,Let's Stay Home Tonight,Joe,3,2002-01-01,2002-01-01
68,69,Don't You Forget It,Glenn Lewis,6,2002-01-01,2002-01-01
69,70,Bring On The Rain,Jo Dee Messina With Tim McGraw,5,2002-01-01,2002-01-01
70,71,Fade,Staind,12,2002-01-01,2002-01-01
71,72,Part II,Method Man & Redman,3,2002-01-01,2002-01-01
72,73,AM To PM,Christina Milian,20,2002-01-01,2002-01-01
73,74,Dance With Me,112,17,2002-01-01,2002-01-01
74,75,Nothing In This World,KeKe Wyatt ft. Avant,1,2002-01-01,2002-01-01
75,76,Chop Suey,System Of A Down,1,2002-01-01,2002-01-01
76,77,Defy You,The Offspring,1,2002-01-01,2002-01-01
77,78,Wasting My Time,Default,1,2002-01-01,2002-01-01
78,79,The Long Goodbye,Brooks & Dunn,3,2002-01-01,2002-01-01
79,80,The Star Spangled Banner,Whitney Houston,26,2002-01-01,2002-01-01
80,81,God Bless The USA,Lee Greenwood,15,2002-01-01,2002-01-01
81,82,Stuck In A Moment You Can't Get Out Of,U2,15,2002-01-01,2002-01-01
82,83,Smooth Criminal,Alien Ant Farm,20,2002-01-01,2002-01-01
83,84,I'm A Slave 4 U,Britney Spears,12,2002-01-01,2002-01-01
84,85,Love Of A Woman,Travis Tritt,17,2002-01-01,2002-01-01
85,86,Control,Puddle Of Mudd,13,2002-01-01,2002-01-01
86,87,With Me,Lonestar,11,2002-01-01,2002-01-01
87,88,Love Of My Life,Brian McKnight,17,2002-01-01,2002-01-01
88,89,Fatty Girl,"Ludacris, LL Cool J & Keith Murray",10,2002-01-01,2002-01-01
89,90,Ugly,Bubba Sparxxx,19,2002-01-01,2002-01-01
90,91,Got Ur Self A...,Nas,4,2002-01-01,2002-01-01
91,92,Never Too Far/Hero Medley,Mariah Carey,2,2002-01-01,2002-01-01
92,93,Drowning,Backstreet Boys,12,2002-01-01,2002-01-01
93,94,Where I Come From,Alan Jackson,20,2002-01-01,2002-01-01
94,95,Thank You,Lil Bow Wow ft. Jagged Edge & Fundisha,1,2002-01-01,2002-01-01
95,96,Do U Wanna Roll (Dolittle Theme),"R.L., Snoop Dogg & Lil' Kim",14,2002-01-01,2002-01-01
96,97,Ooohhhwee,Master P ft. Weebie,2,2002-01-01,2002-01-01
97,98,You Rock My World,Michael Jackson,18,2002-01-01,2002-01-01
98,99,What Am I Gonna Do,Tyrese,15,2002-01-01,2002-01-01
99,100,God Bless America,Daniel Rodriguez,2,2002-01-01,2002-01-01
100,1,How You Remind Me,Nickelback,19,2002-01-08,2002-01-08
101,2,U Got It Bad,Usher,17,2002-01-08,2002-01-08
102,3,Family Affair,Mary J. Blige,25,2002-01-08,2002-01-08
103,4,Get The Party Started,P!nk,12,2002-01-08,2002-01-08
104,5,Hero,Enrique Iglesias,16,2002-01-08,2002-01-08
105,6,Always On Time,Ja Rule ft. Ashanti,9,2002-01-08,2002-01-08
106,7,My Sacrifice,Creed,12,2002-01-08,2002-01-08
107,8,"Whenever, Wherever",Shakira,12,2002-01-08,2002-01-08
108,9,A Woman's Worth,Alicia Keys,12,2002-01-08,2002-01-08
109,10,Differences,Ginuwine,25,2002-01-08,2002-01-08
110,11,Wherever You Will Go,The Calling,10,2002-01-08,2002-01-08
111,12,Livin' It Up,Ja Rule ft. Case,20,2002-01-08,2002-01-08
112,13,Gone,'N Sync,17,2002-01-08,2002-01-08
113,14,Superman (It's Not Easy),Five For Fighting,20,2002-01-08,2002-01-08
114,15,In The End,Linkin Park,11,2002-01-08,2002-01-08
115,16,Turn Off The Light,Nelly Furtado,22,2002-01-08,2002-01-08
116,17,Butterflies,Michael Jackson,9,2002-01-08,2002-01-08
117,18,Rock The Boat,Aaliyah,19,2002-01-08,2002-01-08
118,19,Fallin',Alicia Keys,31,2002-01-08,2002-01-08
119,20,Hey Baby,No Doubt ft. Bounty Killer,6,2002-01-08,2002-01-08
120,21,We Thuggin',Fat Joe ft. R. Kelly,12,2002-01-08,2002-01-08
121,22,Caramel,City High ft. Eve,14,2002-01-08,2002-01-08
122,23,Only Time,Enya,27,2002-01-08,2002-01-08
123,24,I Do!!,Toya,33,2002-01-08,2002-01-08
124,25,#1,Nelly,13,2002-01-08,2002-01-08
125,26,I'm Real,Jennifer Lopez ft. Ja Rule,28,2002-01-08,2002-01-08
126,27,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,13,2002-01-08,2002-01-08
127,28,It's Been Awhile,Staind,40,2002-01-08,2002-01-08
128,29,Drops Of Jupiter (Tell Me),Train,44,2002-01-08,2002-01-08
129,30,7 Days,Craig David,6,2002-01-08,2002-01-08
130,31,Where Were You (When The World Stopped Turning),Alan Jackson,8,2002-01-08,2002-01-08
131,32,Roll Out (My Business),Ludacris,10,2002-01-08,2002-01-08
132,33,Standing Still,Jewel,9,2002-01-08,2002-01-08
133,34,"Lights, Camera, Action!",Mr. Cheeks,14,2002-01-08,2002-01-08
134,35,Hanging By A Moment,Lifehouse,49,2002-01-08,2002-01-08
135,36,Emotion,Destiny's Child,16,2002-01-08,2002-01-08
136,37,Break Ya Neck,Busta Rhymes,10,2002-01-08,2002-01-08
137,38,Good Morning Beautiful,Steve Holy,7,2002-01-08,2002-01-08
138,39,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,5,2002-01-08,2002-01-08
139,40,I Wanna Talk About Me,Toby Keith,14,2002-01-08,2002-01-08
140,41,Son Of A Gun,"Janet ft. Missy Elliott, P. Diddy & Carly Simon",8,2002-01-08,2002-01-08
141,42,Run,George Strait,12,2002-01-08,2002-01-08
142,43,Dig In,Lenny Kravitz,14,2002-01-08,2002-01-08
143,44,No More Drama,Mary J. Blige,5,2002-01-08,2002-01-08
144,45,The Whole World,OutKast ft. Killer Mike,4,2002-01-08,2002-01-08
145,46,Alive,P.O.D.,11,2002-01-08,2002-01-08
146,47,The World's Greatest,R. Kelly,3,2002-01-08,2002-01-08
147,48,Can't Fight The Moonlight,LeAnn Rimes,26,2002-01-08,2002-01-08
148,49,Wrapped Up In You,Garth Brooks,12,2002-01-08,2002-01-08
149,50,I'm Tryin',Trace Adkins,13,2002-01-08,2002-01-08
150,51,Wrapped Around,Brad Paisley,9,2002-01-08,2002-01-08
151,52,Brotha,Angie Stone,10,2002-01-08,2002-01-08
152,53,Ain't It Funny,Jennifer Lopez ft. Ja Rule,3,2002-01-08,2002-01-08
153,54,Blurry,Puddle Of Mudd,4,2002-01-08,2002-01-08
154,55,Young'n (Holla Back),Fabolous,7,2002-01-08,2002-01-08
155,56,Take Away,"Missy ""Misdemeanor"" Elliott ft. Ginuwine & Tweet",5,2002-01-08,2002-01-08
156,57,Riding With Private Malone,David Ball,12,2002-01-08,2002-01-08
157,58,Welcome To Atlanta,Jermaine Dupri & Ludacris,3,2002-01-08,2002-01-08
158,59,Bring On The Rain,Jo Dee Messina With Tim McGraw,6,2002-01-08,2002-01-08
159,60,Lifetime,Maxwell,19,2002-01-08,2002-01-08
160,61,You Gets No Love,Faith Evans,15,2002-01-08,2002-01-08
161,62,The Long Goodbye,Brooks & Dunn,4,2002-01-08,2002-01-08
162,63,Everywhere,Michelle Branch,20,2002-01-08,2002-01-08
163,64,Wish You Were Here,Incubus,17,2002-01-08,2002-01-08
164,65,The Cowboy In Me,Tim McGraw,1,2002-01-08,2002-01-08
165,66,Don't You Forget It,Glenn Lewis,7,2002-01-08,2002-01-08
166,67,Love Of A Woman,Travis Tritt,18,2002-01-08,2002-01-08
167,68,Let's Stay Home Tonight,Joe,4,2002-01-08,2002-01-08
168,69,Goodbye,Jagged Edge,9,2002-01-08,2002-01-08
169,70,Dance With Me,112,18,2002-01-08,2002-01-08
170,71,Blessed,Martina McBride,1,2002-01-08,2002-01-08
171,72,Stuck In A Moment You Can't Get Out Of,U2,16,2002-01-08,2002-01-08
172,73,Nothing In This World,KeKe Wyatt ft. Avant,2,2002-01-08,2002-01-08
173,74,Uh Huh,B2K,2,2002-01-08,2002-01-08
174,75,"Girls, Girls, Girls",JAY-Z,14,2002-01-08,2002-01-08
175,76,Wasting My Time,Default,2,2002-01-08,2002-01-08
176,77,Just Let Me Be In Love,Tracy Byrd,1,2002-01-08,2002-01-08
177,78,Part II,Method Man & Redman,4,2002-01-08,2002-01-08
178,79,Fade,Staind,13,2002-01-08,2002-01-08
179,80,From Her Mama (Mama Got A**),Juvenile,10,2002-01-08,2002-01-08
180,81,Round And Round,Jonell & Method Man,5,2002-01-08,2002-01-08
181,82,With Me,Lonestar,12,2002-01-08,2002-01-08
182,83,Defy You,The Offspring,2,2002-01-08,2002-01-08
183,84,Chop Suey,System Of A Down,2,2002-01-08,2002-01-08
184,85,Control,Puddle Of Mudd,14,2002-01-08,2002-01-08
185,86,Drowning,Backstreet Boys,13,2002-01-08,2002-01-08
186,87,Love Of My Life,Brian McKnight,18,2002-01-08,2002-01-08
187,88,I'm A Slave 4 U,Britney Spears,13,2002-01-08,2002-01-08
188,89,Ugly,Bubba Sparxxx,20,2002-01-08,2002-01-08
189,90,Got Ur Self A...,Nas,5,2002-01-08,2002-01-08
190,91,You Rock My World,Michael Jackson,19,2002-01-08,2002-01-08
191,92,Fatty Girl,"Ludacris, LL Cool J & Keith Murray",11,2002-01-08,2002-01-08
192,93,I'm A Survivor,Reba,17,2002-01-08,2002-01-08
193,94,God Bless The USA,Lee Greenwood,16,2002-01-08,2002-01-08
194,95,What Am I Gonna Do,Tyrese,16,2002-01-08,2002-01-08
195,96,Thank You,Lil Bow Wow ft. Jagged Edge & Fundisha,2,2002-01-08,2002-01-08
196,97,The Star Spangled Banner,Whitney Houston,27,2002-01-08,2002-01-08
197,98,Do U Wanna Roll (Dolittle Theme),"R.L., Snoop Dogg & Lil' Kim",15,2002-01-08,2002-01-08
198,99,Ooohhhwee,Master P ft. Weebie,3,2002-01-08,2002-01-08
199,100,Never Too Far/Hero Medley,Mariah Carey,3,2002-01-08,2002-01-08
200,1,U Got It Bad,Usher,18,2002-01-15,2002-01-15
201,2,How You Remind Me,Nickelback,20,2002-01-15,2002-01-15
202,3,Family Affair,Mary J. Blige,26,2002-01-15,2002-01-15
203,4,Get The Party Started,P!nk,13,2002-01-15,2002-01-15
204,5,Always On Time,Ja Rule ft. Ashanti,10,2002-01-15,2002-01-15
205,6,My Sacrifice,Creed,13,2002-01-15,2002-01-15
206,7,"Whenever, Wherever",Shakira,13,2002-01-15,2002-01-15
207,8,Hero,Enrique Iglesias,17,2002-01-15,2002-01-15
208,9,A Woman's Worth,Alicia Keys,13,2002-01-15,2002-01-15
209,10,Differences,Ginuwine,26,2002-01-15,2002-01-15
210,11,Wherever You Will Go,The Calling,11,2002-01-15,2002-01-15
211,12,In The End,Linkin Park,12,2002-01-15,2002-01-15
212,13,Gone,'N Sync,18,2002-01-15,2002-01-15
213,14,Livin' It Up,Ja Rule ft. Case,21,2002-01-15,2002-01-15
214,15,Hey Baby,No Doubt ft. Bounty Killer,7,2002-01-15,2002-01-15
215,16,Butterflies,Michael Jackson,10,2002-01-15,2002-01-15
216,17,We Thuggin',Fat Joe ft. R. Kelly,13,2002-01-15,2002-01-15
217,18,Rock The Boat,Aaliyah,20,2002-01-15,2002-01-15
218,19,Superman (It's Not Easy),Five For Fighting,21,2002-01-15,2002-01-15
219,20,Turn Off The Light,Nelly Furtado,23,2002-01-15,2002-01-15
220,21,Caramel,City High ft. Eve,15,2002-01-15,2002-01-15
221,22,Roll Out (My Business),Ludacris,11,2002-01-15,2002-01-15
222,23,7 Days,Craig David,7,2002-01-15,2002-01-15
223,24,#1,Nelly,14,2002-01-15,2002-01-15
224,25,Fallin',Alicia Keys,32,2002-01-15,2002-01-15
225,26,I Do!!,Toya,34,2002-01-15,2002-01-15
226,27,Only Time,Enya,28,2002-01-15,2002-01-15
227,28,Where Were You (When The World Stopped Turning),Alan Jackson,9,2002-01-15,2002-01-15
228,29,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,14,2002-01-15,2002-01-15
229,30,Standing Still,Jewel,10,2002-01-15,2002-01-15
230,31,Break Ya Neck,Busta Rhymes,11,2002-01-15,2002-01-15
231,32,I'm Real,Jennifer Lopez ft. Ja Rule,29,2002-01-15,2002-01-15
232,33,It's Been Awhile,Staind,41,2002-01-15,2002-01-15
233,34,"Lights, Camera, Action!",Mr. Cheeks,15,2002-01-15,2002-01-15
234,35,Good Morning Beautiful,Steve Holy,8,2002-01-15,2002-01-15
235,36,The Whole World,OutKast ft. Killer Mike,5,2002-01-15,2002-01-15
236,37,Emotion,Destiny's Child,17,2002-01-15,2002-01-15
237,38,Drops Of Jupiter (Tell Me),Train,45,2002-01-15,2002-01-15
238,39,Ain't It Funny,Jennifer Lopez ft. Ja Rule,4,2002-01-15,2002-01-15
239,40,Run,George Strait,13,2002-01-15,2002-01-15
240,41,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,6,2002-01-15,2002-01-15
241,42,I Wanna Talk About Me,Toby Keith,15,2002-01-15,2002-01-15
242,43,Son Of A Gun,"Janet ft. Missy Elliott, P. Diddy & Carly Simon",9,2002-01-15,2002-01-15
243,44,No More Drama,Mary J. Blige,6,2002-01-15,2002-01-15
244,45,Hanging By A Moment,Lifehouse,50,2002-01-15,2002-01-15
245,46,Can't Fight The Moonlight,LeAnn Rimes,27,2002-01-15,2002-01-15
246,47,The World's Greatest,R. Kelly,4,2002-01-15,2002-01-15
247,48,Wrapped Around,Brad Paisley,10,2002-01-15,2002-01-15
248,49,Take Away,"Missy ""Misdemeanor"" Elliott ft. Ginuwine & Tweet",6,2002-01-15,2002-01-15
249,50,I'm Tryin',Trace Adkins,14,2002-01-15,2002-01-15
250,51,Dig In,Lenny Kravitz,15,2002-01-15,2002-01-15
251,52,Brotha,Angie Stone,11,2002-01-15,2002-01-15
252,53,Wrapped Up In You,Garth Brooks,13,2002-01-15,2002-01-15
253,54,Blurry,Puddle Of Mudd,5,2002-01-15,2002-01-15
254,55,Young'n (Holla Back),Fabolous,8,2002-01-15,2002-01-15
255,56,Alive,P.O.D.,12,2002-01-15,2002-01-15
256,57,Bring On The Rain,Jo Dee Messina With Tim McGraw,7,2002-01-15,2002-01-15
257,58,Welcome To Atlanta,Jermaine Dupri & Ludacris,4,2002-01-15,2002-01-15
258,59,The Long Goodbye,Brooks & Dunn,5,2002-01-15,2002-01-15
259,60,Lifetime,Maxwell,20,2002-01-15,2002-01-15
260,61,Riding With Private Malone,David Ball,13,2002-01-15,2002-01-15
261,62,The Cowboy In Me,Tim McGraw,2,2002-01-15,2002-01-15
262,63,Nothing In This World,KeKe Wyatt ft. Avant,3,2002-01-15,2002-01-15
263,64,Don't You Forget It,Glenn Lewis,8,2002-01-15,2002-01-15
264,65,Goodbye,Jagged Edge,10,2002-01-15,2002-01-15
265,66,Blessed,Martina McBride,2,2002-01-15,2002-01-15
266,67,You Gets No Love,Faith Evans,16,2002-01-15,2002-01-15
267,68,Let's Stay Home Tonight,Joe,5,2002-01-15,2002-01-15
268,69,Wish You Were Here,Incubus,18,2002-01-15,2002-01-15
269,70,Just Let Me Be In Love,Tracy Byrd,2,2002-01-15,2002-01-15
270,71,Some Days You Gotta Dance,Dixie Chicks,1,2002-01-15,2002-01-15
271,72,In Another World,Joe Diffie,1,2002-01-15,2002-01-15
272,73,Part II,Method Man & Redman,5,2002-01-15,2002-01-15
273,74,Love Of A Woman,Travis Tritt,19,2002-01-15,2002-01-15
274,75,From Her Mama (Mama Got A**),Juvenile,11,2002-01-15,2002-01-15
275,76,Dance With Me,112,19,2002-01-15,2002-01-15
276,77,Wasting My Time,Default,3,2002-01-15,2002-01-15
277,78,Stuck In A Moment You Can't Get Out Of,U2,17,2002-01-15,2002-01-15
278,79,Fade,Staind,14,2002-01-15,2002-01-15
279,80,Chop Suey,System Of A Down,3,2002-01-15,2002-01-15
280,81,Round And Round,Jonell & Method Man,6,2002-01-15,2002-01-15
281,82,Defy You,The Offspring,3,2002-01-15,2002-01-15
282,83,Drowning,Backstreet Boys,14,2002-01-15,2002-01-15
283,84,"Girls, Girls, Girls",JAY-Z,15,2002-01-15,2002-01-15
284,85,With Me,Lonestar,13,2002-01-15,2002-01-15
285,86,Uh Huh,B2K,3,2002-01-15,2002-01-15
286,87,Control,Puddle Of Mudd,15,2002-01-15,2002-01-15
287,88,Love Of My Life,Brian McKnight,19,2002-01-15,2002-01-15
288,89,I'm A Slave 4 U,Britney Spears,14,2002-01-15,2002-01-15
289,90,Got Ur Self A...,Nas,6,2002-01-15,2002-01-15
290,91,Ooohhhwee,Master P ft. Weebie,4,2002-01-15,2002-01-15
291,92,You Rock My World,Michael Jackson,20,2002-01-15,2002-01-15
292,93,Thank You,Lil Bow Wow ft. Jagged Edge & Fundisha,3,2002-01-15,2002-01-15
293,94,What Am I Gonna Do,Tyrese,17,2002-01-15,2002-01-15
294,95,Fatty Girl,"Ludacris, LL Cool J & Keith Murray",12,2002-01-15,2002-01-15
295,96,God Bless The USA,Lee Greenwood,17,2002-01-15,2002-01-15
296,97,I'm A Survivor,Reba,18,2002-01-15,2002-01-15
297,98,Runaway,NB Ridaz ft. Angelina,1,2002-01-15,2002-01-15
298,99,Burn,Mobb Deep ft. Vita & Noyd,1,2002-01-15,2002-01-15
299,100,Do U Wanna Roll (Dolittle Theme),"R.L., Snoop Dogg & Lil' Kim",16,2002-01-15,2002-01-15
300,1,U Got It Bad,Usher,19,2002-01-22,2002-01-22
301,2,How You Remind Me,Nickelback,21,2002-01-22,2002-01-22
302,3,Always On Time,Ja Rule ft. Ashanti,11,2002-01-22,2002-01-22
303,4,Get The Party Started,P!nk,14,2002-01-22,2002-01-22
304,5,My Sacrifice,Creed,14,2002-01-22,2002-01-22
305,6,Family Affair,Mary J. Blige,27,2002-01-22,2002-01-22
306,7,"Whenever, Wherever",Shakira,14,2002-01-22,2002-01-22
307,8,A Woman's Worth,Alicia Keys,14,2002-01-22,2002-01-22
308,9,Wherever You Will Go,The Calling,12,2002-01-22,2002-01-22
309,10,Hero,Enrique Iglesias,18,2002-01-22,2002-01-22
310,11,In The End,Linkin Park,13,2002-01-22,2002-01-22
311,12,Hey Baby,No Doubt ft. Bounty Killer,8,2002-01-22,2002-01-22
312,13,Differences,Ginuwine,27,2002-01-22,2002-01-22
313,14,Butterflies,Michael Jackson,11,2002-01-22,2002-01-22
314,15,We Thuggin',Fat Joe ft. R. Kelly,14,2002-01-22,2002-01-22
315,16,Ain't It Funny,Jennifer Lopez ft. Ja Rule,5,2002-01-22,2002-01-22
316,17,Livin' It Up,Ja Rule ft. Case,22,2002-01-22,2002-01-22
317,18,Gone,'N Sync,19,2002-01-22,2002-01-22
318,19,Rock The Boat,Aaliyah,21,2002-01-22,2002-01-22
319,20,7 Days,Craig David,8,2002-01-22,2002-01-22
320,21,Superman (It's Not Easy),Five For Fighting,22,2002-01-22,2002-01-22
321,22,Roll Out (My Business),Ludacris,12,2002-01-22,2002-01-22
322,23,Caramel,City High ft. Eve,16,2002-01-22,2002-01-22
323,24,#1,Nelly,15,2002-01-22,2002-01-22
324,25,The Whole World,OutKast ft. Killer Mike,6,2002-01-22,2002-01-22
325,26,Break Ya Neck,Busta Rhymes,12,2002-01-22,2002-01-22
326,27,Standing Still,Jewel,11,2002-01-22,2002-01-22
327,28,Where Were You (When The World Stopped Turning),Alan Jackson,10,2002-01-22,2002-01-22
328,29,I Do!!,Toya,35,2002-01-22,2002-01-22
329,30,Good Morning Beautiful,Steve Holy,9,2002-01-22,2002-01-22
330,31,Fallin',Alicia Keys,33,2002-01-22,2002-01-22
331,32,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,15,2002-01-22,2002-01-22
332,33,Turn Off The Light,Nelly Furtado,24,2002-01-22,2002-01-22
333,34,"Lights, Camera, Action!",Mr. Cheeks,16,2002-01-22,2002-01-22
334,35,Only Time,Enya,29,2002-01-22,2002-01-22
335,36,No More Drama,Mary J. Blige,7,2002-01-22,2002-01-22
336,37,Run,George Strait,14,2002-01-22,2002-01-22
337,38,It's Been Awhile,Staind,42,2002-01-22,2002-01-22
338,39,I'm Real,Jennifer Lopez ft. Ja Rule,30,2002-01-22,2002-01-22
339,40,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,7,2002-01-22,2002-01-22
340,41,Drops Of Jupiter (Tell Me),Train,46,2002-01-22,2002-01-22
341,42,What About Us?,Brandy,1,2002-01-22,2002-01-22
342,43,Can't Fight The Moonlight,LeAnn Rimes,28,2002-01-22,2002-01-22
343,44,Wrapped Around,Brad Paisley,11,2002-01-22,2002-01-22
344,45,Hanging By A Moment,Lifehouse,51,2002-01-22,2002-01-22
345,46,Young'n (Holla Back),Fabolous,9,2002-01-22,2002-01-22
346,47,Blurry,Puddle Of Mudd,6,2002-01-22,2002-01-22
347,48,The World's Greatest,R. Kelly,5,2002-01-22,2002-01-22
348,49,Take Away,"Missy ""Misdemeanor"" Elliott ft. Ginuwine & Tweet",7,2002-01-22,2002-01-22
349,50,I Wanna Talk About Me,Toby Keith,16,2002-01-22,2002-01-22
350,51,Wrapped Up In You,Garth Brooks,14,2002-01-22,2002-01-22
351,52,Bring On The Rain,Jo Dee Messina With Tim McGraw,8,2002-01-22,2002-01-22
352,53,Son Of A Gun,"Janet ft. Missy Elliott, P. Diddy & Carly Simon",10,2002-01-22,2002-01-22
353,54,I'm Tryin',Trace Adkins,15,2002-01-22,2002-01-22
354,55,Emotion,Destiny's Child,18,2002-01-22,2002-01-22
355,56,The Long Goodbye,Brooks & Dunn,6,2002-01-22,2002-01-22
356,57,Welcome To Atlanta,Jermaine Dupri & Ludacris,5,2002-01-22,2002-01-22
357,58,Alive,P.O.D.,13,2002-01-22,2002-01-22
358,59,The Cowboy In Me,Tim McGraw,3,2002-01-22,2002-01-22
359,60,Brotha,Angie Stone,12,2002-01-22,2002-01-22
360,61,Dig In,Lenny Kravitz,16,2002-01-22,2002-01-22
361,62,Nothing In This World,KeKe Wyatt ft. Avant,4,2002-01-22,2002-01-22
362,63,Don't You Forget It,Glenn Lewis,9,2002-01-22,2002-01-22
363,64,Can't Get You Out Of My Head,Kylie Minogue,1,2002-01-22,2002-01-22
364,65,Blessed,Martina McBride,3,2002-01-22,2002-01-22
365,66,Some Days You Gotta Dance,Dixie Chicks,2,2002-01-22,2002-01-22
366,67,Hey Luv (Anything),Mobb Deep ft. 112,1,2002-01-22,2002-01-22
367,68,Just Let Me Be In Love,Tracy Byrd,3,2002-01-22,2002-01-22
368,69,Wish You Were Here,Incubus,19,2002-01-22,2002-01-22
369,70,Let's Stay Home Tonight,Joe,6,2002-01-22,2002-01-22
370,71,Jigga,JAY-Z,1,2002-01-22,2002-01-22
371,72,In Another World,Joe Diffie,2,2002-01-22,2002-01-22
