,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
50,51,What You Know Bout Love,Pop Smoke,16,2021-01-01,2021-01-01
51,52,Whoopty,CJ,7,2021-01-01,2021-01-01
52,53,Lonely,Justin Bieber & benny blanco,10,2021-01-01,2021-01-01
53,54,Hallelujah,Carrie Underwood & John Legend,3,2021-01-01,2021-01-01
54,55,WAP,Cardi B ft. Megan Thee Stallion,20,2021-01-01,2021-01-01
55,56,Holiday,Lil Nas X,6,2021-01-01,2021-01-01
56,57,Better Together,Luke Combs,12,2021-01-01,2021-01-01
57,58,On Me,Lil Baby,3,2021-01-01,2021-01-01
58,59,Afterglow,Ed Sheeran,1,2021-01-01,2021-01-01
59,60,Gnat,Eminem,1,2021-01-01,2021-01-01
60,61,Rockin' Around The Christmas Tree,Justin Bieber,4,2021-01-01,2021-01-01
61,62,Favorite Time Of Year,Carrie Underwood,4,2021-01-01,2021-01-01
62,63,Hawai,Maluma & The Weeknd,18,2021-01-01,2021-01-01
63,64,Monster,Shawn Mendes & Justin Bieber,5,2021-01-01,2021-01-01
64,65,Diamonds,Sam Smith,14,2021-01-01,2021-01-01
65,66,Starting Over,Chris Stapleton,17,2021-01-01,2021-01-01
66,67,Cry Baby,Megan Thee Stallion ft. DaBaby,3,2021-01-01,2021-01-01
67,68,You Broke Me First.,Tate McRae,18,2021-01-01,2021-01-01
68,69,My Ex's Best Friend,Machine Gun Kelly X blackbear,19,2021-01-01,2021-01-01
69,70,Without You,The Kid LAROI,3,2021-01-01,2021-01-01
70,71,"Big, Big Plans",Chris Lane,12,2021-01-01,2021-01-01
71,72,Mr. Right Now,21 Savage & Metro Boomin ft. Drake,12,2021-01-01,2021-01-01
72,73,Forever After All,Luke Combs,9,2021-01-01,2021-01-01
73,74,Throat Baby (Go Baby),BRS Kash,10,2021-01-01,2021-01-01
74,75,Under The Mistletoe,Kelly Clarkson & Brett Eldredge,3,2021-01-01,2021-01-01
75,76,Tyler Herro,Jack Harlow,9,2021-01-01,2021-01-01
76,77,Champagne Problems,Taylor Swift,2,2021-01-01,2021-01-01
77,78,The First Noel,Gabby Barrett,1,2021-01-01,2021-01-01
78,79,Love You Like I Used To,Russell Dickerson,16,2021-01-01,2021-01-01
79,80,Champagne Night,Lady A,9,2021-01-01,2021-01-01
80,81,Prisoner,Miley Cyrus ft. Dua Lipa,5,2021-01-01,2021-01-01
81,82,Good Time,Niko Moon,12,2021-01-01,2021-01-01
82,83,7 Summers,Morgan Wallen,18,2021-01-01,2021-01-01
83,84,Adderall (Corvette Corvette),Popp Hunna,1,2021-01-01,2021-01-01
84,85,You're Mines Still,Yung Bleu ft. Drake,3,2021-01-01,2021-01-01
85,86,Tequila Shots,Kid Cudi,2,2021-01-01,2021-01-01
86,87,Back To The Streets,Saweetie ft. Jhene Aiko,5,2021-01-01,2021-01-01
87,88,Bichota,Karol G,4,2021-01-01,2021-01-01
88,89,Way Out,Jack Harlow ft. Big Sean,2,2021-01-01,2021-01-01
89,90,Hit Different,SZA ft. Ty Dolla $ign,15,2021-01-01,2021-01-01
90,91,'Tis The Damn Season,Taylor Swift,2,2021-01-01,2021-01-01
91,92,Damage,H.E.R.,2,2021-01-01,2021-01-01
92,93,Backdoor,Lil Durk,1,2021-01-01,2021-01-01
93,94,Silent Night,Carrie Underwood,2,2021-01-01,2021-01-01
94,95,Golden,Harry Styles,9,2021-01-01,2021-01-01
95,96,Hole In The Bottle,Kelsea Ballerini,10,2021-01-01,2021-01-01
96,97,"No Body, No Crime",Taylor Swift ft. HAIM,2,2021-01-01,2021-01-01
97,98,Moonwalking In Calabasas,DDG,1,2021-01-01,2021-01-01
98,99,Took Her To The O,King Von,6,2021-01-01,2021-01-01
99,100,Put Your Records On,Ritt Momney,10,2021-01-01,2021-01-01
100,1,Mood,24kGoldn ft. iann dior,21,2021-01-08,2021-01-08
101,2,Positions,Ariana Grande,10,2021-01-08,2021-01-08
102,3,Blinding Lights,The Weeknd,56,2021-01-08,2021-01-08
103,4,Holy,Justin Bieber ft. Chance The Rapper,15,2021-01-08,2021-01-08
104,5,Dynamite,BTS,19,2021-01-08,2021-01-08
105,6,Go Crazy,Chris Brown & Young Thug,34,2021-01-08,2021-01-08
106,7,Laugh Now Cry Later,Drake ft. Lil Durk,20,2021-01-08,2021-01-08
107,8,I Hope,Gabby Barrett ft. Charlie Puth,53,2021-01-08,2021-01-08
108,9,All I Want For Christmas Is You,Mariah Carey,44,2021-01-08,2021-01-08
109,10,Levitating,Dua Lipa,13,2021-01-08,2021-01-08
110,11,Bang!,AJR,26,2021-01-08,2021-01-08
111,12,Rockin' Around The Christmas Tree,Brenda Lee,39,2021-01-08,2021-01-08
112,13,For The Night,Pop Smoke ft. Lil Baby & DaBaby,26,2021-01-08,2021-01-08
113,14,Lemonade,Internet Money & Gunna ft. Don Toliver & NAV,20,2021-01-08,2021-01-08
114,15,Jingle Bell Rock,Bobby Helms,36,2021-01-08,2021-01-08
115,16,Kings & Queens,Ava Max,21,2021-01-08,2021-01-08
116,17,A Holly Jolly Christmas,Burl Ives,20,2021-01-08,2021-01-08
117,18,Therefore I Am,Billie Eilish,8,2021-01-08,2021-01-08
118,19,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,9,2021-01-08,2021-01-08
119,20,Dakiti,Bad Bunny & Jhay Cortez,9,2021-01-08,2021-01-08
120,21,Body,Megan Thee Stallion,6,2021-01-08,2021-01-08
121,22,What You Know Bout Love,Pop Smoke,17,2021-01-08,2021-01-08
122,23,Willow,Taylor Swift,3,2021-01-08,2021-01-08
123,24,Better Together,Luke Combs,13,2021-01-08,2021-01-08
124,25,Lonely,Justin Bieber & benny blanco,11,2021-01-08,2021-01-08
125,26,Rockstar,DaBaby ft. Roddy Ricch,36,2021-01-08,2021-01-08
126,27,Whoopty,CJ,8,2021-01-08,2021-01-08
127,28,It's The Most Wonderful Time Of The Year,Andy Williams,21,2021-01-08,2021-01-08
128,29,Run Rudolph Run,Chuck Berry,9,2021-01-08,2021-01-08
129,30,Before You Go,Lewis Capaldi,45,2021-01-08,2021-01-08
130,31,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,27,2021-01-08,2021-01-08
131,32,Afterglow,Ed Sheeran,2,2021-01-08,2021-01-08
132,33,More Than My Hometown,Morgan Wallen,27,2021-01-08,2021-01-08
133,34,Whats Poppin,"Jack Harlow ft. DaBaby, Tory Lanez & Lil Wayne",46,2021-01-08,2021-01-08
134,35,Starting Over,Chris Stapleton,18,2021-01-08,2021-01-08
135,36,WAP,Cardi B ft. Megan Thee Stallion,21,2021-01-08,2021-01-08
136,37,I Should Probably Go To Bed,Dan + Shay,21,2021-01-08,2021-01-08
137,38,Good Days,SZA,1,2021-01-08,2021-01-08
138,39,Feliz Navidad,Jose Feliciano,15,2021-01-08,2021-01-08
139,40,Pretty Heart,Parker McCollum,21,2021-01-08,2021-01-08
140,41,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,14,2021-01-08,2021-01-08
141,42,Happy Anywhere,Blake Shelton ft. Gwen Stefani,21,2021-01-08,2021-01-08
142,43,Holiday,Lil Nas X,7,2021-01-08,2021-01-08
143,44,The Christmas Song (Merry Christmas To You),Nat King Cole,27,2021-01-08,2021-01-08
144,45,Monster,Shawn Mendes & Justin Bieber,6,2021-01-08,2021-01-08
145,46,Diamonds,Sam Smith,15,2021-01-08,2021-01-08
146,47,Watermelon Sugar,Harry Styles,38,2021-01-08,2021-01-08
147,48,On Me,Lil Baby,4,2021-01-08,2021-01-08
148,49,Hawai,Maluma & The Weeknd,19,2021-01-08,2021-01-08
149,50,Underneath The Tree,Kelly Clarkson,10,2021-01-08,2021-01-08
150,51,You Broke Me First.,Tate McRae,19,2021-01-08,2021-01-08
151,52,Champagne Night,Lady A,10,2021-01-08,2021-01-08
152,53,Still Trappin',Lil Durk & King Von,1,2021-01-08,2021-01-08
153,54,"Big, Big Plans",Chris Lane,13,2021-01-08,2021-01-08
154,55,Forever After All,Luke Combs,10,2021-01-08,2021-01-08
155,56,My Ex's Best Friend,Machine Gun Kelly X blackbear,20,2021-01-08,2021-01-08
156,57,Cry Baby,Megan Thee Stallion ft. DaBaby,4,2021-01-08,2021-01-08
157,58,Hole In The Bottle,Kelsea Ballerini,11,2021-01-08,2021-01-08
158,59,B.S.,Jhene Aiko ft. H.E.R.,21,2021-01-08,2021-01-08
159,60,Love You Like I Used To,Russell Dickerson,17,2021-01-08,2021-01-08
160,61,Good Time,Niko Moon,13,2021-01-08,2021-01-08
161,62,Backdoor,Lil Durk,2,2021-01-08,2021-01-08
162,63,7 Summers,Morgan Wallen,19,2021-01-08,2021-01-08
163,64,Mr. Right Now,21 Savage & Metro Boomin ft. Drake,13,2021-01-08,2021-01-08
164,65,Without You,The Kid LAROI,4,2021-01-08,2021-01-08
165,66,Throat Baby (Go Baby),BRS Kash,11,2021-01-08,2021-01-08
166,67,Prisoner,Miley Cyrus ft. Dua Lipa,6,2021-01-08,2021-01-08
167,68,Tyler Herro,Jack Harlow,10,2021-01-08,2021-01-08
168,69,You're Mines Still,Yung Bleu ft. Drake,4,2021-01-08,2021-01-08
169,70,Hit Different,SZA ft. Ty Dolla $ign,16,2021-01-08,2021-01-08
170,71,Redman,Lil Durk,1,2021-01-08,2021-01-08
171,72,Slay3r,Playboi Carti,1,2021-01-08,2021-01-08
172,73,Stay Down,"Lil Durk, 6LACK & Young Thug",2,2021-01-08,2021-01-08
173,74,Adderall (Corvette Corvette),Popp Hunna,2,2021-01-08,2021-01-08
174,75,Golden,Harry Styles,10,2021-01-08,2021-01-08
175,76,Beers And Sunshine,Darius Rucker,3,2021-01-08,2021-01-08
176,77,Back To The Streets,Saweetie ft. Jhene Aiko,6,2021-01-08,2021-01-08
177,78,Damage,H.E.R.,3,2021-01-08,2021-01-08
178,79,Take You Dancing,Jason Derulo,4,2021-01-08,2021-01-08
179,80,What's Your Country Song,Thomas Rhett,2,2021-01-08,2021-01-08
180,81,Midnight Sky,Miley Cyrus,18,2021-01-08,2021-01-08
181,82,Go2DaMoon,Playboi Carti ft. Kanye West,1,2021-01-08,2021-01-08
182,83,Ain't Always The Cowboy,Jon Pardi,17,2021-01-08,2021-01-08
183,84,Put Your Records On,Ritt Momney,11,2021-01-08,2021-01-08
184,85,Bichota,Karol G,5,2021-01-08,2021-01-08
185,86,Refugee,Lil Durk,1,2021-01-08,2021-01-08
186,87,Happy Does,Kenny Chesney,7,2021-01-08,2021-01-08
187,88,Monsters,All Time Low ft. Demi Lovato & blackbear,1,2021-01-08,2021-01-08
188,89,Take Me Home For Christmas,Dan + Shay,4,2021-01-08,2021-01-08
189,90,Vamp Anthem,Playboi Carti,1,2021-01-08,2021-01-08
190,91,Down To One,Luke Bryan,1,2021-01-08,2021-01-08
191,92,New N3on,Playboi Carti,1,2021-01-08,2021-01-08
192,93,Death Ain't Easy,Lil Durk,1,2021-01-08,2021-01-08
193,94,Took Her To The O,King Von,7,2021-01-08,2021-01-08
194,95,Save Your Tears,The Weeknd & Ariana Grande,3,2021-01-08,2021-01-08
195,96,So Done,The Kid LAROI,8,2021-01-08,2021-01-08
196,97,Just The Way,Parmalee x Blanco Brown,1,2021-01-08,2021-01-08
197,98,Way Out,Jack Harlow ft. Big Sean,3,2021-01-08,2021-01-08
198,99,M3tamorphosis,Playboi Carti ft. Kid Cudi,1,2021-01-08,2021-01-08
199,100,The Good Ones,Gabby Barrett,1,2021-01-08,2021-01-08
200,1,Mood,24kGoldn ft. iann dior,22,2021-01-15,2021-01-15
201,2,Positions,Ariana Grande,11,2021-01-15,2021-01-15
202,3,Blinding Lights,The Weeknd,57,2021-01-15,2021-01-15
203,4,Holy,Justin Bieber ft. Chance The Rapper,16,2021-01-15,2021-01-15
204,5,Go Crazy,Chris Brown & Young Thug,35,2021-01-15,2021-01-15
205,6,Anyone,Justin Bieber,1,2021-01-15,2021-01-15
206,7,Levitating,Dua Lipa,14,2021-01-15,2021-01-15
207,8,Laugh Now Cry Later,Drake ft. Lil Durk,21,2021-01-15,2021-01-15
208,9,Bang!,AJR,27,2021-01-15,2021-01-15
209,10,I Hope,Gabby Barrett ft. Charlie Puth,54,2021-01-15,2021-01-15
210,11,For The Night,Pop Smoke ft. Lil Baby & DaBaby,27,2021-01-15,2021-01-15
211,12,Lemonade,Internet Money & Gunna ft. Don Toliver & NAV,21,2021-01-15,2021-01-15
212,13,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,10,2021-01-15,2021-01-15
213,14,Therefore I Am,Billie Eilish,9,2021-01-15,2021-01-15
214,15,Kings & Queens,Ava Max,22,2021-01-15,2021-01-15
215,16,Body,Megan Thee Stallion,7,2021-01-15,2021-01-15
216,17,Dakiti,Bad Bunny & Jhay Cortez,10,2021-01-15,2021-01-15
217,18,Lonely,Justin Bieber & benny blanco,12,2021-01-15,2021-01-15
218,19,Better Together,Luke Combs,14,2021-01-15,2021-01-15
219,20,What You Know Bout Love,Pop Smoke,18,2021-01-15,2021-01-15
220,21,Whoopty,CJ,9,2021-01-15,2021-01-15
221,22,Willow,Taylor Swift,4,2021-01-15,2021-01-15
222,23,Good Days,SZA,2,2021-01-15,2021-01-15
223,24,Before You Go,Lewis Capaldi,46,2021-01-15,2021-01-15
224,25,Dynamite,BTS,20,2021-01-15,2021-01-15
225,26,Rockstar,DaBaby ft. Roddy Ricch,37,2021-01-15,2021-01-15
226,27,More Than My Hometown,Morgan Wallen,28,2021-01-15,2021-01-15
227,28,I Should Probably Go To Bed,Dan + Shay,22,2021-01-15,2021-01-15
228,29,Afterglow,Ed Sheeran,3,2021-01-15,2021-01-15
229,30,Starting Over,Chris Stapleton,19,2021-01-15,2021-01-15
230,31,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,28,2021-01-15,2021-01-15
231,32,Happy Anywhere,Blake Shelton ft. Gwen Stefani,22,2021-01-15,2021-01-15
232,33,Champagne Night,Lady A,11,2021-01-15,2021-01-15
233,34,Whats Poppin,"Jack Harlow ft. DaBaby, Tory Lanez & Lil Wayne",47,2021-01-15,2021-01-15
234,35,WAP,Cardi B ft. Megan Thee Stallion,22,2021-01-15,2021-01-15
235,36,Monster,Shawn Mendes & Justin Bieber,7,2021-01-15,2021-01-15
236,37,Pretty Heart,Parker McCollum,22,2021-01-15,2021-01-15
237,38,On Me,Lil Baby,5,2021-01-15,2021-01-15
238,39,Diamonds,Sam Smith,16,2021-01-15,2021-01-15
239,40,You Broke Me First.,Tate McRae,20,2021-01-15,2021-01-15
240,41,My Ex's Best Friend,Machine Gun Kelly X blackbear,21,2021-01-15,2021-01-15
241,42,Watermelon Sugar,Harry Styles,39,2021-01-15,2021-01-15
242,43,Hawai,Maluma & The Weeknd,20,2021-01-15,2021-01-15
243,44,Cry Baby,Megan Thee Stallion ft. DaBaby,5,2021-01-15,2021-01-15
244,45,Hole In The Bottle,Kelsea Ballerini,12,2021-01-15,2021-01-15
245,46,Save Your Tears,The Weeknd & Ariana Grande,4,2021-01-15,2021-01-15
246,47,Holiday,Lil Nas X,8,2021-01-15,2021-01-15
247,48,Good Time,Niko Moon,14,2021-01-15,2021-01-15
248,49,"Big, Big Plans",Chris Lane,14,2021-01-15,2021-01-15
249,50,Love You Like I Used To,Russell Dickerson,18,2021-01-15,2021-01-15
250,51,Forever After All,Luke Combs,11,2021-01-15,2021-01-15
251,52,B.S.,Jhene Aiko ft. H.E.R.,22,2021-01-15,2021-01-15
252,53,7 Summers,Morgan Wallen,20,2021-01-15,2021-01-15
253,54,Without You,The Kid LAROI,5,2021-01-15,2021-01-15
254,55,Mr. Right Now,21 Savage & Metro Boomin ft. Drake,14,2021-01-15,2021-01-15
255,56,You're Mines Still,Yung Bleu ft. Drake,5,2021-01-15,2021-01-15
256,57,Take You Dancing,Jason Derulo,5,2021-01-15,2021-01-15
257,58,Throat Baby (Go Baby),BRS Kash,12,2021-01-15,2021-01-15
258,59,Still Trappin',Lil Durk & King Von,2,2021-01-15,2021-01-15
259,60,Prisoner,Miley Cyrus ft. Dua Lipa,7,2021-01-15,2021-01-15
260,61,Tyler Herro,Jack Harlow,11,2021-01-15,2021-01-15
261,62,Hit Different,SZA ft. Ty Dolla $ign,17,2021-01-15,2021-01-15
262,63,Back To The Streets,Saweetie ft. Jhene Aiko,7,2021-01-15,2021-01-15
263,64,Beers And Sunshine,Darius Rucker,4,2021-01-15,2021-01-15
264,65,Golden,Harry Styles,11,2021-01-15,2021-01-15
265,66,Damage,H.E.R.,4,2021-01-15,2021-01-15
266,67,Put Your Records On,Ritt Momney,12,2021-01-15,2021-01-15
267,68,What's Your Country Song,Thomas Rhett,3,2021-01-15,2021-01-15
268,69,Happy Does,Kenny Chesney,8,2021-01-15,2021-01-15
269,70,Monsters,All Time Low ft. Demi Lovato & blackbear,2,2021-01-15,2021-01-15
270,71,Midnight Sky,Miley Cyrus,19,2021-01-15,2021-01-15
271,72,Down To One,Luke Bryan,2,2021-01-15,2021-01-15
272,73,Bichota,Karol G,6,2021-01-15,2021-01-15
273,74,Backdoor,Lil Durk,3,2021-01-15,2021-01-15
274,75,Just The Way,Parmalee x Blanco Brown,2,2021-01-15,2021-01-15
275,76,Ain't Always The Cowboy,Jon Pardi,18,2021-01-15,2021-01-15
276,77,The Good Ones,Gabby Barrett,2,2021-01-15,2021-01-15
277,78,Adderall (Corvette Corvette),Popp Hunna,3,2021-01-15,2021-01-15
278,79,Long Live,Florida Georgia Line,1,2021-01-15,2021-01-15
279,80,So Done,The Kid LAROI,9,2021-01-15,2021-01-15
280,81,Somebody's Problem,Morgan Wallen,4,2021-01-15,2021-01-15
281,82,Moonwalking In Calabasas,DDG,2,2021-01-15,2021-01-15
282,83,Way Out,Jack Harlow ft. Big Sean,4,2021-01-15,2021-01-15
283,84,Stay Down,"Lil Durk, 6LACK & Young Thug",3,2021-01-15,2021-01-15
284,85,Some Girls,Jameson Rodgers,17,2021-01-15,2021-01-15
285,86,Took Her To The O,King Von,8,2021-01-15,2021-01-15
286,87,Girl Like Me,Black Eyed Peas X Shakira,1,2021-01-15,2021-01-15
287,88,Momma's House,Dustin Lynch,1,2021-01-15,2021-01-15
288,89,One Too Many,Keith Urban Duet With P!nk,5,2021-01-15,2021-01-15
289,90,Kacey Talk,YoungBoy Never Broke Again,15,2021-01-15,2021-01-15
290,91,Wonder,Shawn Mendes,11,2021-01-15,2021-01-15
291,92,La Noche de Anoche,Bad Bunny & Rosalia,3,2021-01-15,2021-01-15
292,93,Back In Blood,Pooh Shiesty ft. Lil Durk,1,2021-01-15,2021-01-15
293,94,Hell Of A View,Eric Church,1,2021-01-15,2021-01-15
294,95,Almost Maybes,Jordan Davis,1,2021-01-15,2021-01-15
295,96,Everywhere But On,Matt Stell,12,2021-01-15,2021-01-15
296,97,Lady,Brett Young,1,2021-01-15,2021-01-15
297,98,Still Goin Down,Morgan Wallen,3,2021-01-15,2021-01-15
298,99,Reminds Me Of You,The Kid LAROI & Juice WRLD,2,2021-01-15,2021-01-15
299,100,Heat Waves,Glass Animals,1,2021-01-15,2021-01-15
300,1,Drivers License,Olivia Rodrigo,1,2021-01-22,2021-01-22
301,2,Mood,24kGoldn ft. iann dior,23,2021-01-22,2021-01-22
302,3,Positions,Ariana Grande,12,2021-01-22,2021-01-22
303,4,Blinding Lights,The Weeknd,58,2021-01-22,2021-01-22
304,5,Go Crazy,Chris Brown & Young Thug,36,2021-01-22,2021-01-22
305,6,Levitating,Dua Lipa,15,2021-01-22,2021-01-22
306,7,Holy,Justin Bieber ft. Chance The Rapper,17,2021-01-22,2021-01-22
307,8,Bang!,AJR,28,2021-01-22,2021-01-22
308,9,Wasted On You,Morgan Wallen,1,2021-01-22,2021-01-22
309,10,Good Days,SZA,3,2021-01-22,2021-01-22
310,11,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,11,2021-01-22,2021-01-22
311,12,Lonely,Justin Bieber & benny blanco,13,2021-01-22,2021-01-22
312,13,Laugh Now Cry Later,Drake ft. Lil Durk,22,2021-01-22,2021-01-22
313,14,I Hope,Gabby Barrett ft. Charlie Puth,55,2021-01-22,2021-01-22
314,15,For The Night,Pop Smoke ft. Lil Baby & DaBaby,28,2021-01-22,2021-01-22
315,16,More Than My Hometown,Morgan Wallen,29,2021-01-22,2021-01-22
316,17,Therefore I Am,Billie Eilish,10,2021-01-22,2021-01-22
317,18,7 Summers,Morgan Wallen,21,2021-01-22,2021-01-22
318,19,Lemonade,Internet Money & Gunna ft. Don Toliver & NAV,22,2021-01-22,2021-01-22
319,20,Body,Megan Thee Stallion,8,2021-01-22,2021-01-22
320,21,Save Your Tears,The Weeknd & Ariana Grande,5,2021-01-22,2021-01-22
321,22,Anyone,Justin Bieber,2,2021-01-22,2021-01-22
322,23,Dakiti,Bad Bunny & Jhay Cortez,11,2021-01-22,2021-01-22
323,24,Better Together,Luke Combs,15,2021-01-22,2021-01-22
324,25,Whoopty,CJ,10,2021-01-22,2021-01-22
325,26,Somebody's Problem,Morgan Wallen,5,2021-01-22,2021-01-22
326,27,What You Know Bout Love,Pop Smoke,19,2021-01-22,2021-01-22
327,28,Kings & Queens,Ava Max,23,2021-01-22,2021-01-22
328,29,Willow,Taylor Swift,5,2021-01-22,2021-01-22
329,30,I Should Probably Go To Bed,Dan + Shay,23,2021-01-22,2021-01-22
330,31,Before You Go,Lewis Capaldi,47,2021-01-22,2021-01-22
331,32,Sand In My Boots,Morgan Wallen,1,2021-01-22,2021-01-22
332,33,You Broke Me First.,Tate McRae,21,2021-01-22,2021-01-22
333,34,Rockstar,DaBaby ft. Roddy Ricch,38,2021-01-22,2021-01-22
334,35,Dynamite,BTS,21,2021-01-22,2021-01-22
335,36,Afterglow,Ed Sheeran,4,2021-01-22,2021-01-22
336,37,On Me,Lil Baby,6,2021-01-22,2021-01-22
337,38,Starting Over,Chris Stapleton,20,2021-01-22,2021-01-22
338,39,Best Friend,Saweetie ft. Doja Cat,1,2021-01-22,2021-01-22
339,40,My Ex's Best Friend,Machine Gun Kelly X blackbear,22,2021-01-22,2021-01-22
340,41,Whats Poppin,"Jack Harlow ft. DaBaby, Tory Lanez & Lil Wayne",48,2021-01-22,2021-01-22
341,42,Warning,Morgan Wallen,1,2021-01-22,2021-01-22
342,43,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,29,2021-01-22,2021-01-22
343,44,Good Time,Niko Moon,15,2021-01-22,2021-01-22
344,45,Still Goin Down,Morgan Wallen,4,2021-01-22,2021-01-22
345,46,865,Morgan Wallen,1,2021-01-22,2021-01-22
346,47,Diamonds,Sam Smith,17,2021-01-22,2021-01-22
347,48,WAP,Cardi B ft. Megan Thee Stallion,23,2021-01-22,2021-01-22
348,49,Hole In The Bottle,Kelsea Ballerini,13,2021-01-22,2021-01-22
349,50,Hawai,Maluma & The Weeknd,21,2021-01-22,2021-01-22
350,51,Cry Baby,Megan Thee Stallion ft. DaBaby,6,2021-01-22,2021-01-22
351,52,Cover Me Up,Morgan Wallen,2,2021-01-22,2021-01-22
352,53,Champagne Night,Lady A,12,2021-01-22,2021-01-22
353,54,You're Mines Still,Yung Bleu ft. Drake,6,2021-01-22,2021-01-22
354,55,Monster,Shawn Mendes & Justin Bieber,8,2021-01-22,2021-01-22
355,56,B.S.,Jhene Aiko ft. H.E.R.,23,2021-01-22,2021-01-22
356,57,Without You,The Kid LAROI,6,2021-01-22,2021-01-22
357,58,Holiday,Lil Nas X,9,2021-01-22,2021-01-22
358,59,"Big, Big Plans",Chris Lane,15,2021-01-22,2021-01-22
