,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
43,44,Love The Way You Lie,Eminem ft. Rihanna,26,2011-01-01,2011-01-01
44,45,Kush,Dr. Dre ft. Snoop Dogg & Akon,5,2011-01-01,2011-01-01
45,46,Jar Of Hearts,Christina Perri,12,2011-01-01,2011-01-01
46,47,Stuck Like Glue,Sugarland,21,2011-01-01,2011-01-01
47,48,Love Like Woe,The Ready Set,19,2011-01-01,2011-01-01
48,49,Can't Be Friends,Trey Songz,14,2011-01-01,2011-01-01
49,50,Memories,David Guetta ft. Kid Cudi,11,2011-01-01,2011-01-01
50,51,Who Are You When I'm Not Looking,Blake Shelton,7,2011-01-01,2011-01-01
51,52,Mine,Taylor Swift,20,2011-01-01,2011-01-01
52,53,Down On Me,Jeremih ft. 50 Cent,6,2011-01-01,2011-01-01
53,54,As She's Walking Away,Zac Brown Band ft. Alan Jackson,19,2011-01-01,2011-01-01
54,55,Rhythm of Love,Plain White T's,14,2011-01-01,2011-01-01
55,56,Dog Days Are Over,Florence + The Machine,14,2011-01-01,2011-01-01
56,57,We No Speak Americano,Yolanda Be Cool & Dcup,14,2011-01-01,2011-01-01
57,58,Mama's Song,Carrie Underwood,13,2011-01-01,2011-01-01
58,59,Turn On The Radio,Reba,14,2011-01-01,2011-01-01
59,60,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,7,2011-01-01,2011-01-01
60,61,Put You In A Song,Keith Urban,12,2011-01-01,2011-01-01
61,62,Let Me Down Easy,Billy Currington,4,2011-01-01,2011-01-01
62,63,Voices,Chris Young,7,2011-01-01,2011-01-01
63,64,Lay It Down,Lloyd,9,2011-01-01,2011-01-01
64,65,Why Wait,Rascal Flatts,18,2011-01-01,2011-01-01
65,66,Maybe,Sick Puppies,4,2011-01-01,2011-01-01
66,67,The Breath You Take,George Strait,16,2011-01-01,2011-01-01
67,68,Only Prettier,Miranda Lambert,16,2011-01-01,2011-01-01
68,69,Who Dat Girl,Flo Rida ft. Akon,3,2011-01-01,2011-01-01
69,70,Fire Flame,Birdman ft. Lil Wayne,3,2011-01-01,2011-01-01
70,71,Make A Movie,Twista ft. Chris Brown,6,2011-01-01,2011-01-01
71,72,Waiting For The End,Linkin Park,11,2011-01-01,2011-01-01
72,73,Marry Me,Train,5,2011-01-01,2011-01-01
73,74,Bass Down Low,Dev ft. The Cataracs,2,2011-01-01,2011-01-01
74,75,Fall For Your Type,Jamie Foxx ft. Drake,2,2011-01-01,2011-01-01
75,76,Anything Like Me,Brad Paisley,16,2011-01-01,2011-01-01
76,77,Little Lion Man,Mumford & Sons,19,2011-01-01,2011-01-01
77,78,Someone Else Calling You Baby,Luke Bryan,8,2011-01-01,2011-01-01
78,79,Hello World,Lady Antebellum,6,2011-01-01,2011-01-01
79,80,Higher,Taio Cruz ft. Travie McCoy,1,2011-01-01,2011-01-01
80,81,No BS,Chris Brown,2,2011-01-01,2011-01-01
81,82,Moment 4 Life,Nicki Minaj ft. Drake,1,2011-01-01,2011-01-01
82,83,Christmas Lights,Coldplay,3,2011-01-01,2011-01-01
83,84,Runaway,Kanye West ft. Pusha T,11,2011-01-01,2011-01-01
84,85,Bullets In The Gun,Toby Keith,7,2011-01-01,2011-01-01
85,86,F**kin' Perfect,P!nk,1,2011-01-01,2011-01-01
86,87,Smoke A Little Smoke,Eric Church,14,2011-01-01,2011-01-01
87,88,More,Usher,2,2011-01-01,2011-01-01
88,89,All I Want Is You,Miguel ft. J. Cole,14,2011-01-01,2011-01-01
89,90,What Do You Want,Jerrod Niemann,1,2011-01-01,2011-01-01
90,91,Loving You No More,Diddy - Dirty Money ft. Drake,2,2011-01-01,2011-01-01
91,92,Are You Gonna Kiss Me Or Not,Thompson Square,1,2011-01-01,2011-01-01
92,93,When A Woman Loves,R. Kelly,1,2011-01-01,2011-01-01
93,94,You Be Killin Em,Fabolous,1,2011-01-01,2011-01-01
94,95,September,Daughtry,20,2011-01-01,2011-01-01
95,96,Loca,Shakira ft. El Cata or Dizzee Rascal,11,2011-01-01,2011-01-01
96,97,For The First Time,The Script,1,2011-01-01,2011-01-01
97,98,Letting Go (Dutty Love),Sean Kingston ft. Nicki Minaj,20,2011-01-01,2011-01-01
98,99,"Baby, It's Cold Outside",Glee Cast,2,2011-01-01,2011-01-01
99,100,Oh Santa!,Mariah Carey,1,2011-01-01,2011-01-01
100,1,Grenade,Bruno Mars,13,2011-01-08,2011-01-08
101,2,Firework,Katy Perry,10,2011-01-08,2011-01-08
102,3,We R Who We R,Ke$ha,9,2011-01-08,2011-01-08
103,4,What's My Name?,Rihanna ft. Drake,10,2011-01-08,2011-01-08
104,5,Raise Your Glass,P!nk,12,2011-01-08,2011-01-08
105,6,Black And Yellow,Wiz Khalifa,12,2011-01-08,2011-01-08
106,7,Tonight (I'm Lovin' You),Enrique Iglesias ft. Ludacris & DJ Frank E,5,2011-01-08,2011-01-08
107,8,Bottoms Up,Trey Songz ft. Nicki Minaj,20,2011-01-08,2011-01-08
108,9,The Time (Dirty Bit),The Black Eyed Peas,7,2011-01-08,2011-01-08
109,10,Just The Way You Are,Bruno Mars,23,2011-01-08,2011-01-08
110,11,6 Foot 7 Foot,Lil Wayne ft. Cory Gunz,2,2011-01-08,2011-01-08
111,12,Just A Dream,Nelly,19,2011-01-08,2011-01-08
112,13,Only Girl (In The World),Rihanna,16,2011-01-08,2011-01-08
113,14,No Hands,Waka Flocka Flame ft. Roscoe Dash & Wale,16,2011-01-08,2011-01-08
114,15,Like A G6,Far*East Movement ft. Cataracs & Dev,20,2011-01-08,2011-01-08
115,16,Dynamite,Taio Cruz,30,2011-01-08,2011-01-08
116,17,DJ Got Us Fallin' In Love,Usher ft. Pitbull,24,2011-01-08,2011-01-08
117,18,Coming Home,Diddy - Dirty Money ft. Skylar Grey,5,2011-01-08,2011-01-08
118,19,Yeah 3X,Chris Brown,9,2011-01-08,2011-01-08
119,20,Please Don't Go,Mike Posner,14,2011-01-08,2011-01-08
120,21,Teenage Dream,Katy Perry,23,2011-01-08,2011-01-08
121,22,Stereo Love,Edward Maya & Vika Jigulina,12,2011-01-08,2011-01-08
122,23,Whip My Hair,WILLOW,10,2011-01-08,2011-01-08
123,24,Animal,Neon Trees,30,2011-01-08,2011-01-08
124,25,Right Above It,Lil Wayne ft. Drake,19,2011-01-08,2011-01-08
125,26,F**k You! (Forget You),CeeLo Green,18,2011-01-08,2011-01-08
126,27,Back To December,Taylor Swift,9,2011-01-08,2011-01-08
127,28,Secrets,OneRepublic,27,2011-01-08,2011-01-08
128,29,No Love,Eminem ft. Lil Wayne,17,2011-01-08,2011-01-08
129,30,I Just Had Sex,The Lonely Island ft. Akon,1,2011-01-08,2011-01-08
130,31,Pretty Girl Rock,Keri Hilson,5,2011-01-08,2011-01-08
131,32,Hey Baby (Drop It To The Floor),Pitbull ft. T-Pain,13,2011-01-08,2011-01-08
132,33,If I Die Young,The Band Perry,25,2011-01-08,2011-01-08
133,34,Love Like Woe,The Ready Set,20,2011-01-08,2011-01-08
134,35,Love The Way You Lie,Eminem ft. Rihanna,27,2011-01-08,2011-01-08
135,36,Club Can't Handle Me,Flo Rida ft. David Guetta,26,2011-01-08,2011-01-08
136,37,Right Thru Me,Nicki Minaj,13,2011-01-08,2011-01-08
137,38,I Like It,Enrique Iglesias ft. Pitbull,33,2011-01-08,2011-01-08
138,39,Rocketeer,Far*East Movement ft. Ryan Tedder,4,2011-01-08,2011-01-08
139,40,Stuck Like Glue,Sugarland,22,2011-01-08,2011-01-08
140,41,Higher,Taio Cruz ft. Travie McCoy,2,2011-01-08,2011-01-08
141,42,Mine,Taylor Swift,21,2011-01-08,2011-01-08
142,43,Jar Of Hearts,Christina Perri,13,2011-01-08,2011-01-08
143,44,Deuces,Chris Brown ft. Tyga & Kevin McCall,26,2011-01-08,2011-01-08
144,45,Aston Martin Music,Rick Ross ft. Drake & Chrisette Michele,13,2011-01-08,2011-01-08
145,46,My Kinda Party,Jason Aldean,18,2011-01-08,2011-01-08
146,47,Felt Good On My Lips,Tim McGraw,8,2011-01-08,2011-01-08
147,48,Somewhere With You,Kenny Chesney,8,2011-01-08,2011-01-08
148,49,Hold My Hand,Michael Jackson Duet With Akon,6,2011-01-08,2011-01-08
149,50,Kush,Dr. Dre ft. Snoop Dogg & Akon,6,2011-01-08,2011-01-08
150,51,Down On Me,Jeremih ft. 50 Cent,7,2011-01-08,2011-01-08
151,52,Memories,David Guetta ft. Kid Cudi,12,2011-01-08,2011-01-08
152,53,Rhythm of Love,Plain White T's,15,2011-01-08,2011-01-08
153,54,Who Are You When I'm Not Looking,Blake Shelton,8,2011-01-08,2011-01-08
154,55,Dog Days Are Over,Florence + The Machine,15,2011-01-08,2011-01-08
155,56,We No Speak Americano,Yolanda Be Cool & Dcup,15,2011-01-08,2011-01-08
156,57,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,8,2011-01-08,2011-01-08
157,58,Freak The Freak Out,Victorious Cast ft. Victoria Justice,2,2011-01-08,2011-01-08
158,59,Who Dat Girl,Flo Rida ft. Akon,4,2011-01-08,2011-01-08
159,60,Can't Be Friends,Trey Songz,15,2011-01-08,2011-01-08
160,61,As She's Walking Away,Zac Brown Band ft. Alan Jackson,20,2011-01-08,2011-01-08
161,62,Fall For Your Type,Jamie Foxx ft. Drake,3,2011-01-08,2011-01-08
162,63,Mama's Song,Carrie Underwood,14,2011-01-08,2011-01-08
163,64,Fire Flame,Birdman ft. Lil Wayne,4,2011-01-08,2011-01-08
164,65,This Is Country Music,Brad Paisley,1,2011-01-08,2011-01-08
165,66,Hit It Again,3OH!3,1,2011-01-08,2011-01-08
166,67,Put You In A Song,Keith Urban,13,2011-01-08,2011-01-08
167,68,That's All She Wrote,T.I. ft. Eminem,3,2011-01-08,2011-01-08
168,69,Moment 4 Life,Nicki Minaj ft. Drake,2,2011-01-08,2011-01-08
169,70,Waiting For The End,Linkin Park,12,2011-01-08,2011-01-08
170,71,Lay It Down,Lloyd,10,2011-01-08,2011-01-08
171,72,Let Me Down Easy,Billy Currington,5,2011-01-08,2011-01-08
172,73,More,Usher,3,2011-01-08,2011-01-08
173,74,Little Lion Man,Mumford & Sons,20,2011-01-08,2011-01-08
174,75,A Year Without Rain,Selena Gomez & The Scene,7,2011-01-08,2011-01-08
175,76,Runaway,Kanye West ft. Pusha T,12,2011-01-08,2011-01-08
176,77,Marry Me,Train,6,2011-01-08,2011-01-08
177,78,Only Prettier,Miranda Lambert,17,2011-01-08,2011-01-08
178,79,Maybe,Sick Puppies,5,2011-01-08,2011-01-08
179,80,Voices,Chris Young,8,2011-01-08,2011-01-08
180,81,Do The John Wall,Troop 41,1,2011-01-08,2011-01-08
181,82,Turn On The Radio,Reba,15,2011-01-08,2011-01-08
182,83,Make A Movie,Twista ft. Chris Brown,7,2011-01-08,2011-01-08
183,84,Roman's Revenge,Nicki Minaj ft. Eminem,2,2011-01-08,2011-01-08
184,85,I Am The Champion,B.o.B,1,2011-01-08,2011-01-08
185,86,Marry You,Bruno Mars,4,2011-01-08,2011-01-08
186,87,Are You Gonna Kiss Me Or Not,Thompson Square,2,2011-01-08,2011-01-08
187,88,Check It Out,will.i.am & Nicki Minaj,14,2011-01-08,2011-01-08
188,89,Shake,Jesse McCartney,11,2011-01-08,2011-01-08
189,90,No BS,Chris Brown,3,2011-01-08,2011-01-08
190,91,Anything Like Me,Brad Paisley,17,2011-01-08,2011-01-08
191,92,The Breath You Take,George Strait,17,2011-01-08,2011-01-08
192,93,Smoke A Little Smoke,Eric Church,15,2011-01-08,2011-01-08
193,94,Hello World,Lady Antebellum,7,2011-01-08,2011-01-08
194,95,Pursuit Of Happiness (Nightmare),Kid Cudi ft. MGMT & Ratatat,3,2011-01-08,2011-01-08
195,96,Someone Else Calling You Baby,Luke Bryan,9,2011-01-08,2011-01-08
196,97,Why Wait,Rascal Flatts,19,2011-01-08,2011-01-08
197,98,Bullets In The Gun,Toby Keith,8,2011-01-08,2011-01-08
198,99,Shake Up Christmas,Train,1,2011-01-08,2011-01-08
199,100,Monster,"Kanye West ft. Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",8,2011-01-08,2011-01-08
200,1,Firework,Katy Perry,11,2011-01-15,2011-01-15
201,2,Grenade,Bruno Mars,14,2011-01-15,2011-01-15
202,3,We R Who We R,Ke$ha,10,2011-01-15,2011-01-15
203,4,What's My Name?,Rihanna ft. Drake,11,2011-01-15,2011-01-15
204,5,Raise Your Glass,P!nk,13,2011-01-15,2011-01-15
205,6,Tonight (I'm Lovin' You),Enrique Iglesias ft. Ludacris & DJ Frank E,6,2011-01-15,2011-01-15
206,7,The Time (Dirty Bit),The Black Eyed Peas,8,2011-01-15,2011-01-15
207,8,Black And Yellow,Wiz Khalifa,13,2011-01-15,2011-01-15
208,9,Just The Way You Are,Bruno Mars,24,2011-01-15,2011-01-15
209,10,Just A Dream,Nelly,20,2011-01-15,2011-01-15
210,11,Bottoms Up,Trey Songz ft. Nicki Minaj,21,2011-01-15,2011-01-15
211,12,Only Girl (In The World),Rihanna,17,2011-01-15,2011-01-15
212,13,Dynamite,Taio Cruz,31,2011-01-15,2011-01-15
213,14,Like A G6,Far*East Movement ft. Cataracs & Dev,21,2011-01-15,2011-01-15
214,15,No Hands,Waka Flocka Flame ft. Roscoe Dash & Wale,17,2011-01-15,2011-01-15
215,16,DJ Got Us Fallin' In Love,Usher ft. Pitbull,25,2011-01-15,2011-01-15
216,17,6 Foot 7 Foot,Lil Wayne ft. Cory Gunz,3,2011-01-15,2011-01-15
217,18,Teenage Dream,Katy Perry,24,2011-01-15,2011-01-15
218,19,Yeah 3X,Chris Brown,10,2011-01-15,2011-01-15
219,20,Please Don't Go,Mike Posner,15,2011-01-15,2011-01-15
220,21,Stereo Love,Edward Maya & Vika Jigulina,13,2011-01-15,2011-01-15
221,22,F**k You! (Forget You),CeeLo Green,19,2011-01-15,2011-01-15
222,23,Coming Home,Diddy - Dirty Money ft. Skylar Grey,6,2011-01-15,2011-01-15
223,24,Animal,Neon Trees,31,2011-01-15,2011-01-15
224,25,Back To December,Taylor Swift,10,2011-01-15,2011-01-15
225,26,Secrets,OneRepublic,28,2011-01-15,2011-01-15
226,27,Hey Baby (Drop It To The Floor),Pitbull ft. T-Pain,14,2011-01-15,2011-01-15
227,28,Right Above It,Lil Wayne ft. Drake,20,2011-01-15,2011-01-15
228,29,Whip My Hair,WILLOW,11,2011-01-15,2011-01-15
229,30,Club Can't Handle Me,Flo Rida ft. David Guetta,27,2011-01-15,2011-01-15
230,31,Mine,Taylor Swift,22,2011-01-15,2011-01-15
231,32,I Like It,Enrique Iglesias ft. Pitbull,34,2011-01-15,2011-01-15
232,33,If I Die Young,The Band Perry,26,2011-01-15,2011-01-15
233,34,Rocketeer,Far*East Movement ft. Ryan Tedder,5,2011-01-15,2011-01-15
234,35,Love The Way You Lie,Eminem ft. Rihanna,28,2011-01-15,2011-01-15
235,36,Stuck Like Glue,Sugarland,23,2011-01-15,2011-01-15
236,37,Love Like Woe,The Ready Set,21,2011-01-15,2011-01-15
237,38,No Love,Eminem ft. Lil Wayne,18,2011-01-15,2011-01-15
238,39,Right Thru Me,Nicki Minaj,14,2011-01-15,2011-01-15
239,40,Pretty Girl Rock,Keri Hilson,6,2011-01-15,2011-01-15
240,41,Jar Of Hearts,Christina Perri,14,2011-01-15,2011-01-15
241,42,Felt Good On My Lips,Tim McGraw,9,2011-01-15,2011-01-15
242,43,My Kinda Party,Jason Aldean,19,2011-01-15,2011-01-15
243,44,Somewhere With You,Kenny Chesney,9,2011-01-15,2011-01-15
244,45,Deuces,Chris Brown ft. Tyga & Kevin McCall,27,2011-01-15,2011-01-15
245,46,Aston Martin Music,Rick Ross ft. Drake & Chrisette Michele,14,2011-01-15,2011-01-15
246,47,Higher,Taio Cruz ft. Travie McCoy,3,2011-01-15,2011-01-15
247,48,I Just Had Sex,The Lonely Island ft. Akon,2,2011-01-15,2011-01-15
248,49,Rhythm of Love,Plain White T's,16,2011-01-15,2011-01-15
249,50,Freak The Freak Out,Victorious Cast ft. Victoria Justice,3,2011-01-15,2011-01-15
250,51,Who Are You When I'm Not Looking,Blake Shelton,9,2011-01-15,2011-01-15
251,52,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,9,2011-01-15,2011-01-15
252,53,Who Dat Girl,Flo Rida ft. Akon,5,2011-01-15,2011-01-15
253,54,Dog Days Are Over,Florence + The Machine,16,2011-01-15,2011-01-15
254,55,Down On Me,Jeremih ft. 50 Cent,8,2011-01-15,2011-01-15
255,56,We No Speak Americano,Yolanda Be Cool & Dcup,16,2011-01-15,2011-01-15
256,57,Memories,David Guetta ft. Kid Cudi,13,2011-01-15,2011-01-15
257,58,Kush,Dr. Dre ft. Snoop Dogg & Akon,7,2011-01-15,2011-01-15
258,59,Hold My Hand,Michael Jackson Duet With Akon,7,2011-01-15,2011-01-15
259,60,Mama's Song,Carrie Underwood,15,2011-01-15,2011-01-15
260,61,Can't Be Friends,Trey Songz,16,2011-01-15,2011-01-15
261,62,Put You In A Song,Keith Urban,14,2011-01-15,2011-01-15
262,63,Moment 4 Life,Nicki Minaj ft. Drake,3,2011-01-15,2011-01-15
263,64,Little Lion Man,Mumford & Sons,21,2011-01-15,2011-01-15
264,65,Waiting For The End,Linkin Park,13,2011-01-15,2011-01-15
265,66,Let Me Down Easy,Billy Currington,6,2011-01-15,2011-01-15
266,67,Maybe,Sick Puppies,6,2011-01-15,2011-01-15
267,68,Voices,Chris Young,9,2011-01-15,2011-01-15
268,69,Fire Flame,Birdman ft. Lil Wayne,5,2011-01-15,2011-01-15
269,70,More,Usher,4,2011-01-15,2011-01-15
270,71,Turn On The Radio,Reba,16,2011-01-15,2011-01-15
271,72,Marry Me,Train,7,2011-01-15,2011-01-15
272,73,Lay It Down,Lloyd,11,2011-01-15,2011-01-15
273,74,Only Prettier,Miranda Lambert,18,2011-01-15,2011-01-15
274,75,Runaway,Kanye West ft. Pusha T,13,2011-01-15,2011-01-15
275,76,This Is Country Music,Brad Paisley,2,2011-01-15,2011-01-15
276,77,A Year Without Rain,Selena Gomez & The Scene,8,2011-01-15,2011-01-15
277,78,Fall For Your Type,Jamie Foxx ft. Drake,4,2011-01-15,2011-01-15
278,79,Big Night,Big Time Rush,1,2011-01-15,2011-01-15
279,80,Are You Gonna Kiss Me Or Not,Thompson Square,3,2011-01-15,2011-01-15
280,81,The Breath You Take,George Strait,18,2011-01-15,2011-01-15
281,82,Hello World,Lady Antebellum,8,2011-01-15,2011-01-15
282,83,Smoke A Little Smoke,Eric Church,16,2011-01-15,2011-01-15
283,84,Someone Else Calling You Baby,Luke Bryan,10,2011-01-15,2011-01-15
284,85,Marry You,Bruno Mars,5,2011-01-15,2011-01-15
285,86,Make A Movie,Twista ft. Chris Brown,8,2011-01-15,2011-01-15
286,87,Bullets In The Gun,Toby Keith,9,2011-01-15,2011-01-15
287,88,That's All She Wrote,T.I. ft. Eminem,4,2011-01-15,2011-01-15
288,89,Why Wait,Rascal Flatts,20,2011-01-15,2011-01-15
289,90,Anything Like Me,Brad Paisley,18,2011-01-15,2011-01-15
290,91,No BS,Chris Brown,4,2011-01-15,2011-01-15
291,92,Monster,"Kanye West ft. Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",9,2011-01-15,2011-01-15
292,93,Do The John Wall,Troop 41,2,2011-01-15,2011-01-15
293,94,What Do You Want,Jerrod Niemann,2,2011-01-15,2011-01-15
294,95,Shake,Jesse McCartney,12,2011-01-15,2011-01-15
295,96,Check It Out,will.i.am & Nicki Minaj,15,2011-01-15,2011-01-15
296,97,Roman's Revenge,Nicki Minaj ft. Eminem,3,2011-01-15,2011-01-15
297,98,A Little Bit Stronger,Sara Evans,1,2011-01-15,2011-01-15
298,99,Bass Down Low,Dev ft. The Cataracs,3,2011-01-15,2011-01-15
299,100,Opposite Of Adults,Chiddy Bang,2,2011-01-15,2011-01-15
300,1,Grenade,Bruno Mars,15,2011-01-22,2011-01-22
301,2,Firework,Katy Perry,12,2011-01-22,2011-01-22
302,3,What's My Name?,Rihanna ft. Drake,12,2011-01-22,2011-01-22
303,4,We R Who We R,Ke$ha,11,2011-01-22,2011-01-22
304,5,Raise Your Glass,P!nk,14,2011-01-22,2011-01-22
305,6,Tonight (I'm Lovin' You),Enrique Iglesias ft. Ludacris & DJ Frank E,7,2011-01-22,2011-01-22
306,7,Black And Yellow,Wiz Khalifa,14,2011-01-22,2011-01-22
307,8,The Time (Dirty Bit),The Black Eyed Peas,9,2011-01-22,2011-01-22
308,9,Just The Way You Are,Bruno Mars,25,2011-01-22,2011-01-22
309,10,Only Girl (In The World),Rihanna,18,2011-01-22,2011-01-22
310,11,Dynamite,Taio Cruz,32,2011-01-22,2011-01-22
311,12,6 Foot 7 Foot,Lil Wayne ft. Cory Gunz,4,2011-01-22,2011-01-22
312,13,No Hands,Waka Flocka Flame ft. Roscoe Dash & Wale,18,2011-01-22,2011-01-22
313,14,Bottoms Up,Trey Songz ft. Nicki Minaj,22,2011-01-22,2011-01-22
314,15,Just A Dream,Nelly,21,2011-01-22,2011-01-22
315,16,Yeah 3X,Chris Brown,11,2011-01-22,2011-01-22
316,17,Stereo Love,Edward Maya & Vika Jigulina,14,2011-01-22,2011-01-22
317,18,DJ Got Us Fallin' In Love,Usher ft. Pitbull,26,2011-01-22,2011-01-22
318,19,Like A G6,Far*East Movement ft. Cataracs & Dev,22,2011-01-22,2011-01-22
319,20,Coming Home,Diddy - Dirty Money ft. Skylar Grey,7,2011-01-22,2011-01-22
320,21,F**k You! (Forget You),CeeLo Green,20,2011-01-22,2011-01-22
321,22,Hey Baby (Drop It To The Floor),Pitbull ft. T-Pain,15,2011-01-22,2011-01-22
322,23,Rocketeer,Far*East Movement ft. Ryan Tedder,6,2011-01-22,2011-01-22
323,24,Please Don't Go,Mike Posner,16,2011-01-22,2011-01-22
324,25,Back To December,Taylor Swift,11,2011-01-22,2011-01-22
325,26,Teenage Dream,Katy Perry,25,2011-01-22,2011-01-22
326,27,Animal,Neon Trees,32,2011-01-22,2011-01-22
327,28,Secrets,OneRepublic,29,2011-01-22,2011-01-22
328,29,Right Above It,Lil Wayne ft. Drake,21,2011-01-22,2011-01-22
329,30,Jar Of Hearts,Christina Perri,15,2011-01-22,2011-01-22
330,31,Somewhere With You,Kenny Chesney,10,2011-01-22,2011-01-22
331,32,Felt Good On My Lips,Tim McGraw,10,2011-01-22,2011-01-22
332,33,Club Can't Handle Me,Flo Rida ft. David Guetta,28,2011-01-22,2011-01-22
333,34,I Like It,Enrique Iglesias ft. Pitbull,35,2011-01-22,2011-01-22
334,35,Pretty Girl Rock,Keri Hilson,7,2011-01-22,2011-01-22
335,36,Higher,Taio Cruz ft. Travie McCoy,4,2011-01-22,2011-01-22
336,37,Aston Martin Music,Rick Ross ft. Drake & Chrisette Michele,15,2011-01-22,2011-01-22
337,38,If I Die Young,The Band Perry,27,2011-01-22,2011-01-22
338,39,Who Dat Girl,Flo Rida ft. Akon,6,2011-01-22,2011-01-22
339,40,No Love,Eminem ft. Lil Wayne,19,2011-01-22,2011-01-22
340,41,Whip My Hair,WILLOW,12,2011-01-22,2011-01-22
341,42,Rhythm of Love,Plain White T's,17,2011-01-22,2011-01-22
342,43,Right Thru Me,Nicki Minaj,15,2011-01-22,2011-01-22
343,44,Stuck Like Glue,Sugarland,24,2011-01-22,2011-01-22
344,45,Down On Me,Jeremih ft. 50 Cent,9,2011-01-22,2011-01-22
345,46,Love The Way You Lie,Eminem ft. Rihanna,29,2011-01-22,2011-01-22
346,47,More,Usher,5,2011-01-22,2011-01-22
347,48,My Kinda Party,Jason Aldean,20,2011-01-22,2011-01-22
348,49,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,10,2011-01-22,2011-01-22
349,50,Mine,Taylor Swift,23,2011-01-22,2011-01-22
350,51,Moment 4 Life,Nicki Minaj ft. Drake,4,2011-01-22,2011-01-22
351,52,Who Are You When I'm Not Looking,Blake Shelton,10,2011-01-22,2011-01-22
352,53,I Just Had Sex,The Lonely Island ft. Akon,3,2011-01-22,2011-01-22
353,54,Dog Days Are Over,Florence + The Machine,17,2011-01-22,2011-01-22
