,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
59,60,Nothin 'Bout Love Makes Sense,LeAnn Rimes,8,2005-01-01,2005-01-01
60,61,Lady,Lenny Kravitz,4,2005-01-01,2005-01-01
61,62,Give A Little Bit,Goo Goo Dolls,6,2005-01-01,2005-01-01
62,63,Mr. Mom,Lonestar,16,2005-01-01,2005-01-01
63,64,Party For Two,Shania Twain With Billy Currington Or Mark McGrath,9,2005-01-01,2005-01-01
64,65,Monday Morning Church,Alan Jackson,5,2005-01-01,2005-01-01
65,66,Somebody Told Me,The Killers,18,2005-01-01,2005-01-01
66,67,Rich Girl,Gwen Stefani ft. Eve,2,2005-01-01,2005-01-01
67,68,1985,Bowling For Soup,17,2005-01-01,2005-01-01
68,69,Some Cut,Trillville ft. Cutty,2,2005-01-01,2005-01-01
69,70,Tempted To Touch,Rupee,13,2005-01-01,2005-01-01
70,71,I Changed My Mind,Keyshia Cole ft. Shyne,6,2005-01-01,2005-01-01
71,72,Caught Up,Usher,4,2005-01-01,2005-01-01
72,73,He Gets That From Me,Reba McEntire,3,2005-01-01,2005-01-01
73,74,Mockingbird,Eminem,1,2005-01-01,2005-01-01
74,75,Holy Water,Big & Rich,1,2005-01-01,2005-01-01
75,76,Vitamin R (Leading Us Along),Chevelle,7,2005-01-01,2005-01-01
76,77,You're The One,Guerilla Black ft. Mario Winans,6,2005-01-01,2005-01-01
77,78,Fall To Pieces,Velvet Revolver,15,2005-01-01,2005-01-01
78,79,So Cold,Breaking Benjamin,17,2005-01-01,2005-01-01
79,80,Come Home Soon,SHeDAISY,4,2005-01-01,2005-01-01
80,81,Cold,Crossfade,22,2005-01-01,2005-01-01
81,82,Hush,LL Cool J ft. 7 Aurelius,15,2005-01-01,2005-01-01
82,83,Take Me Home,Terror Squad,11,2005-01-01,2005-01-01
83,84,Getting Away With Murder,Papa Roach,11,2005-01-01,2005-01-01
84,85,In A Real Love,Phil Vassar,18,2005-01-01,2005-01-01
85,86,Baby Girl,Sugarland,4,2005-01-01,2005-01-01
86,87,Knuck If You Buck,Crime Mob ft. Lil Scrappy,20,2005-01-01,2005-01-01
87,88,What You Waiting For?,Gwen Stefani,12,2005-01-01,2005-01-01
88,89,Nolia Clap,"Juvenile, Wacko & Skip",19,2005-01-01,2005-01-01
89,90,American Idiot,Green Day,20,2005-01-01,2005-01-01
90,91,Gotta Go Solo,Patti LaBelle ft. Ron Isley,4,2005-01-01,2005-01-01
91,92,Dangerously In Love,Beyonce,16,2005-01-01,2005-01-01
92,93,That's What It's All About,Brooks & Dunn,19,2005-01-01,2005-01-01
93,94,Okay,Nivea ft. Lil Jon & YoungBloodZ,2,2005-01-01,2005-01-01
94,95,"I Smoke, I Drank",Body Head Bangerz ft. YoungBloodz,10,2005-01-01,2005-01-01
95,96,Perdidos,Monchy & Alexandra,2,2005-01-01,2005-01-01
96,97,A Rose By Any Other Name,Teena Marie ft. Gerald Levert,1,2005-01-01,2005-01-01
97,98,Thugs Get Lonely Too,2Pac ft. Nate Dogg,1,2005-01-01,2005-01-01
98,99,You're My Everything,Anita Baker,20,2005-01-01,2005-01-01
99,100,Real Big,Mannie Fresh,11,2005-01-01,2005-01-01
100,1,Let Me Love You,Mario,12,2005-01-08,2005-01-08
101,2,"1, 2 Step",Ciara ft. Missy Elliott,11,2005-01-08,2005-01-08
102,3,Drop It Like It's Hot,Snoop Dogg ft. Pharrell,15,2005-01-08,2005-01-08
103,4,Lovers And Friends,Lil Jon & The East Side Boyz ft. Usher & Ludacris,7,2005-01-08,2005-01-08
104,5,Soldier,Destiny's Child ft. T.I. & Lil Wayne,7,2005-01-08,2005-01-08
105,6,My Boo,Usher And Alicia Keys,18,2005-01-08,2005-01-08
106,7,Over And Over,Nelly ft. Tim McGraw,13,2005-01-08,2005-01-08
107,8,Wonderful,Ja Rule ft. R. Kelly & Ashanti,13,2005-01-08,2005-01-08
108,9,Disco Inferno,50 Cent,5,2005-01-08,2005-01-08
109,10,Lose My Breath,Destiny's Child,16,2005-01-08,2005-01-08
110,11,Breakaway,Kelly Clarkson,20,2005-01-08,2005-01-08
111,12,I Don't Want To Be,Gavin DeGraw,12,2005-01-08,2005-01-08
112,13,How We Do,The Game ft. 50 Cent,7,2005-01-08,2005-01-08
113,14,Get Back,Ludacris,8,2005-01-08,2005-01-08
114,15,Only U,Ashanti,8,2005-01-08,2005-01-08
115,16,Boulevard Of Broken Dreams,Green Day,7,2005-01-08,2005-01-08
116,17,Let's Go,Trick Daddy ft. Lil Jon & Twista,17,2005-01-08,2005-01-08
117,18,She Will Be Loved,Maroon 5,25,2005-01-08,2005-01-08
118,19,Karma,Lloyd Banks ft. Avant,8,2005-01-08,2005-01-08
119,20,Bring Em Out,T.I.,7,2005-01-08,2005-01-08
120,21,Goodies,Ciara ft. Petey Pablo,29,2005-01-08,2005-01-08
121,22,What U Gon' Do,Lil Jon & The East Side Boyz ft. Lil Scrappy,10,2005-01-08,2005-01-08
122,23,Numb/Encore,Jay-Z/Linkin Park,7,2005-01-08,2005-01-08
123,24,U Make Me Wanna,Jadakiss ft. Mariah Carey,8,2005-01-08,2005-01-08
124,25,Dare You To Move,Switchfoot,15,2005-01-08,2005-01-08
125,26,Oye Mi Canto,"N.O.R.E. ft. Daddy Yankee, Nina Sky, Gem Star & Big Mato",20,2005-01-08,2005-01-08
126,27,Charlene,Anthony Hamilton,19,2005-01-08,2005-01-08
127,28,Encore,"Eminem, Dr. Dre & 50 Cent",8,2005-01-08,2005-01-08
128,29,True,Ryan Cabrera,5,2005-01-08,2005-01-08
129,30,Daughters,John Mayer,10,2005-01-08,2005-01-08
130,31,New York,Ja Rule ft. Fat Joe & Jadakiss,8,2005-01-08,2005-01-08
131,32,Since U Been Gone,Kelly Clarkson,4,2005-01-08,2005-01-08
132,33,Broken,Seether ft. Amy Lee,19,2005-01-08,2005-01-08
133,34,Beautiful Soul,Jesse McCartney,5,2005-01-08,2005-01-08
134,35,One Thing,Finger Eleven,25,2005-01-08,2005-01-08
135,36,Karma,Alicia Keys,7,2005-01-08,2005-01-08
136,37,Vertigo,U2,14,2005-01-08,2005-01-08
137,38,Some Beach,Blake Shelton,11,2005-01-08,2005-01-08
138,39,Lean Back,Terror Squad,29,2005-01-08,2005-01-08
139,40,Breathe,Fabolous,17,2005-01-08,2005-01-08
140,41,On The Way Down,Ryan Cabrera,24,2005-01-08,2005-01-08
141,42,Baby It's You,JoJo ft. Bow Wow,14,2005-01-08,2005-01-08
142,43,Go D.J.,Lil Wayne,15,2005-01-08,2005-01-08
143,44,Gasolina,Daddy Yankee,9,2005-01-08,2005-01-08
144,45,Back When,Tim McGraw,12,2005-01-08,2005-01-08
145,46,Shorty Wanna Ride,Young Buck,13,2005-01-08,2005-01-08
146,47,My Happy Ending,Avril Lavigne,24,2005-01-08,2005-01-08
147,48,Nobody's Home,Avril Lavigne,5,2005-01-08,2005-01-08
148,49,"Awful, Beautiful Life",Darryl Worley,9,2005-01-08,2005-01-08
149,50,Welcome To My Life,Simple Plan,9,2005-01-08,2005-01-08
150,51,Lady,Lenny Kravitz,5,2005-01-08,2005-01-08
151,52,When I Think About Cheatin',Gretchen Wilson,5,2005-01-08,2005-01-08
152,53,Just Lose It,Eminem,14,2005-01-08,2005-01-08
153,54,Rich Girl,Gwen Stefani ft. Eve,3,2005-01-08,2005-01-08
154,55,Bless The Broken Road,Rascal Flatts,4,2005-01-08,2005-01-08
155,56,Balla Baby,Chingy,14,2005-01-08,2005-01-08
156,57,You're My Better Half,Keith Urban,6,2005-01-08,2005-01-08
157,58,Give A Little Bit,Goo Goo Dolls,7,2005-01-08,2005-01-08
158,59,Mud On The Tires,Brad Paisley,6,2005-01-08,2005-01-08
159,60,Caught Up,Usher,5,2005-01-08,2005-01-08
160,61,How Am I Doin',Dierks Bentley,12,2005-01-08,2005-01-08
161,62,Somebody Told Me,The Killers,19,2005-01-08,2005-01-08
162,63,Some Cut,Trillville ft. Cutty,3,2005-01-08,2005-01-08
163,64,Mockingbird,Eminem,2,2005-01-08,2005-01-08
164,65,Nothing On But The Radio,Gary Allan,17,2005-01-08,2005-01-08
165,66,1985,Bowling For Soup,18,2005-01-08,2005-01-08
166,67,The Woman With You,Kenny Chesney,13,2005-01-08,2005-01-08
167,68,Tempted To Touch,Rupee,14,2005-01-08,2005-01-08
168,69,Nothin 'Bout Love Makes Sense,LeAnn Rimes,9,2005-01-08,2005-01-08
169,70,Mr. Mom,Lonestar,17,2005-01-08,2005-01-08
170,71,Monday Morning Church,Alan Jackson,6,2005-01-08,2005-01-08
171,72,I Changed My Mind,Keyshia Cole ft. Shyne,7,2005-01-08,2005-01-08
172,73,Ordinary People,John Legend,1,2005-01-08,2005-01-08
173,74,Party For Two,Shania Twain With Billy Currington Or Mark McGrath,10,2005-01-08,2005-01-08
174,75,Sunday Morning,Maroon 5,1,2005-01-08,2005-01-08
175,76,Let's Get Blown,Snoop Dogg,1,2005-01-08,2005-01-08
176,77,So Cold,Breaking Benjamin,18,2005-01-08,2005-01-08
177,78,He Gets That From Me,Reba McEntire,4,2005-01-08,2005-01-08
178,79,Vitamin R (Leading Us Along),Chevelle,8,2005-01-08,2005-01-08
179,80,Fall To Pieces,Velvet Revolver,16,2005-01-08,2005-01-08
180,81,Cold,Crossfade,23,2005-01-08,2005-01-08
181,82,Hush,LL Cool J ft. 7 Aurelius,16,2005-01-08,2005-01-08
182,83,You're The One,Guerilla Black ft. Mario Winans,7,2005-01-08,2005-01-08
183,84,Getting Away With Murder,Papa Roach,12,2005-01-08,2005-01-08
184,85,Holy Water,Big & Rich,2,2005-01-08,2005-01-08
185,86,Come Home Soon,SHeDAISY,5,2005-01-08,2005-01-08
186,87,Nolia Clap,"Juvenile, Wacko & Skip",20,2005-01-08,2005-01-08
187,88,Baby Girl,Sugarland,5,2005-01-08,2005-01-08
188,89,In A Real Love,Phil Vassar,19,2005-01-08,2005-01-08
189,90,What You Waiting For?,Gwen Stefani,13,2005-01-08,2005-01-08
190,91,Okay,Nivea ft. Lil Jon & YoungBloodZ,3,2005-01-08,2005-01-08
191,92,Dangerously In Love,Beyonce,17,2005-01-08,2005-01-08
192,93,Perdidos,Monchy & Alexandra,3,2005-01-08,2005-01-08
193,94,Take Me Home,Terror Squad,12,2005-01-08,2005-01-08
194,95,Ghetto,Akon,1,2005-01-08,2005-01-08
195,96,"I Smoke, I Drank",Body Head Bangerz ft. YoungBloodz,11,2005-01-08,2005-01-08
196,97,Gotta Go Solo,Patti LaBelle ft. Ron Isley,5,2005-01-08,2005-01-08
197,98,That's What It's All About,Brooks & Dunn,20,2005-01-08,2005-01-08
198,99,Hold You Down,"The Alchemist ft. Prodigy, Illa Ghee & Nina Sky",1,2005-01-08,2005-01-08
199,100,Thugs Get Lonely Too,2Pac ft. Nate Dogg,2,2005-01-08,2005-01-08
200,1,Let Me Love You,Mario,13,2005-01-15,2005-01-15
201,2,"1, 2 Step",Ciara ft. Missy Elliott,12,2005-01-15,2005-01-15
202,3,Drop It Like It's Hot,Snoop Dogg ft. Pharrell,16,2005-01-15,2005-01-15
203,4,Lovers And Friends,Lil Jon & The East Side Boyz ft. Usher & Ludacris,8,2005-01-15,2005-01-15
204,5,Soldier,Destiny's Child ft. T.I. & Lil Wayne,8,2005-01-15,2005-01-15
205,6,My Boo,Usher And Alicia Keys,19,2005-01-15,2005-01-15
206,7,Over And Over,Nelly ft. Tim McGraw,14,2005-01-15,2005-01-15
207,8,Disco Inferno,50 Cent,6,2005-01-15,2005-01-15
208,9,Wonderful,Ja Rule ft. R. Kelly & Ashanti,14,2005-01-15,2005-01-15
209,10,Breakaway,Kelly Clarkson,21,2005-01-15,2005-01-15
210,11,How We Do,The Game ft. 50 Cent,8,2005-01-15,2005-01-15
211,12,I Don't Want To Be,Gavin DeGraw,13,2005-01-15,2005-01-15
212,13,Lose My Breath,Destiny's Child,17,2005-01-15,2005-01-15
213,14,Only U,Ashanti,9,2005-01-15,2005-01-15
214,15,Get Back,Ludacris,9,2005-01-15,2005-01-15
215,16,Boulevard Of Broken Dreams,Green Day,8,2005-01-15,2005-01-15
216,17,She Will Be Loved,Maroon 5,26,2005-01-15,2005-01-15
217,18,Bring Em Out,T.I.,8,2005-01-15,2005-01-15
218,19,Goodies,Ciara ft. Petey Pablo,30,2005-01-15,2005-01-15
219,20,Let's Go,Trick Daddy ft. Lil Jon & Twista,18,2005-01-15,2005-01-15
220,21,Karma,Lloyd Banks ft. Avant,9,2005-01-15,2005-01-15
221,22,Daughters,John Mayer,11,2005-01-15,2005-01-15
222,23,Numb/Encore,Jay-Z/Linkin Park,8,2005-01-15,2005-01-15
223,24,What U Gon' Do,Lil Jon & The East Side Boyz ft. Lil Scrappy,11,2005-01-15,2005-01-15
224,25,Dare You To Move,Switchfoot,16,2005-01-15,2005-01-15
225,26,Oye Mi Canto,"N.O.R.E. ft. Daddy Yankee, Nina Sky, Gem Star & Big Mato",21,2005-01-15,2005-01-15
226,27,Charlene,Anthony Hamilton,20,2005-01-15,2005-01-15
227,28,True,Ryan Cabrera,6,2005-01-15,2005-01-15
228,29,One Thing,Finger Eleven,26,2005-01-15,2005-01-15
229,30,New York,Ja Rule ft. Fat Joe & Jadakiss,9,2005-01-15,2005-01-15
230,31,Lean Back,Terror Squad,30,2005-01-15,2005-01-15
231,32,Since U Been Gone,Kelly Clarkson,5,2005-01-15,2005-01-15
232,33,U Make Me Wanna,Jadakiss ft. Mariah Carey,9,2005-01-15,2005-01-15
233,34,Beautiful Soul,Jesse McCartney,6,2005-01-15,2005-01-15
234,35,Broken,Seether ft. Amy Lee,20,2005-01-15,2005-01-15
235,36,Karma,Alicia Keys,8,2005-01-15,2005-01-15
236,37,On The Way Down,Ryan Cabrera,25,2005-01-15,2005-01-15
237,38,Some Beach,Blake Shelton,12,2005-01-15,2005-01-15
238,39,Encore,"Eminem, Dr. Dre & 50 Cent",9,2005-01-15,2005-01-15
239,40,Vertigo,U2,15,2005-01-15,2005-01-15
240,41,"Awful, Beautiful Life",Darryl Worley,10,2005-01-15,2005-01-15
241,42,Back When,Tim McGraw,13,2005-01-15,2005-01-15
242,43,Gasolina,Daddy Yankee,10,2005-01-15,2005-01-15
243,44,My Happy Ending,Avril Lavigne,25,2005-01-15,2005-01-15
244,45,Breathe,Fabolous,18,2005-01-15,2005-01-15
245,46,When I Think About Cheatin',Gretchen Wilson,6,2005-01-15,2005-01-15
246,47,Go D.J.,Lil Wayne,16,2005-01-15,2005-01-15
247,48,Shorty Wanna Ride,Young Buck,14,2005-01-15,2005-01-15
248,49,Bless The Broken Road,Rascal Flatts,5,2005-01-15,2005-01-15
249,50,You're My Better Half,Keith Urban,7,2005-01-15,2005-01-15
250,51,Lady,Lenny Kravitz,6,2005-01-15,2005-01-15
251,52,Baby It's You,JoJo ft. Bow Wow,15,2005-01-15,2005-01-15
252,53,Mud On The Tires,Brad Paisley,7,2005-01-15,2005-01-15
253,54,Nobody's Home,Avril Lavigne,6,2005-01-15,2005-01-15
254,55,Give A Little Bit,Goo Goo Dolls,8,2005-01-15,2005-01-15
255,56,Welcome To My Life,Simple Plan,10,2005-01-15,2005-01-15
256,57,Rich Girl,Gwen Stefani ft. Eve,4,2005-01-15,2005-01-15
257,58,Caught Up,Usher,6,2005-01-15,2005-01-15
258,59,Nothin 'Bout Love Makes Sense,LeAnn Rimes,10,2005-01-15,2005-01-15
259,60,How Am I Doin',Dierks Bentley,13,2005-01-15,2005-01-15
260,61,Monday Morning Church,Alan Jackson,7,2005-01-15,2005-01-15
261,62,Balla Baby,Chingy,15,2005-01-15,2005-01-15
262,63,Some Cut,Trillville ft. Cutty,4,2005-01-15,2005-01-15
263,64,Nothing On But The Radio,Gary Allan,18,2005-01-15,2005-01-15
264,65,Just Lose It,Eminem,15,2005-01-15,2005-01-15
265,66,The Woman With You,Kenny Chesney,14,2005-01-15,2005-01-15
266,67,1985,Bowling For Soup,19,2005-01-15,2005-01-15
267,68,Tempted To Touch,Rupee,15,2005-01-15,2005-01-15
268,69,Somebody Told Me,The Killers,20,2005-01-15,2005-01-15
269,70,Party For Two,Shania Twain With Billy Currington Or Mark McGrath,11,2005-01-15,2005-01-15
270,71,Mr. Mom,Lonestar,18,2005-01-15,2005-01-15
271,72,He Gets That From Me,Reba McEntire,5,2005-01-15,2005-01-15
272,73,Mockingbird,Eminem,3,2005-01-15,2005-01-15
273,74,Sunday Morning,Maroon 5,2,2005-01-15,2005-01-15
274,75,Let's Get Blown,Snoop Dogg,2,2005-01-15,2005-01-15
275,76,Ordinary People,John Legend,2,2005-01-15,2005-01-15
276,77,I Changed My Mind,Keyshia Cole ft. Shyne,8,2005-01-15,2005-01-15
277,78,Hush,LL Cool J ft. 7 Aurelius,17,2005-01-15,2005-01-15
278,79,Vitamin R (Leading Us Along),Chevelle,9,2005-01-15,2005-01-15
279,80,So Cold,Breaking Benjamin,19,2005-01-15,2005-01-15
280,81,Holy Water,Big & Rich,3,2005-01-15,2005-01-15
281,82,Fall To Pieces,Velvet Revolver,17,2005-01-15,2005-01-15
282,83,Baby Girl,Sugarland,6,2005-01-15,2005-01-15
283,84,In A Real Love,Phil Vassar,20,2005-01-15,2005-01-15
284,85,Getting Away With Murder,Papa Roach,13,2005-01-15,2005-01-15
285,86,You're The One,Guerilla Black ft. Mario Winans,8,2005-01-15,2005-01-15
286,87,Come Home Soon,SHeDAISY,6,2005-01-15,2005-01-15
287,88,Okay,Nivea ft. Lil Jon & YoungBloodZ,4,2005-01-15,2005-01-15
288,89,Dangerously In Love,Beyonce,18,2005-01-15,2005-01-15
289,90,Gotta Go Solo,Patti LaBelle ft. Ron Isley,6,2005-01-15,2005-01-15
290,91,What You Waiting For?,Gwen Stefani,14,2005-01-15,2005-01-15
291,92,Take Me Home,Terror Squad,13,2005-01-15,2005-01-15
292,93,Ghetto,Akon,2,2005-01-15,2005-01-15
293,94,"I Smoke, I Drank",Body Head Bangerz ft. YoungBloodz,12,2005-01-15,2005-01-15
294,95,Hold You Down,"The Alchemist ft. Prodigy, Illa Ghee & Nina Sky",2,2005-01-15,2005-01-15
295,96,Perdidos,Monchy & Alexandra,4,2005-01-15,2005-01-15
296,97,A Rose By Any Other Name,Teena Marie ft. Gerald Levert,2,2005-01-15,2005-01-15
297,98,Thugs Get Lonely Too,2Pac ft. Nate Dogg,3,2005-01-15,2005-01-15
298,99,I'll Be Around,Daryl Hall John Oates,1,2005-01-15,2005-01-15
299,100,Real Big,Mannie Fresh,12,2005-01-15,2005-01-15
300,1,Let Me Love You,Mario,14,2005-01-22,2005-01-22
301,2,"1, 2 Step",Ciara ft. Missy Elliott,13,2005-01-22,2005-01-22
302,3,Lovers And Friends,Lil Jon & The East Side Boyz ft. Usher & Ludacris,9,2005-01-22,2005-01-22
303,4,Drop It Like It's Hot,Snoop Dogg ft. Pharrell,17,2005-01-22,2005-01-22
304,5,Soldier,Destiny's Child ft. T.I. & Lil Wayne,9,2005-01-22,2005-01-22
305,6,My Boo,Usher And Alicia Keys,20,2005-01-22,2005-01-22
306,7,Over And Over,Nelly ft. Tim McGraw,15,2005-01-22,2005-01-22
307,8,Disco Inferno,50 Cent,7,2005-01-22,2005-01-22
308,9,How We Do,The Game ft. 50 Cent,9,2005-01-22,2005-01-22
309,10,I Don't Want To Be,Gavin DeGraw,14,2005-01-22,2005-01-22
310,11,Boulevard Of Broken Dreams,Green Day,9,2005-01-22,2005-01-22
311,12,Breakaway,Kelly Clarkson,22,2005-01-22,2005-01-22
312,13,Only U,Ashanti,10,2005-01-22,2005-01-22
313,14,Wonderful,Ja Rule ft. R. Kelly & Ashanti,15,2005-01-22,2005-01-22
314,15,Get Back,Ludacris,10,2005-01-22,2005-01-22
315,16,Lose My Breath,Destiny's Child,18,2005-01-22,2005-01-22
316,17,She Will Be Loved,Maroon 5,27,2005-01-22,2005-01-22
317,18,Bring Em Out,T.I.,9,2005-01-22,2005-01-22
318,19,Daughters,John Mayer,12,2005-01-22,2005-01-22
319,20,True,Ryan Cabrera,7,2005-01-22,2005-01-22
320,21,Karma,Lloyd Banks ft. Avant,10,2005-01-22,2005-01-22
321,22,Since U Been Gone,Kelly Clarkson,6,2005-01-22,2005-01-22
322,23,Numb/Encore,Jay-Z/Linkin Park,9,2005-01-22,2005-01-22
323,24,Beautiful Soul,Jesse McCartney,7,2005-01-22,2005-01-22
324,25,Let's Go,Trick Daddy ft. Lil Jon & Twista,19,2005-01-22,2005-01-22
325,26,Goodies,Ciara ft. Petey Pablo,31,2005-01-22,2005-01-22
326,27,What U Gon' Do,Lil Jon & The East Side Boyz ft. Lil Scrappy,12,2005-01-22,2005-01-22
327,28,Dare You To Move,Switchfoot,17,2005-01-22,2005-01-22
328,29,Karma,Alicia Keys,9,2005-01-22,2005-01-22
329,30,"Awful, Beautiful Life",Darryl Worley,11,2005-01-22,2005-01-22
330,31,New York,Ja Rule ft. Fat Joe & Jadakiss,10,2005-01-22,2005-01-22
331,32,Charlene,Anthony Hamilton,21,2005-01-22,2005-01-22
332,33,U Make Me Wanna,Jadakiss ft. Mariah Carey,10,2005-01-22,2005-01-22
333,34,Some Beach,Blake Shelton,13,2005-01-22,2005-01-22
334,35,Gasolina,Daddy Yankee,11,2005-01-22,2005-01-22
335,36,Oye Mi Canto,"N.O.R.E. ft. Daddy Yankee, Nina Sky, Gem Star & Big Mato",22,2005-01-22,2005-01-22
336,37,One Thing,Finger Eleven,27,2005-01-22,2005-01-22
337,38,Vertigo,U2,16,2005-01-22,2005-01-22
338,39,Back When,Tim McGraw,14,2005-01-22,2005-01-22
339,40,You're My Better Half,Keith Urban,8,2005-01-22,2005-01-22
340,41,Bless The Broken Road,Rascal Flatts,6,2005-01-22,2005-01-22
341,42,Caught Up,Usher,7,2005-01-22,2005-01-22
342,43,Mud On The Tires,Brad Paisley,8,2005-01-22,2005-01-22
343,44,When I Think About Cheatin',Gretchen Wilson,7,2005-01-22,2005-01-22
344,45,On The Way Down,Ryan Cabrera,26,2005-01-22,2005-01-22
345,46,Encore,"Eminem, Dr. Dre & 50 Cent",10,2005-01-22,2005-01-22
346,47,Lady,Lenny Kravitz,7,2005-01-22,2005-01-22
347,48,Lean Back,Terror Squad,31,2005-01-22,2005-01-22
348,49,Broken,Seether ft. Amy Lee,21,2005-01-22,2005-01-22
349,50,Rich Girl,Gwen Stefani ft. Eve,5,2005-01-22,2005-01-22
350,51,Mockingbird,Eminem,4,2005-01-22,2005-01-22
351,52,Nobody's Home,Avril Lavigne,7,2005-01-22,2005-01-22
352,53,Get Right,Jennifer Lopez,1,2005-01-22,2005-01-22
353,54,Give A Little Bit,Goo Goo Dolls,9,2005-01-22,2005-01-22
354,55,Sunday Morning,Maroon 5,3,2005-01-22,2005-01-22
355,56,Nothin 'Bout Love Makes Sense,LeAnn Rimes,11,2005-01-22,2005-01-22
356,57,Some Cut,Trillville ft. Cutty,5,2005-01-22,2005-01-22
357,58,Monday Morning Church,Alan Jackson,8,2005-01-22,2005-01-22
358,59,Go D.J.,Lil Wayne,17,2005-01-22,2005-01-22
359,60,Baby It's You,JoJo ft. Bow Wow,16,2005-01-22,2005-01-22
